Batch	m_SP	13	W2	W1	W3	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
7.211183e-10	0.9856649	0.1	7.211183e-10	7.21039e-110	0.1	7.211183e-10	0.01417478	0.1	7.211183e-10	7.21039e-110	0.1	7.211183e-10	1.353016e-05	0.1	7.211183e-10	3.390381e-07	0.1	7.211183e-10	2.400457e-07	0.1	7.211183e-10	5.0786e-05	0.1	7.211183e-10	1.34024e-06	0.1	7.211183e-10	2.594067e-07	0.1	7.211183e-10	2.053343e-05	0.1	7.211183e-10	5.919236e-08	0.1	7.211183e-10	1.507209e-13	0.1
1.575103e-09	0.9689549	0.1	1.575103e-09	1.574727e-109	0.1	1.575103e-09	0.03069675	0.1	1.575103e-09	1.574727e-109	0.1	1.575103e-09	2.929994e-05	0.1	1.575103e-09	7.408145e-07	0.1	1.575103e-09	5.204071e-07	0.1	1.575103e-09	0.000110425	0.1	1.575103e-09	2.906298e-06	0.1	1.575103e-09	5.624161e-07	0.1	1.575103e-09	4.461821e-05	0.1	1.575103e-09	1.283388e-07	0.1	1.575103e-09	3.273956e-13	0.1
2.811566e-09	0.9452631	0.1	2.811566e-09	2.810374e-109	0.1	2.811566e-09	0.05411966	0.1	2.811566e-09	2.810374e-109	0.1	2.811566e-09	5.165492e-05	0.1	2.811566e-09	1.322984e-06	0.1	2.811566e-09	9.189581e-07	0.1	2.811566e-09	0.0001958239	0.1	2.811566e-09	5.133914e-06	0.1	2.811566e-09	9.932271e-07	0.1	2.811566e-09	7.905197e-05	0.1	2.811566e-09	2.266588e-07	0.1	2.811566e-09	5.798075e-13	0.1
4.5779e-09	0.9124225	0.1	4.5779e-09	4.574767e-109	0.1	4.5779e-09	0.0865828	0.1	4.5779e-09	4.574767e-109	0.1	4.5779e-09	8.263478e-05	0.1	4.5779e-09	2.155359e-06	0.1	4.5779e-09	1.473557e-06	0.1	4.5779e-09	0.0003159183	0.1	4.5779e-09	8.236465e-06	0.1	4.5779e-09	1.59284e-06	0.1	4.5779e-09	0.0001273646	0.1	4.5779e-09	3.635227e-07	0.1	4.5779e-09	9.33704e-13	0.1
7.321201e-09	0.8636712	0.1	7.321201e-09	7.313294e-109	0.1	7.321201e-09	0.1347631	0.1	7.321201e-09	7.313294e-109	0.1	7.321201e-09	0.0001286063	0.1	7.321201e-09	3.449162e-06	0.1	7.321201e-09	2.30182e-06	0.1	7.321201e-09	0.0004981716	0.1	7.321201e-09	1.287613e-05	0.1	7.321201e-09	2.48859e-06	0.1	7.321201e-09	0.0002004247	0.1	7.321201e-09	5.680296e-07	0.1	7.321201e-09	1.468662e-12	0.1
1.10957e-08	0.8008338	0.1	1.10957e-08	1.107786e-108	0.1	1.10957e-08	0.1968434	0.1	1.10957e-08	1.107786e-108	0.1	1.10957e-08	0.0001878263	0.1	1.10957e-08	5.229612e-06	0.1	1.10957e-08	3.379215e-06	0.1	1.10957e-08	0.0007409104	0.1	1.10957e-08	1.892299e-05	0.1	1.10957e-08	3.654208e-06	0.1	1.10957e-08	0.0002972184	0.1	1.10957e-08	8.34253e-07	0.1	1.10957e-08	2.177956e-12	0.1
1.630127e-08	0.7216195	0.1	1.630127e-08	1.626367e-108	0.1	1.630127e-08	0.2750635	0.1	1.630127e-08	1.626367e-108	0.1	1.630127e-08	0.0002624161	0.1	1.630127e-08	7.681355e-06	0.1	1.630127e-08	4.755876e-06	0.1	1.630127e-08	0.001061592	0.1	1.630127e-08	2.667017e-05	0.1	1.630127e-08	5.14425e-06	0.1	1.630127e-08	0.0004241208	0.1	1.630127e-08	1.174785e-06	0.1	1.630127e-08	3.111322e-12	0.1
2.186462e-08	0.6456205	0.1	2.186462e-08	2.17986e-108	0.1	2.186462e-08	0.3500585	0.1	2.186462e-08	2.17986e-108	0.1	2.186462e-08	0.0003338968	0.1	2.186462e-08	1.029061e-05	0.1	2.186462e-08	6.100256e-06	0.1	2.186462e-08	0.001387939	0.1	2.186462e-08	3.426029e-05	0.1	2.186462e-08	6.599944e-06	0.1	2.186462e-08	0.0005520246	0.1	2.186462e-08	1.507759e-06	0.1	2.186462e-08	4.059809e-12	0.1
2.742796e-08	0.5776407	0.1	2.742796e-08	2.732648e-108	0.1	2.742796e-08	0.4170884	0.1	2.742796e-08	2.732648e-108	0.1	2.742796e-08	0.0003977515	0.1	2.742796e-08	1.288222e-05	0.1	2.742796e-08	7.327223e-06	0.1	2.742796e-08	0.001699127	0.1	2.742796e-08	4.121107e-05	0.1	2.742796e-08	7.928876e-06	0.1	2.742796e-08	0.0006727155	0.1	2.742796e-08	1.812061e-06	0.1	2.742796e-08	4.966214e-12	0.1
3.299131e-08	0.5168315	0.1	3.299131e-08	3.284774e-108	0.1	3.299131e-08	0.4769964	0.1	3.299131e-08	3.284774e-108	0.1	3.299131e-08	0.0004547878	0.1	3.299131e-08	1.545063e-05	0.1	3.299131e-08	8.449294e-06	0.1	3.299131e-08	0.001996767	0.1	3.299131e-08	4.758947e-05	0.1	3.299131e-08	9.144358e-06	0.1	3.299131e-08	0.0007868951	0.1	3.299131e-08	2.090727e-06	0.1	3.299131e-08	5.838115e-12	0.1
3.855465e-08	0.4624342	0.1	3.855465e-08	3.836276e-108	0.1	3.855465e-08	0.530536	0.1	3.855465e-08	3.836276e-108	0.1	3.855465e-08	0.0005057274	0.1	3.855465e-08	1.799108e-05	0.1	3.855465e-08	9.477645e-06	0.1	3.855465e-08	0.002282297	0.1	3.855465e-08	5.345539e-05	0.1	3.855465e-08	1.02583e-05	0.1	3.855465e-08	0.0008951925	0.1	3.855465e-08	2.346468e-06	0.1	3.855465e-08	6.682063e-12	0.1
4.4118e-08	0.4137711	0.1	4.4118e-08	4.387186e-108	0.1	4.4118e-08	0.5783806	0.1	4.4118e-08	4.387186e-108	0.1	4.4118e-08	0.0005512151	0.1	4.4118e-08	2.049951e-05	0.1	4.4118e-08	1.042225e-05	0.1	4.4118e-08	0.002557001	0.1	4.4118e-08	5.886245e-05	0.1	4.4118e-08	1.128137e-05	0.1	4.4118e-08	0.0009981719	0.1	4.4118e-08	2.58171e-06	0.1	4.4118e-08	7.503739e-12	0.1
