Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
0.003030749	0.9896056	0.1	0.003030749	7.038073e-09	0.1	0.003030749	2.654781e-06	0.1	0.003030749	0.0007924587	0.1	0.003030749	2.386721e-06	0.1	0.003030749	0.004792517	0.1	0.003030749	4.37257e-06	0.1	0.003030749	2.822489e-07	0.1	0.003030749	6.086632e-11	0.1	0.003030749	7.639303e-08	0.1	0.003030749	3.768783e-15	0.1
0.003271887	0.9887250299999999	0.1	0.003271887	7.04178e-09	0.1	0.003271887	2.8645e-06	0.1	0.003271887	0.0007930553	0.1	0.003271887	2.385132e-06	0.1	0.003271887	0.005232421	0.1	0.003271887	4.369658e-06	0.1	0.003271887	2.820609e-07	0.1	0.003271887	6.606188e-11	0.1	0.003271887	7.634216e-08	0.1	0.003271887	3.766273e-15	0.1
0.003565119	0.9876551600000001	0.1	0.003565119	7.046268e-09	0.1	0.003565119	3.118925e-06	0.1	0.003565119	0.000793187	0.1	0.003565119	2.3832e-06	0.1	0.003565119	0.005767157	0.1	0.003565119	4.366119e-06	0.1	0.003565119	2.818325e-07	0.1	0.003565119	7.244593e-11	0.1	0.003565119	7.628033e-08	0.1	0.003565119	3.763223e-15	0.1
0.00385835	0.9865866	0.1	0.00385835	7.050733e-09	0.1	0.00385835	3.372689e-06	0.1	0.00385835	0.000792918	0.1	0.00385835	2.381271e-06	0.1	0.00385835	0.006301425	0.1	0.00385835	4.362584e-06	0.1	0.00385835	2.816043e-07	0.1	0.00385835	7.890196e-11	0.1	0.00385835	7.621857e-08	0.1	0.00385835	3.760176e-15	0.1
0.004200364	0.9853422100000001	0.1	0.004200364	7.055916e-09	0.1	0.004200364	3.667833e-06	0.1	0.004200364	0.0007923113	0.1	0.004200364	2.379023e-06	0.1	0.004200364	0.006923774	0.1	0.004200364	4.358467e-06	0.1	0.004200364	2.813385e-07	0.1	0.004200364	8.652214e-11	0.1	0.004200364	7.614663e-08	0.1	0.004200364	3.756627e-15	0.1
0.004554573	0.9840557899999999	0.1	0.004554573	7.061254e-09	0.1	0.004554573	3.972553e-06	0.1	0.004554573	0.0007914975	0.1	0.004554573	2.3767e-06	0.1	0.004554573	0.007567263	0.1	0.004554573	4.354209e-06	0.1	0.004554573	2.810637e-07	0.1	0.004554573	9.451532e-11	0.1	0.004554573	7.607225e-08	0.1	0.004554573	3.752958e-15	0.1
0.004972673	0.98254046	0.1	0.004972673	7.067519e-09	0.1	0.004972673	4.330999e-06	0.1	0.004972673	0.0007904116	0.1	0.004972673	2.373962e-06	0.1	0.004972673	0.008325333	0.1	0.004972673	4.349193e-06	0.1	0.004972673	2.807399e-07	0.1	0.004972673	1.040814e-10	0.1	0.004972673	7.598462e-08	0.1	0.004972673	3.748634e-15	0.1
0.005406746	0.98097074	0.1	0.005406746	7.073982e-09	0.1	0.005406746	4.701723e-06	0.1	0.005406746	0.0007892148	0.1	0.005406746	2.371125e-06	0.1	0.005406746	0.00911059	0.1	0.005406746	4.343997e-06	0.1	0.005406746	2.804045e-07	0.1	0.005406746	1.141611e-10	0.1	0.005406746	7.589383e-08	0.1	0.005406746	3.744155e-15	0.1
0.005942231	0.97903944	0.1	0.005942231	7.081898e-09	0.1	0.005942231	5.157081e-06	0.1	0.005942231	0.0007876972	0.1	0.005942231	2.367635e-06	0.1	0.005942231	0.01007677	0.1	0.005942231	4.337603e-06	0.1	0.005942231	2.799918e-07	0.1	0.005942231	1.268007e-10	0.1	0.005942231	7.578212e-08	0.1	0.005942231	3.738644e-15	0.1
0.006551176	0.9768500600000001	0.1	0.006551176	7.090824e-09	0.1	0.006551176	5.672263e-06	0.1	0.006551176	0.0007859525	0.1	0.006551176	2.363678e-06	0.1	0.006551176	0.01117207	0.1	0.006551176	4.330352e-06	0.1	0.006551176	2.795238e-07	0.1	0.006551176	1.414442e-10	0.1	0.006551176	7.565545e-08	0.1	0.006551176	3.732395e-15	0.1
0.007245252	0.97436361	0.1	0.007245252	7.100899e-09	0.1	0.007245252	6.256056e-06	0.1	0.007245252	0.0007839603	0.1	0.007245252	2.359182e-06	0.1	0.007245252	0.01241604	0.1	0.007245252	4.322116e-06	0.1	0.007245252	2.789921e-07	0.1	0.007245252	1.584776e-10	0.1	0.007245252	7.551156e-08	0.1	0.007245252	3.725296e-15	0.1
0.008083964	0.97137154	0.1	0.008083964	7.112935e-09	0.1	0.008083964	6.956685e-06	0.1	0.008083964	0.0007815588	0.1	0.008083964	2.353771e-06	0.1	0.008083964	0.01391295	0.1	0.008083964	4.312203e-06	0.1	0.008083964	2.783522e-07	0.1	0.008083964	1.795342e-10	0.1	0.008083964	7.533836e-08	0.1	0.008083964	3.716752e-15	0.1
0.00916634	0.9675304100000001	0.1	0.00916634	7.128245e-09	0.1	0.00916634	7.853126e-06	0.1	0.00916634	0.0007784747	0.1	0.00916634	2.346823e-06	0.1	0.00916634	0.01583463	0.1	0.00916634	4.299473e-06	0.1	0.00916634	2.775305e-07	0.1	0.00916634	2.074474e-10	0.1	0.00916634	7.511596e-08	0.1	0.00916634	3.70578e-15	0.1
0.01053065	0.9627209800000001	0.1	0.01053065	7.14719e-09	0.1	0.01053065	8.970776e-06	0.1	0.01053065	0.0007746136	0.1	0.01053065	2.338119e-06	0.1	0.01053065	0.01824076	0.1	0.01053065	4.283528e-06	0.1	0.01053065	2.765013e-07	0.1	0.01053065	2.437607e-10	0.1	0.01053065	7.483738e-08	0.1	0.01053065	3.692037e-15	0.1
0.01222649	0.9567922600000001	0.1	0.01222649	7.170198e-09	0.1	0.01222649	1.034114e-05	0.1	0.01222649	0.0007698552	0.1	0.01222649	2.327385e-06	0.1	0.01222649	0.02120681	0.1	0.01222649	4.263863e-06	0.1	0.01222649	2.752319e-07	0.1	0.01222649	2.905363e-10	0.1	0.01222649	7.449381e-08	0.1	0.01222649	3.675087e-15	0.1
0.01561817	0.9450968599999999	0.1	0.01561817	7.214447e-09	0.1	0.01561817	1.302026e-05	0.1	0.01561817	0.000760473	0.1	0.01561817	2.306193e-06	0.1	0.01561817	0.02705795	0.1	0.01561817	4.225038e-06	0.1	0.01561817	2.727257e-07	0.1	0.01561817	3.888865e-10	0.1	0.01561817	7.38155e-08	0.1	0.01561817	3.641623e-15	0.1
0.02172319	0.9245734600000001	0.1	0.02172319	7.288375e-09	0.1	0.02172319	1.764247e-05	0.1	0.02172319	0.0007440239	0.1	0.02172319	2.268948e-06	0.1	0.02172319	0.03732565	0.1	0.02172319	4.156802e-06	0.1	0.02172319	2.683211e-07	0.1	0.02172319	5.779661e-10	0.1	0.02172319	7.262336e-08	0.1	0.02172319	3.582811e-15	0.1
0.03257657	0.88968083	0.1	0.03257657	7.402767e-09	0.1	0.03257657	2.52606e-05	0.1	0.03257657	0.0007161032	0.1	0.03257657	2.205451e-06	0.1	0.03257657	0.05478233	0.1	0.03257657	4.040471e-06	0.1	0.03257657	2.60812e-07	0.1	0.03257657	9.276653e-10	0.1	0.03257657	7.059095e-08	0.1	0.03257657	3.482544e-15	0.1
0.04963305	0.83863413	0.1	0.04963305	7.542905e-09	0.1	0.04963305	3.58268e-05	0.1	0.04963305	0.0006753651	0.1	0.04963305	2.112122e-06	0.1	0.04963305	0.08032103	0.1	0.04963305	3.869487e-06	0.1	0.04963305	2.49775e-07	0.1	0.04963305	1.421175e-09	0.1	0.04963305	6.76037e-08	0.1	0.04963305	3.335171e-15	0.1
0.07192418	0.778112112	0.1	0.07192418	7.663469e-09	0.1	0.07192418	4.738467e-05	0.1	0.07192418	0.000627246	0.1	0.07192418	2.000711e-06	0.1	0.07192418	0.1106007	0.1	0.07192418	3.665376e-06	0.1	0.07192418	2.365996e-07	0.1	0.07192418	1.856118e-09	0.1	0.07192418	6.403769e-08	0.1	0.07192418	3.159246e-15	0.1
0.11401	0.679763335	0.1	0.11401	7.739633e-09	0.1	0.11401	6.361898e-05	0.1	0.11401	0.0005495234	0.1	0.11401	1.817541e-06	0.1	0.11401	0.1598063	0.1	0.11401	3.329797e-06	0.1	0.11401	2.14938e-07	0.1	0.11401	2.214935e-09	0.1	0.11401	5.81748e-08	0.1	0.11401	2.870007e-15	0.1
