Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
3.254292e-06	9.99927800622e-06	0.1	3.254292e-06	2.0687555e-12	0.1	3.254292e-06	1.481556e-12	0.1	3.254292e-06	9.431446e-15	0.1	3.254292e-06	2.360597227e-12	0.1	3.254292e-06	1.091296e-14	0.1	3.254292e-06	1.526084e-15	0.1
4.736943e-06	9.99927500625e-06	0.1	4.736943e-06	3.0212046000000003e-12	0.1	4.736943e-06	2.198138e-12	0.1	4.736943e-06	1.862209e-14	0.1	4.736943e-06	3.520367668e-12	0.1	4.736943e-06	2.124773e-14	0.1	4.736943e-06	3.111276e-15	0.1
7.278629e-06	9.999270006300001e-06	0.1	7.278629e-06	4.571885e-12	0.1	7.278629e-06	3.415507e-12	0.1	7.278629e-06	4.110285e-14	0.1	7.278629e-06	5.54689815e-12	0.1	7.278629e-06	4.633232e-14	0.1	7.278629e-06	7.120546e-15	0.1
1.2362e-05	9.99926100639e-06	0.1	1.2362e-05	7.3850668e-12	0.1	1.2362e-05	5.808871e-12	0.1	1.2362e-05	1.096748e-13	0.1	1.2362e-05	9.73458044e-12	0.1	1.2362e-05	1.223672e-13	0.1	1.2362e-05	1.996889e-14	0.1
2.42232e-05	9.99923900661e-06	0.1	2.42232e-05	1.26856086e-11	0.1	2.42232e-05	1.118492e-11	0.1	2.42232e-05	3.732166e-13	0.1	2.42232e-05	2.0095994880000003e-11	0.1	2.42232e-05	4.132067e-13	0.1	2.42232e-05	7.425549e-14	0.1
4.794561e-05	9.999198007020001e-06	0.1	4.794561e-05	1.9475257300000002e-11	0.1	4.794561e-05	2.111098e-11	0.1	4.794561e-05	1.212807e-12	0.1	4.794561e-05	4.25978931e-11	0.1	4.794561e-05	1.337139e-12	0.1	4.794561e-05	2.789773e-13	0.1
9.304801e-05	9.999125007750001e-06	0.1	9.304801e-05	2.5055606100000002e-11	0.1	9.304801e-05	3.728364e-11	0.1	9.304801e-05	3.411454e-12	0.1	9.304801e-05	8.87878003e-11	0.1	9.304801e-05	3.752406e-12	0.1	9.304801e-05	9.816739e-13	0.1
0.0001641955	9.99901700883e-06	0.1	0.0001641955	2.72435755e-11	0.1	0.0001641955	5.693897e-11	0.1	0.0001641955	7.431315e-12	0.1	0.0001641955	1.6464138200000002e-10	0.1	0.0001641955	8.158124e-12	0.1	0.0001641955	2.76894e-12	0.1
0.0002697595	9.998866010340001e-06	0.1	0.0002697595	2.7815322e-11	0.1	0.0002697595	7.657752e-11	0.1	0.0002697595	1.365108e-11	0.1	0.0002697595	2.77991923e-10	0.1	0.0002697595	1.493608e-11	0.1	0.0002697595	6.523502e-12	0.1
0.0004388234	9.998640012600002e-06	0.1	0.0004388234	2.83560745e-11	0.1	0.0004388234	9.370752e-11	0.1	0.0004388234	2.378743e-11	0.1	0.0004388234	4.5775691099999996e-10	0.1	0.0004388234	2.58127e-11	0.1	0.0004388234	1.419348e-11	0.1
0.0006808765	9.998336015640002e-06	0.1	0.0006808765	2.95520915e-11	0.1	0.0006808765	1.036037e-10	0.1	0.0006808765	3.87428e-11	0.1	0.0006808765	7.082742270000001e-10	0.1	0.0006808765	4.127723e-11	0.1	0.0006808765	2.686355e-11	0.1
0.000997833	9.99796101939e-06	0.1	0.000997833	3.1817261e-11	0.1	0.000997833	1.074073e-10	0.1	0.000997833	5.949896e-11	0.1	0.000997833	1.01867093e-09	0.1	0.000997833	6.122708e-11	0.1	0.000997833	4.449768e-11	0.1
0.00144192	9.99748102419e-06	0.1	0.00144192	3.5944026000000005e-11	0.1	0.00144192	1.084971e-10	0.1	0.00144192	9.162023e-11	0.1	0.00144192	1.40930927e-09	0.1	0.00144192	8.83085e-11	0.1	0.00144192	6.964103e-11	0.1
0.00205341	9.99691402986e-06	0.1	0.00205341	4.2390532e-11	0.1	0.00205341	1.087752e-10	0.1	0.00205341	1.427998e-10	0.1	0.00205341	1.8489627099999999e-09	0.1	0.00205341	1.230754e-10	0.1	0.00205341	1.042374e-10	0.1
0.002487358	9.99657903321e-06	0.1	0.002487358	4.6839153e-11	0.1	0.002487358	1.089126e-10	0.1	0.002487358	1.841331e-10	0.1	0.002487358	2.0915959100000003e-09	0.1	0.002487358	1.453634e-10	0.1	0.002487358	1.286311e-10	0.1
0.003286366	9.99608903811e-06	0.1	0.003286366	5.3752741e-11	0.1	0.003286366	1.091906e-10	0.1	0.003286366	2.696873e-10	0.1	0.003286366	2.40898838e-09	0.1	0.003286366	1.801861e-10	0.1	0.003286366	1.730577e-10	0.1
0.004343401	9.995630042700002e-06	0.1	0.004343401	5.9913488e-11	0.1	0.004343401	1.096242e-10	0.1	0.004343401	3.95941e-10	0.1	0.004343401	2.64452126e-09	0.1	0.004343401	2.136936e-10	0.1	0.004343401	2.305498e-10	0.1
0.005400436	9.995300046e-06	0.1	0.005400436	6.345577200000001e-11	0.1	0.005400436	1.10128e-10	0.1	0.005400436	5.292213e-10	0.1	0.005400436	2.75967163e-09	0.1	0.005400436	2.353281e-10	0.1	0.005400436	2.861775e-10	0.1
