Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
3.494355e+22	0.9823396	0.1	3.494355e+22	2.212037e-15	0.1	3.494355e+22	3.186892e-06	0.1	3.494355e+22	0.008826993	0.1	3.494355e+22	0.0	0.1
6.264787e+22	0.9686723	0.1	6.264787e+22	2.181261e-15	0.1	6.264787e+22	3.153716e-06	0.1	6.264787e+22	0.01566068	0.1	6.264787e+22	0.0	0.1
1.088217e+23	0.9465156	0.1	1.088217e+23	2.131368e-15	0.1	1.088217e+23	3.099847e-06	0.1	1.088217e+23	0.02673911	0.1	1.088217e+23	0.0	0.1
2.011695e+23	0.9044014	0.1	2.011695e+23	2.036535e-15	0.1	2.011695e+23	2.997142e-06	0.1	2.011695e+23	0.04779632	0.1	2.011695e+23	1.29895e-21	0.1
3.356512e+23	0.8478458	0.1	3.356512e+23	1.909183e-15	0.1	3.356512e+23	2.858504e-06	0.1	3.356512e+23	0.07607423	0.1	3.356512e+23	5.052894e-22	0.1
5.386724e+23	0.7717664	0.1	5.386724e+23	1.737867e-15	0.1	5.386724e+23	2.670507e-06	0.1	5.386724e+23	0.1141141	0.1	5.386724e+23	0.0	0.1
8.287027e+23	0.6790393	0.1	8.287027e+23	1.529064e-15	0.1	8.287027e+23	2.438515e-06	0.1	8.287027e+23	0.1604779	0.1	8.287027e+23	9.624022e-22	0.1
1.226689e+24	0.575415	0.1	1.226689e+24	1.295722e-15	0.1	1.226689e+24	2.174381e-06	0.1	1.226689e+24	0.2122903	0.1	1.226689e+24	1.082953e-20	0.1
1.651665e+24	0.4871998	0.1	1.651665e+24	1.097079e-15	0.1	1.651665e+24	1.943954e-06	0.1	1.651665e+24	0.2563982	0.1	1.651665e+24	3.903693e-23	0.1
2.07664e+24	0.4160804	0.1	2.07664e+24	9.36932e-16	0.1	2.07664e+24	1.752994e-06	0.1	2.07664e+24	0.291958	0.1	2.07664e+24	4.309996e-22	0.1
2.501615e+24	0.3578407	0.1	2.501615e+24	8.057876e-16	0.1	2.501615e+24	1.591905e-06	0.1	2.501615e+24	0.3210781	0.1	2.501615e+24	0.0	0.1
2.926591e+24	0.3095349	0.1	2.926591e+24	6.970123e-16	0.1	2.926591e+24	1.45399e-06	0.1	2.926591e+24	0.3452311	0.1	2.926591e+24	0.0	0.1
3.096602e+24	0.2924961	0.1	3.096602e+24	6.604759e-16	0.1	3.096602e+24	1.40418e-06	0.1	3.096602e+24	0.3537506	0.1	3.096602e+24	0.0	0.1
3.096602e+24	0.2924961	0.1	3.096602e+24	6.60476e-16	0.1	3.096602e+24	1.40418e-06	0.1	3.096602e+24	0.3537506	0.1	3.096602e+24	0.0	0.1
3.096602e+24	0.2924961	0.1	3.096602e+24	6.604763e-16	0.1	3.096602e+24	1.40418e-06	0.1	3.096602e+24	0.3537506	0.1	3.096602e+24	0.0	0.1
3.096602e+24	0.2924961	0.1	3.096602e+24	6.586443e-16	0.1	3.096602e+24	1.40418e-06	0.1	3.096602e+24	0.3537506	0.1	3.096602e+24	3.74679e-17	0.1
3.096602e+24	0.2924961	0.1	3.096602e+24	6.586443e-16	0.1	3.096602e+24	1.40418e-06	0.1	3.096602e+24	0.3537506	0.1	3.096602e+24	0.0	0.1
