Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
921916.2	0.989945792	0.1	921916.2	7.743047e-10	0.1	921916.2	6.266375e-05	0.1	921916.2	0.0001026445	0.1	921916.2	3.025189e-11	0.1	921916.2	0.004944474	0.1	921916.2	2.753755e-10	0.1	921916.2	1.516635e-12	0.1	921916.2	7.946456e-15	0.1	921916.2	2.080535e-13	0.1	921916.2	8.535041e-26	0.1
1023648.0	0.9888336	0.1	1023648.0	7.952296e-10	0.1	1023648.0	6.876083e-05	0.1	1023648.0	0.0001025549	0.1	1023648.0	3.022648e-11	0.1	1023648.0	0.005497536	0.1	1023648.0	2.751443e-10	0.1	1023648.0	1.515361e-12	0.1	1023648.0	8.058714e-15	0.1	1023648.0	2.078788e-13	0.1	1023648.0	8.527881e-26	0.1
1074002.0	0.9882838110000001	0.1	1074002.0	8.053916e-10	0.1	1074002.0	7.172338e-05	0.1	1074002.0	0.0001025105	0.1	1074002.0	3.021392e-11	0.1	1074002.0	0.00577099	0.1	1074002.0	2.7503e-10	0.1	1074002.0	1.514731e-12	0.1	1074002.0	8.101229e-15	0.1	1074002.0	2.077925e-13	0.1	1074002.0	8.524341e-26	0.1
1121788.0	0.987762458	0.1	1121788.0	8.149178e-10	0.1	1121788.0	7.450149e-05	0.1	1121788.0	0.0001024683	0.1	1121788.0	3.020201e-11	0.1	1121788.0	0.006030317	0.1	1121788.0	2.749216e-10	0.1	1121788.0	1.514134e-12	0.1	1121788.0	8.135645e-15	0.1	1121788.0	2.077105e-13	0.1	1121788.0	8.520984e-26	0.1
1172445.0	0.9872100669999999	0.1	1172445.0	8.248925e-10	0.1	1172445.0	7.741143e-05	0.1	1172445.0	0.0001024236	0.1	1172445.0	3.01894e-11	0.1	1172445.0	0.006305031	0.1	1172445.0	2.748067e-10	0.1	1172445.0	1.513502e-12	0.1	1172445.0	8.167003e-15	0.1	1172445.0	2.076238e-13	0.1	1172445.0	8.517427e-26	0.1
1223101.0	0.986658276	0.1	1223101.0	8.347415e-10	0.1	1223101.0	8.02857e-05	0.1	1223101.0	0.0001023789	0.1	1223101.0	3.017679e-11	0.1	1223101.0	0.006579548	0.1	1223101.0	2.746919e-10	0.1	1223101.0	1.51287e-12	0.1	1223101.0	8.194105e-15	0.1	1223101.0	2.075371e-13	0.1	1223101.0	8.513873e-26	0.1
1273758.0	0.9861067849999999	0.1	1273758.0	8.44466e-10	0.1	1273758.0	8.312471e-05	0.1	1273758.0	0.0001023342	0.1	1273758.0	3.016419e-11	0.1	1273758.0	0.006853867	0.1	1273758.0	2.745772e-10	0.1	1273758.0	1.512238e-12	0.1	1273758.0	8.21778e-15	0.1	1273758.0	2.074504e-13	0.1	1273758.0	8.510322e-26	0.1
1324414.0	0.985555795	0.1	1324414.0	8.540677e-10	0.1	1324414.0	8.592888e-05	0.1	1324414.0	0.0001022894	0.1	1324414.0	3.01516e-11	0.1	1324414.0	0.007127989	0.1	1324414.0	2.744626e-10	0.1	1324414.0	1.511607e-12	0.1	1324414.0	8.238706e-15	0.1	1324414.0	2.073638e-13	0.1	1324414.0	8.506773e-26	0.1
1395334.0	0.98478513	0.1	1395334.0	8.673063e-10	0.1	1395334.0	8.979693e-05	0.1	1395334.0	0.0001022267	0.1	1395334.0	3.013399e-11	0.1	1395334.0	0.007511427	0.1	1395334.0	2.743023e-10	0.1	1395334.0	1.510724e-12	0.1	1395334.0	8.26436e-15	0.1	1395334.0	2.072427e-13	0.1	1395334.0	8.501808e-26	0.1
1445990.0	0.984235142	0.1	1445990.0	8.766187e-10	0.1	1445990.0	9.251909e-05	0.1	1445990.0	0.000102182	0.1	1445990.0	3.012142e-11	0.1	1445990.0	0.007785073	0.1	1445990.0	2.741879e-10	0.1	1445990.0	1.510094e-12	0.1	1445990.0	8.280638e-15	0.1	1445990.0	2.071562e-13	0.1	1445990.0	8.498265e-26	0.1
