Batch	m_SP	5	T1a_L	C5H5	T4a_L	N1a_L	N7a_L							
4.847104e-08	0.9894203369999999	0.1	4.847104e-08	0.01056071	0.1	4.847104e-08	3.0577402686000005e-08	0.1	4.847104e-08	7.5096567499999995e-06	0.1	4.847104e-08	1.6744476399999998e-10	0.1
5.728892e-08	0.987514238	0.1	5.728892e-08	0.01246346	0.1	5.728892e-08	4.0186781661e-08	0.1	5.728892e-08	8.86298272e-06	0.1	5.728892e-08	2.0007332999999998e-10	0.1
6.689942e-08	0.985443023	0.1	6.689942e-08	0.01453101	0.1	6.689942e-08	5.2344256222e-08	0.1	6.689942e-08	1.033351656e-05	0.1	6.689942e-08	2.3648137e-10	0.1
7.769887e-08	0.983123354	0.1	7.769887e-08	0.01684661	0.1	7.769887e-08	6.822755355400001e-08	0.1	7.769887e-08	1.1980476499999999e-05	0.1	7.769887e-08	2.784876e-10	0.1
9.125249e-08	0.9802235530000001	0.1	9.125249e-08	0.01974124	0.1	9.125249e-08	9.169089282999999e-08	0.1	9.125249e-08	1.40392682e-05	0.1	9.125249e-08	3.3290922e-10	0.1
1.072447e-07	0.9768183509999999	0.1	1.072447e-07	0.02314029	0.1	1.072447e-07	1.2474164702999998e-07	0.1	1.072447e-07	1.645683255e-05	0.1	1.072447e-07	3.9965927e-10	0.1
1.262795e-07	0.9727884170000001	0.1	1.262795e-07	0.02716308	0.1	1.262795e-07	1.721273276e-07	0.1	1.262795e-07	1.931802721e-05	0.1	1.262795e-07	4.8283629e-10	0.1
1.509815e-07	0.9675956480000001	0.1	1.509815e-07	0.03234673	0.1	1.509815e-07	2.4747968730000003e-07	0.1	1.509815e-07	2.300487026e-05	0.1	1.509815e-07	5.9706873e-10	0.1
1.86508e-07	0.960199476	0.1	1.86508e-07	0.03972982	0.1	1.86508e-07	3.8506267331999993e-07	0.1	1.86508e-07	2.825607318e-05	0.1	1.86508e-07	7.743422400000001e-10	0.1
2.362741e-07	0.949979615	0.1	2.362741e-07	0.04993164	0.1	2.362741e-07	6.3935214016e-07	0.1	2.362741e-07	3.5512074000000004e-05	0.1	2.362741e-07	1.0494374600000001e-09	0.1
