Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
7.029169e-09	9.8711633002437e-06	0.1	7.029169e-09	1.2865121999999999e-117	0.1	7.029169e-09	9.357503e-12	0.1	7.029169e-09	2.046854e-08	0.1	7.029169e-09	7.4171849e-08	0.1	7.029169e-09	3.383054e-08	0.1	7.029169e-09	2.536229e-10	0.1
1.941647e-08	9.648314656484e-06	0.1	1.941647e-08	3.561351e-117	0.1	1.941647e-08	2.553437e-11	0.1	1.941647e-08	5.590038e-08	0.1	1.941647e-08	2.0256614e-07	0.1	1.941647e-08	9.239246e-08	0.1	1.941647e-08	6.926552e-10	0.1
3.985699e-08	9.2915345795162e-06	0.1	3.985699e-08	7.335723e-117	0.1	3.985699e-08	5.137457e-11	0.1	3.985699e-08	1.126268e-07	0.1	3.985699e-08	4.0812537e-07	0.1	3.985699e-08	1.861501e-07	0.1	3.985699e-08	1.39555e-09	0.1
7.392454e-08	8.7259783953299e-06	0.1	7.392454e-08	1.3680006e-116	0.1	7.392454e-08	9.21747e-11	0.1	7.392454e-08	2.025481e-07	0.1	7.392454e-08	7.339716500000001e-07	0.1	7.392454e-08	3.347719e-07	0.1	7.392454e-08	2.509768e-09	0.1
1.4069e-07	7.7155000981815e-06	0.1	1.4069e-07	2.6287266e-116	0.1	1.4069e-07	1.645056e-10	0.1	1.4069e-07	3.632117e-07	0.1	1.4069e-07	1.3161609e-06	0.1	1.4069e-07	6.003143e-07	0.1	1.4069e-07	4.500583e-09	0.1
2.283763e-07	6.563956041810399e-06	0.1	2.283763e-07	4.313553e-116	0.1	2.283763e-07	2.45829e-10	0.1	2.283763e-07	5.463074e-07	0.1	2.283763e-07	1.9796261e-06	0.1	2.283763e-07	9.02927e-07	0.1	2.283763e-07	6.769408e-09	0.1
3.3001e-07	5.4425415377334e-06	0.1	3.3001e-07	6.297705e-116	0.1	3.3001e-07	3.234951e-10	0.1	3.3001e-07	7.246175e-07	0.1	3.3001e-07	2.6257316e-06	0.1	3.3001e-07	1.197621e-06	0.1	3.3001e-07	8.978991e-09	0.1
4.527259e-07	4.3407088498011e-06	0.1	4.527259e-07	8.723787e-116	0.1	4.527259e-07	3.976825e-10	0.1	4.527259e-07	8.998223e-07	0.1	4.527259e-07	3.2605534e-06	0.1	4.527259e-07	1.487168e-06	0.1	4.527259e-07	1.115017e-08	0.1
6.070653e-07	3.2659064584513003e-06	0.1	6.070653e-07	1.1800326e-115	0.1	6.070653e-07	4.668882e-10	0.1	6.070653e-07	1.070742e-06	0.1	6.070653e-07	3.8797974e-06	0.1	6.070653e-07	1.769607e-06	0.1	6.070653e-07	1.326835e-08	0.1
7.614047e-07	2.4572399975474997e-06	0.1	7.614047e-07	1.4883507e-115	0.1	7.614047e-07	5.155355e-10	0.1	7.614047e-07	1.199355e-06	0.1	7.614047e-07	4.345703e-06	0.1	7.614047e-07	1.982106e-06	0.1	7.614047e-07	1.486233e-08	0.1
