Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.086883e-12	1.0	0.1	1.086883e-12	0.0	0.1	1.086883e-12	0.0	0.1	1.086883e-12	0.0	0.1
2.794766e-09	1.0	0.1	2.794766e-09	0.0	0.1	2.794766e-09	0.0	0.1	2.794766e-09	0.0	0.1
2.166649e-08	1.0	0.1	2.166649e-08	0.0	0.1	2.166649e-08	0.0	0.1	2.166649e-08	0.0	0.1
5.652423e-08	1.0	0.1	5.652423e-08	0.0	0.1	5.652423e-08	0.0	0.1	5.652423e-08	0.0	0.1
1.156324e-07	1.0	0.1	1.156324e-07	0.0	0.1	1.156324e-07	0.0	0.1	1.156324e-07	0.0	0.1
1.950551e-07	1.0	0.1	1.950551e-07	0.0	0.1	1.950551e-07	0.0	0.1	1.950551e-07	0.0	0.1
2.744778e-07	1.0	0.1	2.744778e-07	0.0	0.1	2.744778e-07	0.0	0.1	2.744778e-07	0.0	0.1
4.284858e-07	1.0	0.1	4.284858e-07	0.0	0.1	4.284858e-07	0.0	0.1	4.284858e-07	0.0	0.1
7.057001e-07	1.0	0.1	7.057001e-07	0.0	0.1	7.057001e-07	0.0	0.1	7.057001e-07	0.0	0.1
1.041188e-06	1.0	0.1	1.041188e-06	0.0	0.1	1.041188e-06	0.0	0.1	1.041188e-06	0.0	0.1
1.417884e-06	1.0	0.1	1.417884e-06	0.0	0.1	1.417884e-06	0.0	0.1	1.417884e-06	0.0	0.1
1.872152e-06	1.0	0.1	1.872152e-06	0.0	0.1	1.872152e-06	0.0	0.1	1.872152e-06	0.0	0.1
2.326419e-06	1.0	0.1	2.326419e-06	0.0	0.1	2.326419e-06	0.0	0.1	2.326419e-06	0.0	0.1
2.780686e-06	1.0	0.1	2.780686e-06	0.0	0.1	2.780686e-06	0.0	0.1	2.780686e-06	0.0	0.1
3.234953e-06	1.00000004	0.1	3.234953e-06	0.0	0.1	3.234953e-06	0.0	0.1	3.234953e-06	0.0	0.1
3.68922e-06	1.00000004	0.1	3.68922e-06	0.0	0.1	3.68922e-06	0.0	0.1	3.68922e-06	0.0	0.1
4.143488e-06	1.00000004	0.1	4.143488e-06	0.0	0.1	4.143488e-06	0.0	0.1	4.143488e-06	0.0	0.1
4.597755e-06	0.9999999599999999	0.1	4.597755e-06	0.0	0.1	4.597755e-06	0.0	0.1	4.597755e-06	0.0	0.1
5.052022e-06	1.00000004	0.1	5.052022e-06	0.0	0.1	5.052022e-06	0.0	0.1	5.052022e-06	0.0	0.1
5.506289e-06	0.99999996	0.1	5.506289e-06	0.0	0.1	5.506289e-06	0.0	0.1	5.506289e-06	0.0	0.1
5.960556e-06	1.00000003	0.1	5.960556e-06	0.0	0.1	5.960556e-06	0.0	0.1	5.960556e-06	0.0	0.1
6.414824e-06	1.00000003	0.1	6.414824e-06	0.0	0.1	6.414824e-06	0.0	0.1	6.414824e-06	0.0	0.1
6.869091e-06	1.00000003	0.1	6.869091e-06	0.0	0.1	6.869091e-06	0.0	0.1	6.869091e-06	0.0	0.1
7.323358e-06	1.00000002	0.1	7.323358e-06	0.0	0.1	7.323358e-06	0.0	0.1	7.323358e-06	0.0	0.1
7.777625e-06	0.9999999900000001	0.1	7.777625e-06	0.0	0.1	7.777625e-06	0.0	0.1	7.777625e-06	0.0	0.1
8.231892e-06	0.99999996	0.1	8.231892e-06	0.0	0.1	8.231892e-06	0.0	0.1	8.231892e-06	0.0	0.1
8.68616e-06	0.99999996	0.1	8.68616e-06	0.0	0.1	8.68616e-06	0.0	0.1	8.68616e-06	0.0	0.1
9.140427e-06	1.00000002	0.1	9.140427e-06	0.0	0.1	9.140427e-06	0.0	0.1	9.140427e-06	0.0	0.1
9.594694e-06	1.0000000199999999	0.1	9.594694e-06	0.0	0.1	9.594694e-06	0.0	0.1	9.594694e-06	0.0	0.1
1.004896e-05	1.00000003	0.1	1.004896e-05	0.0	0.1	1.004896e-05	0.0	0.1	1.004896e-05	0.0	0.1
1.050323e-05	1.00000004	0.1	1.050323e-05	0.0	0.1	1.050323e-05	0.0	0.1	1.050323e-05	0.0	0.1
1.09575e-05	0.9999999700000001	0.1	1.09575e-05	0.0	0.1	1.09575e-05	0.0	0.1	1.09575e-05	0.0	0.1
1.141176e-05	0.9999999860000001	0.1	1.141176e-05	0.0	0.1	1.141176e-05	0.0	0.1	1.141176e-05	0.0	0.1
1.186603e-05	1.000000027	0.1	1.186603e-05	0.0	0.1	1.186603e-05	0.0	0.1	1.186603e-05	0.0	0.1
1.23203e-05	1.0000000359999999	0.1	1.23203e-05	0.0	0.1	1.23203e-05	0.0	0.1	1.23203e-05	0.0	0.1
1.277456e-05	1.000000005	0.1	1.277456e-05	0.0	0.1	1.277456e-05	0.0	0.1	1.277456e-05	0.0	0.1
1.332068e-05	1.000000024	0.1	1.332068e-05	0.0	0.1	1.332068e-05	0.0	0.1	1.332068e-05	0.0	0.1
1.386679e-05	1.000000034	0.1	1.386679e-05	0.0	0.1	1.386679e-05	0.0	0.1	1.386679e-05	0.0	0.1
1.44129e-05	1.000000012	0.1	1.44129e-05	0.0	0.1	1.44129e-05	0.0	0.1	1.44129e-05	0.0	0.1
1.495901e-05	0.999999987	0.1	1.495901e-05	0.0	0.1	1.495901e-05	0.0	0.1	1.495901e-05	0.0	0.1
1.550513e-05	1.0	0.1	1.550513e-05	0.0	0.1	1.550513e-05	0.0	0.1	1.550513e-05	0.0	0.1
1.605124e-05	1.0	0.1	1.605124e-05	0.0	0.1	1.605124e-05	0.0	0.1	1.605124e-05	0.0	0.1
1.659735e-05	0.999999996	0.1	1.659735e-05	0.0	0.1	1.659735e-05	0.0	0.1	1.659735e-05	0.0	0.1
1.714346e-05	1.000000033	0.1	1.714346e-05	0.0	0.1	1.714346e-05	0.0	0.1	1.714346e-05	0.0	0.1
1.768957e-05	1.000000002	0.1	1.768957e-05	0.0	0.1	1.768957e-05	0.0	0.1	1.768957e-05	0.0	0.1
1.8258e-05	1.000000038	0.1	1.8258e-05	0.0	0.1	1.8258e-05	0.0	0.1	1.8258e-05	0.0	0.1
1.891571e-05	1.000000032	0.1	1.891571e-05	0.0	0.1	1.891571e-05	0.0	0.1	1.891571e-05	0.0	0.1
1.957342e-05	1.000000027	0.1	1.957342e-05	0.0	0.1	1.957342e-05	0.0	0.1	1.957342e-05	0.0	0.1
2.023113e-05	0.9999999912	0.1	2.023113e-05	0.0	0.1	2.023113e-05	0.0	0.1	2.023113e-05	0.0	0.1
2.088884e-05	1.0000000477	0.1	2.088884e-05	0.0	0.1	2.088884e-05	0.0	0.1	2.088884e-05	0.0	0.1
2.154654e-05	1.000000003	0.1	2.154654e-05	0.0	0.1	2.154654e-05	0.0	0.1	2.154654e-05	0.0	0.1
2.220425e-05	0.9999999974999999	0.1	2.220425e-05	0.0	0.1	2.220425e-05	0.0	0.1	2.220425e-05	0.0	0.1
