Batch	m_SP	2	N1a_L	N7a_L	
2.138499e-12	0.9893530920000001	0.1	2.138499e-12	0.0044954638	0.1
2.3758e-12	0.9881779300000002	0.1	2.3758e-12	0.005044624	0.1
2.613101e-12	0.987004094	0.1	2.613101e-12	0.0055956911	0.1
2.859929e-12	0.985784384	0.1	2.859929e-12	0.0061701783	0.1
3.144867e-12	0.9843781610000001	0.1	3.144867e-12	0.0068343071	0.1
3.429804e-12	0.982973529	0.1	3.429804e-12	0.0074988879	0.1
3.726926e-12	0.9815109	0.1	3.726926e-12	0.008191928	0.1
4.072788e-12	0.979810998	0.1	4.072788e-12	0.008998307300000001	0.1
4.41865e-12	0.978113556	0.1	4.41865e-12	0.009804009700000001	0.1
4.820345e-12	0.976145429	0.1	4.820345e-12	0.010738659000000001	0.1
5.235998e-12	0.9741128059999999	0.1	5.235998e-12	0.011704322999999999	0.1
5.721929e-12	0.971741355	0.1	5.721929e-12	0.012831204	0.1
6.22543e-12	0.96928964	0.1	6.22543e-12	0.013996377	0.1
6.838332e-12	0.9663128379999999	0.1	6.838332e-12	0.015411257	0.1
7.502366e-12	0.9630972530000002	0.1	7.502366e-12	0.01693981	0.1
8.243098e-12	0.9595216820000001	0.1	8.243098e-12	0.01863953	0.1
8.983829e-12	0.955958281	0.1	8.983829e-12	0.020333539	0.1
9.72456e-12	0.952407089	0.1	9.72456e-12	0.022021844	0.1
1.049529e-11	0.9487250009999999	0.1	1.049529e-11	0.023772463	0.1
1.138601e-11	0.9444859	0.1	1.138601e-11	0.025787947999999998	0.1
1.227673e-11	0.9402643033	0.1	1.227673e-11	0.02779521	0.1
1.316745e-11	0.9360601806	0.1	1.316745e-11	0.029794257999999997	0.1
1.405817e-11	0.9318735592	0.1	1.405817e-11	0.031785118	0.1
1.506061e-11	0.9271824477999999	0.1	1.506061e-11	0.03401592	0.1
1.613753e-11	0.9221674663999999	0.1	1.613753e-11	0.036400952	0.1
1.721445e-11	0.9171777486999999	0.1	1.721445e-11	0.038774108	0.1
1.829137e-11	0.9122132627999999	0.1	1.829137e-11	0.0411354	0.1
1.954553e-11	0.9064635527999999	0.1	1.954553e-11	0.043870426000000004	0.1
2.084401e-11	0.9005464757999999	0.1	2.084401e-11	0.046685236000000005	0.1
