Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
1.677363e-11	9.711790360308e-06	0.1	1.677363e-11	2.4392253e-07	0.1	1.677363e-11	3.678815e-11	0.1	1.677363e-11	2.258591e-09	0.1	1.677363e-11	1.959571e-08	0.1	1.677363e-11	2.375954e-09	0.1	1.677363e-11	2.130965e-13	0.1
3.588217e-11	9.412988236470001e-06	0.1	3.588217e-11	5.1387758e-07	0.1	3.588217e-11	7.749657e-11	0.1	3.588217e-11	4.758152e-09	0.1	3.588217e-11	4.126826e-08	0.1	3.588217e-11	4.887053e-09	0.1	3.588217e-11	4.489196e-13	0.1
8.019241e-11	8.755048119995591e-06	0.1	8.019241e-11	1.1087591e-06	0.1	8.019241e-11	1.671806e-10	0.1	8.019241e-11	1.026597e-08	0.1	8.019241e-11	8.897213e-08	0.1	8.019241e-11	9.97284e-09	0.1	8.019241e-11	9.68526e-13	0.1
1.599509e-10	7.68461336767428e-06	0.1	1.599509e-10	2.0780065e-06	0.1	1.599509e-10	3.132361e-10	0.1	1.599509e-10	1.923901e-08	0.1	1.599509e-10	1.665324e-07	0.1	1.599509e-10	1.689397e-08	0.1	1.599509e-10	1.814939e-12	0.1
2.597346e-10	6.52797057950707e-06	0.1	2.597346e-10	3.1273824e-06	0.1	2.597346e-10	4.71267e-10	0.1	2.597346e-10	2.895247e-08	0.1	2.597346e-10	2.502667e-07	0.1	2.597346e-10	2.237458e-08	0.1	2.597346e-10	2.731044e-12	0.1
3.669605e-10	5.47853918339688e-06	0.1	3.669605e-10	4.0814928e-06	0.1	3.669605e-10	6.148563e-10	0.1	3.669605e-10	3.778268e-08	0.1	3.669605e-10	3.261745e-07	0.1	3.669605e-10	2.541026e-08	0.1	3.669605e-10	3.563704e-12	0.1
4.915537e-10	4.469298624448079e-06	0.1	4.915537e-10	5.0010146000000005e-06	0.1	4.915537e-10	7.531489e-10	0.1	4.915537e-10	4.629134e-08	0.1	4.915537e-10	3.99117e-07	0.1	4.915537e-10	2.643246e-08	0.1	4.915537e-10	4.365902e-12	0.1
6.277253e-10	3.57778435391715e-06	0.1	6.277253e-10	5.8150258e-06	0.1	6.277253e-10	8.754922e-10	0.1	6.277253e-10	5.382231e-08	0.1	6.277253e-10	4.635041e-07	0.1	6.277253e-10	2.563086e-08	0.1	6.277253e-10	5.075796e-12	0.1
7.638968e-10	2.8642074961101e-06	0.1	7.638968e-10	6.4678767e-06	0.1	7.638968e-10	9.73554e-10	0.1	7.638968e-10	5.986119e-08	0.1	7.638968e-10	5.150097e-07	0.1	7.638968e-10	2.370986e-08	0.1	7.638968e-10	5.644946e-12	0.1
9.000683e-10	2.2930207627992e-06	0.1	9.000683e-10	6.9913847e-06	0.1	9.000683e-10	1.052146e-09	0.1	9.000683e-10	6.470283e-08	0.1	9.000683e-10	5.562191e-07	0.1	9.000683e-10	2.125891e-08	0.1	9.000683e-10	6.101193e-12	0.1
1.041845e-09	1.8190624265420602e-06	0.1	1.041845e-09	7.4264771e-06	0.1	1.041845e-09	1.117434e-09	0.1	1.041845e-09	6.872613e-08	0.1	1.041845e-09	5.904025e-07	0.1	1.041845e-09	1.853757e-08	0.1	1.041845e-09	6.480274e-12	0.1
1.206041e-09	1.39122610102357e-06	0.1	1.206041e-09	7.8198356e-06	0.1	1.206041e-09	1.176433e-09	0.1	1.206041e-09	7.236294e-08	0.1	1.206041e-09	6.212518e-07	0.1	1.206041e-09	1.547992e-08	0.1	1.206041e-09	6.822895e-12	0.1
1.370237e-09	1.064043563842287e-06	0.1	1.370237e-09	8.121091e-06	0.1	1.370237e-09	1.221599e-09	0.1	1.370237e-09	7.514773e-08	0.1	1.370237e-09	6.448399e-07	0.1	1.370237e-09	1.270641e-08	0.1	1.370237e-09	7.085217e-12	0.1
1.534433e-09	8.13823433506204e-07	0.1	1.534433e-09	8.351770199999998e-06	0.1	1.534433e-09	1.256171e-09	0.1	1.534433e-09	7.727983e-08	0.1	1.534433e-09	6.628782e-07	0.1	1.534433e-09	1.029554e-08	0.1	1.534433e-09	7.286035e-12	0.1
1.698629e-09	6.224556849006012e-07	0.1	1.698629e-09	8.5283857e-06	0.1	1.698629e-09	1.282633e-09	0.1	1.698629e-09	7.891201e-08	0.1	1.698629e-09	6.76674e-07	0.1	1.698629e-09	8.258789e-09	0.1	1.698629e-09	7.439753e-12	0.1
1.890238e-09	4.5525745044806394e-07	0.1	1.890238e-09	8.682851099999999e-06	0.1	1.890238e-09	1.30577e-09	0.1	1.890238e-09	8.033929e-08	0.1	1.890238e-09	6.887282e-07	0.1	1.890238e-09	6.322585e-09	0.1	1.890238e-09	7.574163e-12	0.1
2.0887e-09	3.2927098102113595e-07	0.1	2.0887e-09	8.799351299999998e-06	0.1	2.0887e-09	1.323217e-09	0.1	2.0887e-09	8.141565e-08	0.1	2.0887e-09	6.978124e-07	0.1	2.0887e-09	4.75215e-09	0.1	2.0887e-09	7.675517e-12	0.1
