Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
1.74198e-08	0.9894352599999999	0.1	1.74198e-08	0.0001357891	0.1	1.74198e-08	0.00015229067	0.1	1.74198e-08	1.1507222600000001e-06	0.1	1.74198e-08	3.6032686e-05	0.1
2.014564e-08	0.98809494	0.1	2.014564e-08	0.0001719657	0.1	2.014564e-08	0.000197511817	0.1	2.014564e-08	1.44362199e-06	0.1	2.014564e-08	4.7182432e-05	0.1
2.307988e-08	0.9867297700000001	0.1	2.307988e-08	0.0002147225	0.1	2.307988e-08	0.000251853129	0.1	2.307988e-08	1.78750283e-06	0.1	2.307988e-08	6.0552509000000005e-05	0.1
2.625153e-08	0.9853379999999998	0.1	2.625153e-08	0.0002650854	0.1	2.625153e-08	0.000316768674	0.1	2.625153e-08	2.19026163e-06	0.1	2.625153e-08	7.648722900000001e-05	0.1
2.977929e-08	0.98388461	0.1	2.977929e-08	0.000325786	0.1	2.977929e-08	0.00039596536	0.1	2.977929e-08	2.6732917000000003e-06	0.1	2.977929e-08	9.588258199999999e-05	0.1
3.360032e-08	0.9824136400000001	0.1	3.360032e-08	0.0003966408	0.1	3.360032e-08	0.00048938426	0.1	3.360032e-08	3.2346933700000004e-06	0.1	3.360032e-08	0.000118711277	0.1
3.786127e-08	0.9808883799999999	0.1	3.786127e-08	0.0004813495	0.1	3.786127e-08	0.0006020849	0.1	3.786127e-08	3.9033373e-06	0.1	3.786127e-08	0.000146197467	0.1
4.248052e-08	0.9793583099999998	0.1	4.248052e-08	0.0005792936	0.1	4.248052e-08	0.0007334173099999999	0.1	4.248052e-08	4.673919e-06	0.1	4.248052e-08	0.00017817161	0.1
4.763721e-08	0.97778559	0.1	4.763721e-08	0.000695324	0.1	4.763721e-08	0.00089005453	0.1	4.763721e-08	5.5841863e-06	0.1	4.763721e-08	0.00021624791	0.1
5.279391e-08	0.97633939	0.1	5.279391e-08	0.0008175919	0.1	5.279391e-08	0.00105604036	0.1	5.279391e-08	6.541092e-06	0.1	5.279391e-08	0.00025654511	0.1
5.90453e-08	0.97473455	0.1	5.90453e-08	0.0009731064	0.1	5.90453e-08	0.00126819228	0.1	5.90453e-08	7.7556414e-06	0.1	5.90453e-08	0.00030799283000000003	0.1
6.529669e-08	0.97327038	0.1	6.529669e-08	0.00113552	0.1	6.529669e-08	0.00149068887	0.1	6.529669e-08	9.0217618e-06	0.1	6.529669e-08	0.00036189733999999996	0.1
7.180157e-08	0.97187506	0.1	7.180157e-08	0.001310766	0.1	7.180157e-08	0.0017315785499999999	0.1	7.180157e-08	1.0385918000000001e-05	0.1	7.180157e-08	0.00042021298000000004	0.1
7.932041e-08	0.9704005299999999	0.1	7.932041e-08	0.001520028	0.1	7.932041e-08	0.00202006733	0.1	7.932041e-08	1.20127671e-05	0.1	7.932041e-08	0.00049000525	0.1
