Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
86.58216	0.9892059	0.1	86.58216	3.193789e-13	0.1	86.58216	2.1479656e-07	0.1	86.58216	0.003852815	0.1	86.58216	3.60458419164e-10	0.1	86.58216	1.237697e-13	0.1	86.58216	1.744808e-10	0.1
95.54026	0.9878785	0.1	95.54026	3.521066e-13	0.1	95.54026	2.3695833999999999e-07	0.1	95.54026	0.004470561	0.1	95.54026	4.00232176983e-10	0.1	95.54026	1.364532e-13	0.1	95.54026	1.923444e-10	0.1
104.4984	0.9865366	0.1	104.4984	3.847635e-13	0.1	104.4984	2.5908382e-07	0.1	104.4984	0.005104254	0.1	104.4984	4.40142033384e-10	0.1	104.4984	1.491092e-13	0.1	104.4984	2.101694e-10	0.1
114.8933	0.9849656	0.1	114.8933	4.225693e-13	0.1	114.8933	2.8470976e-07	0.1	114.8933	0.005855441	0.1	114.8933	4.865701932830001e-10	0.1	114.8933	1.637608e-13	0.1	114.8933	2.308047e-10	0.1
125.6473	0.9833286	0.1	125.6473	4.615809e-13	0.1	125.6473	3.1116364e-07	0.1	125.6473	0.006646513	0.1	125.6473	5.34683677422e-10	0.1	125.6473	1.788797e-13	0.1	125.6473	2.520981e-10	0.1
136.4014	0.9816831	0.1	136.4014	5.004904e-13	0.1	136.4014	3.3755695e-07	0.1	136.4014	0.007448311	0.1	136.4014	5.828356595099999e-10	0.1	136.4014	1.939591e-13	0.1	136.4014	2.733358e-10	0.1
147.1555	0.9800317	0.1	147.1555	5.392981e-13	0.1	147.1555	3.6388802e-07	0.1	147.1555	0.008258095	0.1	147.1555	6.3099123956e-10	0.1	147.1555	2.08999e-13	0.1	147.1555	2.945179e-10	0.1
158.7851	0.9782419	0.1	158.7851	5.811511e-13	0.1	158.7851	3.9229136999999997e-07	0.1	158.7851	0.009140311	0.1	158.7851	6.8303988082e-10	0.1	158.7851	2.252192e-13	0.1	158.7851	3.173622e-10	0.1
171.728	0.9762476	0.1	171.728	6.275917e-13	0.1	171.728	4.2381352e-07	0.1	171.728	0.0101276	0.1	171.728	7.409012143e-10	0.1	171.728	2.432173e-13	0.1	171.728	3.427104e-10	0.1
184.6709	0.9742528	0.1	184.6709	6.738871e-13	0.1	184.6709	4.5524175999999997e-07	0.1	184.6709	0.01111849	0.1	184.6709	7.986674448600001e-10	0.1	184.6709	2.611592e-13	0.1	184.6709	3.679794e-10	0.1
197.6137	0.9722592	0.1	197.6137	7.200382e-13	0.1	197.6137	4.865753699999999e-07	0.1	197.6137	0.01211131	0.1	197.6137	8.5631807251e-10	0.1	197.6137	2.790451e-13	0.1	197.6137	3.931696e-10	0.1
212.1452	0.9700239	0.1	212.1452	7.716827e-13	0.1	212.1452	5.2164173e-07	0.1	212.1452	0.01322674	0.1	212.1452	9.208881105900001e-10	0.1	212.1452	2.990601e-13	0.1	212.1452	4.213583e-10	0.1
227.7356	0.9676305	0.1	227.7356	8.268913e-13	0.1	227.7356	5.5913058e-07	0.1	227.7356	0.01442296	0.1	227.7356	9.8996312032e-10	0.1	227.7356	3.204563e-13	0.1	227.7356	4.514923e-10	0.1
243.3261	0.9652432	0.1	243.3261	8.818947e-13	0.1	243.3261	5.9648207e-07	0.1	243.3261	0.01561754	0.1	243.3261	1.05881772592e-09	0.1	243.3261	3.41773e-13	0.1	243.3261	4.815142e-10	0.1
260.183	0.9626697	0.1	260.183	9.411368e-13	0.1	260.183	6.367134000000001e-07	0.1	260.183	0.0169064	0.1	260.183	1.13300591672e-09	0.1	260.183	3.647325e-13	0.1	260.183	5.138498e-10	0.1
278.9396	0.9598163	0.1	278.9396	1.006777e-12	0.1	278.9396	6.812909999999999e-07	0.1	278.9396	0.01833631	0.1	278.9396	1.21523123612e-09	0.1	278.9396	3.901716e-13	0.1	278.9396	5.496776e-10	0.1
297.6963	0.9569744	0.1	297.6963	1.072127e-12	0.1	297.6963	7.256720999999999e-07	0.1	297.6963	0.0197612	0.1	297.6963	1.2971095496900002e-09	0.1	297.6963	4.15498e-13	0.1	297.6963	5.853467e-10	0.1
318.8037	0.9537902	0.1	318.8037	1.145321e-12	0.1	318.8037	7.753814e-07	0.1	318.8037	0.02135817	0.1	318.8037	1.38882902093e-09	0.1	318.8037	4.438647e-13	0.1	318.8037	6.252976e-10	0.1
341.4782	0.9503864	0.1	341.4782	1.223546e-12	0.1	341.4782	8.285076e-07	0.1	341.4782	0.02306564	0.1	341.4782	1.48686259329e-09	0.1	341.4782	4.741808e-13	0.1	341.4782	6.679942e-10	0.1
365.1257	0.9468554	0.1	365.1257	1.304685e-12	0.1	365.1257	8.836134e-07	0.1	365.1257	0.02483723	0.1	365.1257	1.58855422423e-09	0.1	365.1257	5.056265e-13	0.1	365.1257	7.122815e-10	0.1
392.6651	0.9427673	0.1	392.6651	1.398613e-12	0.1	392.6651	9.474053999999999e-07	0.1	392.6651	0.02688846	0.1	392.6651	1.70628011225e-09	0.1	392.6651	5.420287e-13	0.1	392.6651	7.635495e-10	0.1
421.4221	0.9385262	0.1	421.4221	1.496052e-12	0.1	421.4221	1.0135821e-06	0.1	421.4221	0.0290166	0.1	421.4221	1.82841007084e-09	0.1	421.4221	5.797916e-13	0.1	421.4221	8.167339e-10	0.1
455.0499	0.9336025	0.1	455.0499	1.609172e-12	0.1	455.0499	1.0904081e-06	0.1	455.0499	0.03148736	0.1	455.0499	1.9701953445999998e-09	0.1	455.0499	6.236314e-13	0.1	455.0499	8.784767e-10	0.1
491.6911	0.928281	0.1	491.6911	1.731428e-12	0.1	491.6911	1.1734397e-06	0.1	491.6911	0.0341578	0.1	491.6911	2.12343380203e-09	0.1	491.6911	6.710123e-13	0.1	491.6911	9.452068e-10	0.1
532.8525	0.9223563	0.1	532.8525	1.867539e-12	0.1	532.8525	1.2658804e-06	0.1	532.8525	0.03713091	0.1	532.8525	2.29403853793e-09	0.1	532.8525	7.237623e-13	0.1	532.8525	1.019499e-09	0.1
582.9692	0.915218	0.1	582.9692	2.031533e-12	0.1	582.9692	1.3772583999999998e-06	0.1	582.9692	0.04071311	0.1	582.9692	2.4995928343e-09	0.1	582.9692	7.873186e-13	0.1	582.9692	1.10901e-09	0.1
640.8977	0.9070683	0.1	640.8977	2.218761e-12	0.1	640.8977	1.5044161999999998e-06	0.1	640.8977	0.04480284	0.1	640.8977	2.73426959769e-09	0.1	640.8977	8.598794e-13	0.1	640.8977	1.211203e-09	0.1
708.312	0.8977182	0.1	708.312	2.433564e-12	0.1	708.312	1.6503021e-06	0.1	708.312	0.04949492	0.1	708.312	3.00351091537e-09	0.1	708.312	9.431271e-13	0.1	708.312	1.328447e-09	0.1
792.8381	0.8861942	0.1	792.8381	2.698311e-12	0.1	792.8381	1.8301071e-06	0.1	792.8381	0.05527794	0.1	792.8381	3.33535123693e-09	0.1	792.8381	1.04573e-12	0.1	792.8381	1.472951e-09	0.1
907.5066	0.8709053	0.1	907.5066	3.049551e-12	0.1	907.5066	2.0686553e-06	0.1	907.5066	0.06295029	0.1	907.5066	3.7756062970599995e-09	0.1	907.5066	1.181855e-12	0.1	907.5066	1.664665e-09	0.1
1072.353	0.8495949	0.1	1072.353	3.539127e-12	0.1	1072.353	2.4011562e-06	0.1	1072.353	0.07364441	0.1	1072.353	4.38925513783e-09	0.1	1072.353	1.371591e-12	0.1	1072.353	1.931885e-09	0.1
1346.926	0.8157526	0.1	1346.926	4.316603e-12	0.1	1346.926	2.929186e-06	0.1	1346.926	0.09062728	0.1	1346.926	5.363765765530001e-09	0.1	1346.926	1.672904e-12	0.1	1346.926	2.356247e-09	0.1
1804.548	0.763541	0.1	1804.548	5.516089e-12	0.1	1804.548	3.7438275e-06	0.1	1804.548	0.1168284	0.1	1804.548	6.8672358759e-09	0.1	1804.548	2.137769e-12	0.1	1804.548	3.01095e-09	0.1
2391.379	0.7033291	0.1	2391.379	6.899369e-12	0.1	2391.379	4.683295500000001e-06	0.1	2391.379	0.1470442	0.1	2391.379	8.6010786806e-09	0.1	2391.379	2.673863e-12	0.1	2391.379	3.765972e-09	0.1
3394.333	0.6149448	0.1	3394.333	8.929868e-12	0.1	3394.333	6.062328e-06	0.1	3394.333	0.1913976	0.1	3394.333	1.1146169494799999e-08	0.1	3394.333	3.460789e-12	0.1	3394.333	4.874259e-09	0.1
4573.99	0.5294758	0.1	4573.99	1.089339e-11	0.1	4573.99	7.395873e-06	0.1	4573.99	0.2342881	0.1	4573.99	1.36072989628e-08	0.1	4573.99	4.221758e-12	0.1	4573.99	5.94599e-09	0.1
6044.334	0.4438882	0.1	6044.334	1.285964e-11	0.1	6044.334	8.731271e-06	0.1	6044.334	0.277238	0.1	6044.334	1.60718584855e-08	0.1	6044.334	4.983784e-12	0.1	6044.334	7.019208e-09	0.1
