Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
9.898281e-11	0.9827002	0.1	9.898281e-11	0.003842888	0.1	9.898281e-11	0.006053493	0.1	9.898281e-11	0.0002807721	0.1	9.898281e-11	0.0003942047	0.1
2.040714e-10	0.9647829	0.1	2.040714e-10	0.00782201	0.1	2.040714e-10	0.0123231	0.1	2.040714e-10	0.0005717895	0.1	2.040714e-10	0.0008026754	0.1
3.72968e-10	0.9369169	0.1	3.72968e-10	0.01400858	0.1	3.72968e-10	0.02207406	0.1	3.72968e-10	0.001024878	0.1	3.72968e-10	0.001438341	0.1
6.248743e-10	0.8973666	0.1	6.248743e-10	0.02278478	0.1	6.248743e-10	0.0359139	0.1	6.248743e-10	0.001669053	0.1	6.248743e-10	0.002341335	0.1
1.002663e-09	0.8421952	0.1	1.002663e-09	0.03501782	0.1	1.002663e-09	0.0552209	0.1	1.002663e-09	0.002570135	0.1	1.002663e-09	0.003602461	0.1
1.59445e-09	0.7645788	0.1	1.59445e-09	0.05220588	0.1	1.59445e-09	0.08238473	0.1	1.59445e-09	0.003843746	0.1	1.59445e-09	0.005379204	0.1
2.356585e-09	0.6779741	0.1	2.356585e-09	0.07134796	0.1	2.356585e-09	0.1126992	0.1	2.356585e-09	0.005275523	0.1	2.356585e-09	0.007364231	0.1
3.232287e-09	0.5935467	0.1	3.232287e-09	0.08996156	0.1	3.232287e-09	0.1422597	0.1	3.232287e-09	0.006686208	0.1	3.232287e-09	0.009299957	0.1
4.107989e-09	0.5220634	0.1	4.107989e-09	0.1056737	0.1	4.107989e-09	0.167298	0.1	4.107989e-09	0.007896685	0.1	4.107989e-09	0.01093681	0.1
4.983691e-09	0.4610162	0.1	4.983691e-09	0.1190465	0.1	4.983691e-09	0.1886916	0.1	4.983691e-09	0.008946627	0.1	4.983691e-09	0.01233039	0.1
5.859393e-09	0.4084964	0.1	5.859393e-09	0.1305079	0.1	5.859393e-09	0.2071084	0.1	5.859393e-09	0.009866129	0.1	5.859393e-09	0.01352331	0.1
6.911266e-09	0.3546229	0.1	6.911266e-09	0.14221	0.1	6.911266e-09	0.2260157	0.1	6.911266e-09	0.01083056	0.1	6.911266e-09	0.01473733	0.1
7.96314e-09	0.3089621	0.1	7.96314e-09	0.1520708	0.1	7.96314e-09	0.2420583	0.1	7.96314e-09	0.01167093	0.1	7.96314e-09	0.01575431	0.1
9.015013e-09	0.2700053	0.1	9.015013e-09	0.1604282	0.1	9.015013e-09	0.2557636	0.1	9.015013e-09	0.01241074	0.1	9.015013e-09	0.01660886	0.1
1.006689e-08	0.2365801	0.1	1.006689e-08	0.167545	0.1	1.006689e-08	0.2675411	0.1	1.006689e-08	0.01306813	0.1	1.006689e-08	0.0173282	0.1
1.111876e-08	0.2077619	0.1	1.111876e-08	0.173628	0.1	1.111876e-08	0.2777136	0.1	1.111876e-08	0.01365732	0.1	1.111876e-08	0.01793405	0.1
1.217063e-08	0.1828119	0.1	1.217063e-08	0.1788428	0.1	1.217063e-08	0.286539	0.1	1.217063e-08	0.01418962	0.1	1.217063e-08	0.01844396	0.1
1.322251e-08	0.1611327	0.1	1.322251e-08	0.1833231	0.1	1.322251e-08	0.2942257	0.1	1.322251e-08	0.01467408	0.1	1.322251e-08	0.01887229	0.1
1.427438e-08	0.1422364	0.1	1.427438e-08	0.1871782	0.1	1.427438e-08	0.3009437	0.1	1.427438e-08	0.01511806	0.1	1.427438e-08	0.01923091	0.1
1.532625e-08	0.1257205	0.1	1.532625e-08	0.1904981	0.1	1.532625e-08	0.3068334	0.1	1.532625e-08	0.0155276	0.1	1.532625e-08	0.01952972	0.1
1.637813e-08	0.1112507	0.1	1.637813e-08	0.1933577	0.1	1.637813e-08	0.3120111	0.1	1.637813e-08	0.01590764	0.1	1.637813e-08	0.01977701	0.1
1.743e-08	0.09854685	0.1	1.743e-08	0.1958199	0.1	1.743e-08	0.3165745	0.1	1.743e-08	0.01626233	0.1	1.743e-08	0.01997982	0.1
1.848187e-08	0.08737296	0.1	1.848187e-08	0.1979374	0.1	1.848187e-08	0.3206056	0.1	1.848187e-08	0.01659512	0.1	1.848187e-08	0.02014413	0.1
1.953375e-08	0.07752885	0.1	1.953375e-08	0.1997551	0.1	1.953375e-08	0.324174	0.1	1.953375e-08	0.01690891	0.1	1.953375e-08	0.02027506	0.1
2.058562e-08	0.06884388	0.1	2.058562e-08	0.2013114	0.1	2.058562e-08	0.3273392	0.1	2.058562e-08	0.01720616	0.1	2.058562e-08	0.02037699	0.1
2.163749e-08	0.06117193	0.1	2.163749e-08	0.202639	0.1	2.163749e-08	0.3301519	0.1	2.163749e-08	0.01748897	0.1	2.163749e-08	0.02045371	0.1
2.268937e-08	0.0543873	0.1	2.268937e-08	0.203766	0.1	2.268937e-08	0.3326557	0.1	2.268937e-08	0.01775911	0.1	2.268937e-08	0.02050852	0.1
2.374124e-08	0.04838146	0.1	2.374124e-08	0.204717	0.1	2.374124e-08	0.3348884	0.1	2.374124e-08	0.01801812	0.1	2.374124e-08	0.02054425	0.1
2.479312e-08	0.04306039	0.1	2.479312e-08	0.205513	0.1	2.479312e-08	0.3368826	0.1	2.479312e-08	0.01826731	0.1	2.479312e-08	0.02056339	0.1
2.584499e-08	0.03834237	0.1	2.584499e-08	0.2061724	0.1	2.584499e-08	0.3386667	0.1	2.584499e-08	0.01850782	0.1	2.584499e-08	0.02056809	0.1
2.689686e-08	0.03415619	0.1	2.689686e-08	0.2067113	0.1	2.689686e-08	0.3402654	0.1	2.689686e-08	0.01874063	0.1	2.689686e-08	0.02056025	0.1
2.794874e-08	0.03043964	0.1	2.794874e-08	0.2071437	0.1	2.794874e-08	0.3417002	0.1	2.794874e-08	0.01896659	0.1	2.794874e-08	0.02054153	0.1
2.900061e-08	0.02713825	0.1	2.900061e-08	0.2074819	0.1	2.900061e-08	0.3429901	0.1	2.900061e-08	0.01918644	0.1	2.900061e-08	0.02051338	0.1
3.005248e-08	0.02420423	0.1	3.005248e-08	0.2077366	0.1	3.005248e-08	0.3441517	0.1	3.005248e-08	0.01940083	0.1	3.005248e-08	0.02047706	0.1
3.110436e-08	0.02159559	0.1	3.110436e-08	0.2079175	0.1	3.110436e-08	0.3451994	0.1	3.110436e-08	0.01961033	0.1	3.110436e-08	0.0204337	0.1
3.215623e-08	0.01927536	0.1	3.215623e-08	0.2080327	0.1	3.215623e-08	0.3461462	0.1	3.215623e-08	0.01981543	0.1	3.215623e-08	0.02038429	0.1
3.329226e-08	0.01705594	0.1	3.329226e-08	0.2080921	0.1	3.329226e-08	0.3470684	0.1	3.329226e-08	0.02003249	0.1	3.329226e-08	0.02032512	0.1
3.455454e-08	0.01489622	0.1	3.455454e-08	0.2080883	0.1	3.455454e-08	0.3479855	0.1	3.455454e-08	0.02026883	0.1	3.455454e-08	0.02025344	0.1
3.581682e-08	0.01301756	0.1	3.581682e-08	0.2080207	0.1	3.581682e-08	0.3488037	0.1	3.581682e-08	0.0205006	0.1	3.581682e-08	0.02017659	0.1
3.707909e-08	0.01138283	0.1	3.707909e-08	0.2078975	0.1	3.707909e-08	0.3495359	0.1	3.707909e-08	0.02072831	0.1	3.707909e-08	0.02009556	0.1
