Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
225.1086	0.666666764	0.1	225.1086	0.0006414692	0.1	225.1086	3.520085e-09	0.1	225.1086	0.165526	0.1	225.1086	1.172734877e-08	0.1	225.1086	2.969943e-10	0.1	225.1086	5.262104e-12	0.1
253.2858	0.636652773	0.1	253.2858	0.0006468212	0.1	253.2858	3.408897e-09	0.1	253.2858	0.1805157	0.1	253.2858	1.135692948e-08	0.1	253.2858	2.876132e-10	0.1	253.2858	5.236824e-12	0.1
281.4631	0.608482536	0.1	281.4631	0.0006459761	0.1	281.4631	3.303896e-09	0.1	281.4631	0.1945843	0.1	281.4631	1.100712085e-08	0.1	281.4631	2.78754e-10	0.1	281.4631	5.188636e-12	0.1
320.2123	0.572473308	0.1	320.2123	0.0006373672	0.1	320.2123	3.168668e-09	0.1	320.2123	0.2125667	0.1	320.2123	1.0556601430000001e-08	0.1	320.2123	2.673446e-10	0.1	320.2123	5.096442e-12	0.1
358.9615	0.5393094860000001	0.1	358.9615	0.0006227316	0.1	358.9615	3.043007e-09	0.1	358.9615	0.2291263	0.1	358.9615	1.013796316e-08	0.1	358.9615	2.567422e-10	0.1	358.9615	4.984592e-12	0.1
397.7108	0.5086889539999999	0.1	397.7108	0.0006041727	0.1	397.7108	2.925906e-09	0.1	397.7108	0.2444139	0.1	397.7108	9.74784005e-09	0.1	397.7108	2.468621e-10	0.1	397.7108	4.861013e-12	0.1
436.46	0.480350016	0.1	436.46	0.0005831967	0.1	436.46	2.816496e-09	0.1	436.46	0.2585601	0.1	436.46	9.383340530000001e-09	0.1	436.46	2.376309e-10	0.1	436.46	4.731107e-12	0.1
475.2092	0.45406565600000004	0.1	475.2092	0.0005608769	0.1	475.2092	2.714022e-09	0.1	475.2092	0.2716782	0.1	475.2092	9.0419471e-09	0.1	475.2092	2.289848e-10	0.1	475.2092	4.598572e-12	0.1
513.9584	0.429637717	0.1	513.9584	0.000537972	0.1	513.9584	2.617823e-09	0.1	513.9584	0.2838675	0.1	513.9584	8.72145994e-09	0.1	513.9584	2.208682e-10	0.1	513.9584	4.465936e-12	0.1
563.7653	0.40068811499999996	0.1	563.7653	0.0005085051	0.1	563.7653	2.502467e-09	0.1	563.7653	0.2983096	0.1	563.7653	8.33715604e-09	0.1	563.7653	2.111353e-10	0.1	563.7653	4.297989e-12	0.1
613.5721	0.37420057	0.1	613.5721	0.000479675	0.1	613.5721	2.395468e-09	0.1	613.5721	0.3115197	0.1	613.5721	7.980691639999999e-09	0.1	613.5721	2.021074e-10	0.1	613.5721	4.134959e-12	0.1
663.379	0.34990192200000003	0.1	663.379	0.0004519217	0.1	663.379	2.295917e-09	0.1	663.379	0.3236347	0.1	663.379	7.6490415e-09	0.1	663.379	1.937079e-10	0.1	663.379	3.97814e-12	0.1
717.2257	0.32582455600000004	0.1	717.2257	0.0004234058	0.1	717.2257	2.195773e-09	0.1	717.2257	0.3356358	0.1	717.2257	7.3154147400000005e-09	0.1	717.2257	1.852584e-10	0.1	717.2257	3.81632e-12	0.1
777.1322	0.301413004	0.1	777.1322	0.0003936579	0.1	777.1322	2.092492e-09	0.1	777.1322	0.3477996	0.1	777.1322	6.97134286e-09	0.1	777.1322	1.765442e-10	0.1	777.1322	3.646016e-12	0.1
837.0387	0.279215585	0.1	837.0387	0.000366027	0.1	837.0387	1.996825e-09	0.1	837.0387	0.3588563	0.1	837.0387	6.65263218e-09	0.1	837.0387	1.684723e-10	0.1	837.0387	3.48584e-12	0.1
902.4463	0.257210091	0.1	902.4463	0.0003382093	0.1	902.4463	1.900076e-09	0.1	902.4463	0.3698136	0.1	902.4463	6.33032216e-09	0.1	902.4463	1.603091e-10	0.1	902.4463	3.322042e-12	0.1
976.1054	0.234877167	0.1	976.1054	0.000309648	0.1	976.1054	1.799628e-09	0.1	976.1054	0.3809299	0.1	976.1054	5.99568894e-09	0.1	976.1054	1.518338e-10	0.1	976.1054	3.150553e-12	0.1
1049.765	0.214814073	0.1	1049.765	0.0002837802	0.1	1049.765	1.707118e-09	0.1	1049.765	0.3909126	0.1	1049.765	5.6875047400000005e-09	0.1	1049.765	1.440283e-10	0.1	1049.765	2.991702e-12	0.1
1123.424	0.19673730299999997	0.1	1123.424	0.0002603508	0.1	1123.424	1.621609e-09	0.1	1123.424	0.3999038	0.1	1123.424	5.40264279e-09	0.1	1123.424	1.368134e-10	0.1	1123.424	2.844343e-12	0.1
1197.083	0.18040691639999998	0.1	1197.083	0.0002391137	0.1	1197.083	1.542309e-09	0.1	1197.083	0.4080235	0.1	1197.083	5.13846392e-09	0.1	1197.083	1.301222e-10	0.1	1197.083	2.707393e-12	0.1
1270.742	0.1656190424	0.1	1270.742	0.0002198417	0.1	1270.742	1.468543e-09	0.1	1270.742	0.4153739	0.1	1270.742	4.8927270800000006e-09	0.1	1270.742	1.238982e-10	0.1	1270.742	2.579856e-12	0.1
1344.401	0.1521990581	0.1	1344.401	0.0002023293	0.1	1344.401	1.399737e-09	0.1	1344.401	0.4220424	0.1	1344.401	4.6635129600000005e-09	0.1	1344.401	1.180925e-10	0.1	1344.401	2.46084e-12	0.1
1418.06	0.13999652969999998	0.1	1418.06	0.000186393	0.1	1418.06	1.335395e-09	0.1	1418.06	0.4281042	0.1	1418.06	4.4491707e-09	0.1	1418.06	1.126634e-10	0.1	1418.06	2.349547e-12	0.1
1476.987	0.1310230266	0.1	1476.987	0.0001746688	0.1	1476.987	1.286844e-09	0.1	1476.987	0.4325609	0.1	1476.987	4.287437e-09	0.1	1476.987	1.085668e-10	0.1	1476.987	2.265594e-12	0.1
1513.817	0.1257414126	0.1	1513.817	0.000167767	0.1	1513.817	1.257724e-09	0.1	1513.817	0.4351835	0.1	1513.817	4.19043096e-09	0.1	1513.817	1.061097e-10	0.1	1513.817	2.215257e-12	0.1
1552.861	0.12039909400000001	0.1	1552.861	0.0001607851	0.1	1552.861	1.227823e-09	0.1	1552.861	0.437836	0.1	1552.861	4.0908219400000005e-09	0.1	1552.861	1.035866e-10	0.1	1552.861	2.163587e-12	0.1
1600.765	0.11418481590000001	0.1	1600.765	0.0001526633	0.1	1600.765	1.192431e-09	0.1	1600.765	0.4409209	0.1	1600.765	3.972925669999999e-09	0.1	1600.765	1.006003e-10	0.1	1600.765	2.102457e-12	0.1
1657.267	0.1073053531	0.1	1657.267	0.0001436719	0.1	1657.267	1.152417e-09	0.1	1657.267	0.4443355	0.1	1657.267	3.83962969e-09	0.1	1657.267	9.722387e-11	0.1	1657.267	2.033384e-12	0.1
1715.917	0.1006416634	0.1	1715.917	0.0001349626	0.1	1715.917	1.112735e-09	0.1	1715.917	0.4476424	0.1	1715.917	3.70744165e-09	0.1	1715.917	9.387546e-11	0.1	1715.917	1.964935e-12	0.1
1781.572	0.093713058	0.1	1781.572	0.0001259075	0.1	1781.572	1.070403e-09	0.1	1781.572	0.4510803	0.1	1781.572	3.56642718e-09	0.1	1781.572	9.03034e-11	0.1	1781.572	1.891979e-12	0.1
1857.733	0.08631752740000001	0.1	1857.733	0.000116243	0.1	1857.733	1.02386e-09	0.1	1857.733	0.4547491	0.1	1857.733	3.41138736e-09	0.1	1857.733	8.637601e-11	0.1	1857.733	1.811855e-12	0.1
1933.895	0.0795478815	0.1	1933.895	0.0001073974	0.1	1933.895	9.798598e-10	0.1	1933.895	0.4581067	0.1	1933.895	3.26482104e-09	0.1	1933.895	8.266316e-11	0.1	1933.895	1.736207e-12	0.1
2010.056	0.0733448435	0.1	2010.056	9.929309e-05	0.1	2010.056	9.382062e-10	0.1	2010.056	0.4611828	0.1	2010.056	3.12607169e-09	0.1	2010.056	7.914826e-11	0.1	2010.056	1.664693e-12	0.1
2103.467	0.0664336109	0.1	2103.467	9.026473e-05	0.1	2103.467	8.900658e-10	0.1	2103.467	0.4646095	0.1	2103.467	2.96571626e-09	0.1	2103.467	7.508592e-11	0.1	2103.467	1.582179e-12	0.1
2171.873	0.061813009099999996	0.1	2171.873	8.422945e-05	0.1	2171.873	8.567164e-10	0.1	2171.873	0.4669001	0.1	2171.873	2.8546324900000002e-09	0.1	2171.873	7.227169e-11	0.1	2171.873	1.525118e-12	0.1
2220.735	0.0587215589	0.1	2220.735	8.019186e-05	0.1	2220.735	8.338173e-10	0.1	2220.735	0.4684325	0.1	2220.735	2.77835771e-09	0.1	2220.735	7.033928e-11	0.1	2220.735	1.485989e-12	0.1
2280.267	0.0551739711	0.1	2280.267	7.555891e-05	0.1	2280.267	8.069002e-10	0.1	2280.267	0.4701908	0.1	2280.267	2.6887000400000002e-09	0.1	2280.267	6.80678e-11	0.1	2280.267	1.440054e-12	0.1
2342.466	0.0517073359	0.1	2342.466	7.103204e-05	0.1	2342.466	7.798723e-10	0.1	2342.466	0.4719088	0.1	2342.466	2.5986753700000002e-09	0.1	2342.466	6.578693e-11	0.1	2342.466	1.394002e-12	0.1
2441.353	0.0466584153	0.1	2441.353	6.443969e-05	0.1	2441.353	7.390627e-10	0.1	2441.353	0.4744106	0.1	2441.353	2.46274906e-09	0.1	2441.353	6.234297e-11	0.1	2441.353	1.324618e-12	0.1
2549.41	0.04172553479999999	0.1	2549.41	5.799968e-05	0.1	2549.41	6.972769e-10	0.1	2549.41	0.4768546	0.1	2549.41	2.32357527e-09	0.1	2549.41	5.881654e-11	0.1	2549.41	1.253789e-12	0.1
2603.439	0.0394658192	0.1	2603.439	5.504983e-05	0.1	2603.439	6.774068e-10	0.1	2603.439	0.4779741	0.1	2603.439	2.25739567e-09	0.1	2603.439	5.71396e-11	0.1	2603.439	1.220195e-12	0.1
2662.325	0.037147138499999996	0.1	2662.325	5.202318e-05	0.1	2662.325	6.564831e-10	0.1	2662.325	0.4791226	0.1	2662.325	2.18770921e-09	0.1	2662.325	5.537372e-11	0.1	2662.325	1.184887e-12	0.1
2728.495	0.034709220699999994	0.1	2728.495	4.88411e-05	0.1	2728.495	6.338396e-10	0.1	2728.495	0.4803302	0.1	2728.495	2.11229596e-09	0.1	2728.495	5.346265e-11	0.1	2728.495	1.146763e-12	0.1
2792.191	0.0325185541	0.1	2792.191	4.598192e-05	0.1	2792.191	6.128705e-10	0.1	2792.191	0.4814152	0.1	2792.191	2.04246067e-09	0.1	2792.191	5.169287e-11	0.1	2792.191	1.111544e-12	0.1
2834.242	0.0311509559	0.1	2834.242	4.419707e-05	0.1	2834.242	5.994528e-10	0.1	2834.242	0.4820925	0.1	2834.242	1.9977755300000003e-09	0.1	2834.242	5.05604e-11	0.1	2834.242	1.089055e-12	0.1
2900.331	0.0291202039	0.1	2900.331	4.154686e-05	0.1	2900.331	5.790214e-10	0.1	2900.331	0.4830982	0.1	2900.331	1.92973384e-09	0.1	2900.331	4.883592e-11	0.1	2900.331	1.054888e-12	0.1
2970.062	0.0271247806	0.1	2970.062	3.894289e-05	0.1	2970.062	5.582966e-10	0.1	2970.062	0.4840864	0.1	2970.062	1.8607169040000002e-09	0.1	2970.062	4.708665e-11	0.1	2970.062	1.020335e-12	0.1
3020.642	0.025765727999999998	0.1	3020.642	3.716944e-05	0.1	3020.642	5.437755e-10	0.1	3020.642	0.4847593	0.1	3020.642	1.812360993e-09	0.1	3020.642	4.586096e-11	0.1	3020.642	9.961919e-13	0.1
3069.894	0.0245094145	0.1	3069.894	3.553013e-05	0.1	3069.894	5.300326e-10	0.1	3069.894	0.4853814	0.1	3069.894	1.766597006e-09	0.1	3069.894	4.470094e-11	0.1	3069.894	9.733987e-13	0.1
3132.911	0.022993017100000002	0.1	3132.911	3.355151e-05	0.1	3132.911	5.129997e-10	0.1	3132.911	0.4861322	0.1	3132.911	1.709879121e-09	0.1	3132.911	4.326317e-11	0.1	3132.911	9.452298e-13	0.1
3208.365	0.021302884299999998	0.1	3208.365	3.134631e-05	0.1	3208.365	4.933834e-10	0.1	3208.365	0.486969	0.1	3208.365	1.6445609849999999e-09	0.1	3208.365	4.160729e-11	0.1	3208.365	9.129098e-13	0.1
3263.759	0.020143381099999996	0.1	3263.759	2.983351e-05	0.1	3263.759	4.794998e-10	0.1	3263.759	0.4875431	0.1	3263.759	1.598333456e-09	0.1	3263.759	4.043528e-11	0.1	3263.759	8.901207e-13	0.1
3331.847	0.018805942	0.1	3331.847	2.808861e-05	0.1	3331.847	4.630087e-10	0.1	3331.847	0.4882052	0.1	3331.847	1.543425238e-09	0.1	3331.847	3.90431e-11	0.1	3331.847	8.631523e-13	0.1
3397.585	0.01760056868	0.1	3397.585	2.651606e-05	0.1	3397.585	4.476634e-10	0.1	3397.585	0.4888019	0.1	3397.585	1.492334524e-09	0.1	3397.585	3.77476e-11	0.1	3397.585	8.381649e-13	0.1
3447.101	0.01674482072	0.1	3447.101	2.539968e-05	0.1	3447.101	4.364641e-10	0.1	3447.101	0.4892256	0.1	3447.101	1.455049025e-09	0.1	3447.101	3.680209e-11	0.1	3447.101	8.199995e-13	0.1
3502.374	0.0158394968	0.1	3502.374	2.421865e-05	0.1	3502.374	4.24315e-10	0.1	3502.374	0.4896737	0.1	3502.374	1.4146025139999998e-09	0.1	3502.374	3.577636e-11	0.1	3502.374	8.003661e-13	0.1
3566.281	0.0148545856	0.1	3566.281	2.293383e-05	0.1	3566.281	4.10715e-10	0.1	3566.281	0.4901612	0.1	3566.281	1.369328016e-09	0.1	3566.281	3.462807e-11	0.1	3566.281	7.784845e-13	0.1
3642.954	0.01375462558	0.1	3642.954	2.149897e-05	0.1	3642.954	3.950051e-10	0.1	3642.954	0.4907057	0.1	3642.954	1.317031728e-09	0.1	3642.954	3.330158e-11	0.1	3642.954	7.533467e-13	0.1
3728.139	0.01262917937	0.1	3728.139	2.003091e-05	0.1	3728.139	3.78293e-10	0.1	3728.139	0.4912628	0.1	3728.139	1.261404476e-09	0.1	3728.139	3.189037e-11	0.1	3728.139	7.267844e-13	0.1
3813.324	0.01159707195	0.1	3813.324	1.868465e-05	0.1	3813.324	3.623238e-10	0.1	3813.324	0.4917736	0.1	3813.324	1.208253506e-09	0.1	3813.324	3.05418e-11	0.1	3813.324	7.015941e-13	0.1
3855.917	0.01111352294	0.1	3855.917	1.805393e-05	0.1	3855.917	3.546062e-10	0.1	3855.917	0.4920129	0.1	3855.917	1.182567294e-09	0.1	3855.917	2.989002e-11	0.1	3855.917	6.894933e-13	0.1
3914.662	0.01047992408	0.1	3914.662	1.722751e-05	0.1	3914.662	3.442433e-10	0.1	3914.662	0.4923265	0.1	3914.662	1.148080699e-09	0.1	3914.662	2.901479e-11	0.1	3914.662	6.733258e-13	0.1
