Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
2.46355e-05	0.9899915	0.1	2.46355e-05	9.616008e-06	0.1	2.46355e-05	2.366508e-07	0.1	2.46355e-05	0.004739454	0.1	2.46355e-05	3.30592071e-06	0.1	2.46355e-05	2.441746e-07	0.1	2.46355e-05	3.732973e-05	0.1
2.782354e-05	0.9886889	0.1	2.782354e-05	1.0880719000000001e-05	0.1	2.782354e-05	2.682133e-07	0.1	2.782354e-05	0.005382131	0.1	2.782354e-05	3.67897037e-06	0.1	2.782354e-05	2.723204e-07	0.1	2.782354e-05	3.955908e-05	0.1
3.166445e-05	0.9871204	0.1	3.166445e-05	1.2412685e-05	0.1	3.166445e-05	3.065619e-07	0.1	3.166445e-05	0.006158354	0.1	3.166445e-05	4.10474584e-06	0.1	3.166445e-05	3.046518e-07	0.1	3.166445e-05	4.164129e-05	0.1
3.550537e-05	0.9855539	0.1	3.550537e-05	1.3954315e-05	0.1	3.550537e-05	3.452556e-07	0.1	3.550537e-05	0.006935622	0.1	3.550537e-05	4.5033505499999995e-06	0.1	3.550537e-05	3.351424e-07	0.1	3.550537e-05	4.319103e-05	0.1
3.934629e-05	0.9839898	0.1	3.934629e-05	1.550597e-05	0.1	3.934629e-05	3.842824e-07	0.1	3.934629e-05	0.007713111	0.1	3.934629e-05	4.87400435e-06	0.1	3.934629e-05	3.637125e-07	0.1	3.934629e-05	4.432773e-05	0.1
4.380215e-05	0.9821789	0.1	4.380215e-05	1.731867e-05	0.1	4.380215e-05	4.299538e-07	0.1	4.380215e-05	0.008614594	0.1	4.380215e-05	5.26873647e-06	0.1	4.380215e-05	3.944031e-07	0.1	4.380215e-05	4.525857e-05	0.1
4.841175e-05	0.9803101	0.1	4.841175e-05	1.9207783000000003e-05	0.1	4.841175e-05	4.776192e-07	0.1	4.841175e-05	0.009545997	0.1	4.841175e-05	5.6377886e-06	0.1	4.841175e-05	4.233868e-07	0.1	4.841175e-05	4.590434e-05	0.1
5.302135e-05	0.978446	0.1	5.302135e-05	2.1110191000000002e-05	0.1	5.302135e-05	5.256736e-07	0.1	5.302135e-05	0.01047573	0.1	5.302135e-05	5.9682622e-06	0.1	5.302135e-05	4.496261e-07	0.1	5.302135e-05	4.632459e-05	0.1
5.857383e-05	0.9762073	0.1	5.857383e-05	2.3417699999999998e-05	0.1	5.857383e-05	5.840171e-07	0.1	5.857383e-05	0.01159299	0.1	5.857383e-05	6.3180133e-06	0.1	5.857383e-05	4.777588e-07	0.1	5.857383e-05	4.66292e-05	0.1
6.412631e-05	0.973976	0.1	6.412631e-05	2.57403e-05	0.1	6.412631e-05	6.427931e-07	0.1	6.412631e-05	0.01270704	0.1	6.412631e-05	6.6190808e-06	0.1	6.412631e-05	5.023544e-07	0.1	6.412631e-05	4.679034e-05	0.1
7.0365e-05	0.9714778	0.1	7.0365e-05	2.8364609999999997e-05	0.1	7.0365e-05	7.092553e-07	0.1	7.0365e-05	0.01395468	0.1	7.0365e-05	6.9052561e-06	0.1	7.0365e-05	5.261612e-07	0.1	7.0365e-05	4.686557e-05	0.1
7.706117e-05	0.9688069	0.1	7.706117e-05	3.119427e-05	0.1	7.706117e-05	7.809716e-07	0.1	7.706117e-05	0.01528882	0.1	7.706117e-05	7.1587632e-06	0.1	7.706117e-05	5.477237e-07	0.1	7.706117e-05	4.687193e-05	0.1
8.460645e-05	0.9658104	0.1	8.460645e-05	3.43931e-05	0.1	8.460645e-05	8.621005e-07	0.1	8.460645e-05	0.01678582	0.1	8.460645e-05	7.3880429999999995e-06	0.1	8.460645e-05	5.67771e-07	0.1	8.460645e-05	4.682718e-05	0.1
9.271781e-05	0.9626044	0.1	9.271781e-05	3.783747e-05	0.1	9.271781e-05	9.495089e-07	0.1	9.271781e-05	0.01838761	0.1	9.271781e-05	7.5798815e-06	0.1	9.271781e-05	5.851395e-07	0.1	9.271781e-05	4.674648e-05	0.1
0.0001022146	0.9588709	0.1	0.0001022146	4.186895e-05	0.1	0.0001022146	1.051856e-06	0.1	0.0001022146	0.02025303	0.1	0.0001022146	7.74785e-06	0.1	0.0001022146	6.010593e-07	0.1	0.0001022146	4.663106e-05	0.1
0.0001128664	0.9547089	0.1	0.0001128664	4.637938e-05	0.1	0.0001128664	1.166361e-06	0.1	0.0001128664	0.02233265	0.1	0.0001128664	7.8815451e-06	0.1	0.0001128664	6.145558e-07	0.1	0.0001128664	4.648984e-05	0.1
0.0001247313	0.9501045	0.1	0.0001247313	5.1378710000000004e-05	0.1	0.0001247313	1.29318e-06	0.1	0.0001247313	0.0246334	0.1	0.0001247313	7.9818418e-06	0.1	0.0001247313	6.256065e-07	0.1	0.0001247313	4.632714e-05	0.1
0.0001394868	0.9444243	0.1	0.0001394868	5.75469e-05	0.1	0.0001394868	1.44932e-06	0.1	0.0001394868	0.02747176	0.1	0.0001394868	8.0588482e-06	0.1	0.0001394868	6.352986e-07	0.1	0.0001394868	4.612296e-05	0.1
0.0001569958	0.9377493	0.1	0.0001569958	6.478202e-05	0.1	0.0001569958	1.631646e-06	0.1	0.0001569958	0.03080729	0.1	0.0001569958	8.1081243e-06	0.1	0.0001569958	6.4305e-07	0.1	0.0001569958	4.588142e-05	0.1
