Batch	m_SP	4	T4a_L	T1a_L	N1a_L	N7a_L					
0.0005097467	0.998170278	0.1	0.0005097467	0.0005287643150000001	0.1	0.0005097467	2.0968008019999998e-09	0.1	0.0005097467	3.72631732e-05	0.1
0.0005516447	0.9981182180000001	0.1	0.0005516447	0.00057628495	0.1	0.0005516447	2.2830536730000003e-09	0.1	0.0005516447	3.72621006e-05	0.1
0.0006007948	0.9980573439999999	0.1	0.0006007948	0.000632172985	0.1	0.0006007948	2.5020876009999998e-09	0.1	0.0006007948	3.7260848899999996e-05	0.1
0.0006582519	0.997986172	0.1	0.0006582519	0.0006976646190000001	0.1	0.0006582519	2.758749229e-09	0.1	0.0006582519	3.72593899e-05	0.1
0.000725905	0.997902661	0.1	0.000725905	0.000774956447	0.1	0.000725905	3.0616539299999996e-09	0.1	0.000725905	3.72576707e-05	0.1
0.0008053753	0.997804902	0.1	0.0008053753	0.0008659499420000001	0.1	0.0008053753	3.418262087e-09	0.1	0.0008053753	3.72556506e-05	0.1
0.0008944519	0.997695562	0.1	0.0008944519	0.000968153311	0.1	0.0008944519	3.818817342e-09	0.1	0.0008944519	3.72534046e-05	0.1
0.001003224	0.9975622700000001	0.1	0.001003224	0.001093198333	0.1	0.001003224	4.308925438e-09	0.1	0.001003224	3.72506525e-05	0.1
0.001121628	0.9974175600000001	0.1	0.001121628	0.001229564615	0.1	0.001121628	4.843451787e-09	0.1	0.001121628	3.72476655e-05	0.1
0.001254482	0.9972553040000001	0.1	0.001254482	0.0013828190599999997	0.1	0.001254482	5.4442400350000005e-09	0.1	0.001254482	3.72443087e-05	0.1
0.001416482	0.9970579800000001	0.1	0.001416482	0.001569976383	0.1	0.001416482	6.178032093999999e-09	0.1	0.001416482	3.7240230899999996e-05	0.1
0.001636682	0.9967902499999999	0.1	0.001636682	0.001824757927	0.1	0.001636682	7.177141943999999e-09	0.1	0.001636682	3.72346832e-05	0.1
0.001814624	0.99657447	0.1	0.001814624	0.002030897117	0.1	0.001814624	7.985661445e-09	0.1	0.001814624	3.72302061e-05	0.1
0.001990718	0.9963611170000001	0.1	0.001990718	0.002235066634	0.1	0.001990718	8.78659815e-09	0.1	0.001990718	3.72257728e-05	0.1
0.002278043	0.996013905	0.1	0.002278043	0.002568487199	0.1	0.002278043	1.009488179e-08	0.1	0.002278043	3.72185429e-05	0.1
0.002590896	0.995636208	0.1	0.002590896	0.002931825083	0.1	0.002590896	1.152099813e-08	0.1	0.002590896	3.72106888e-05	0.1
0.002942042	0.9952133599999999	0.1	0.002942042	0.00333988174	0.1	0.002942042	1.3123191419999999e-08	0.1	0.002942042	3.72018733e-05	0.1
0.003365229	0.9947045699999999	0.1	0.003365229	0.00383186669	0.1	0.003365229	1.505569549e-08	0.1	0.003365229	3.71912656e-05	0.1
0.003806426	0.9941753779999999	0.1	0.003806426	0.00434491164	0.1	0.003806426	1.70718495e-08	0.1	0.003806426	3.71802289e-05	0.1
0.004247623	0.9936469560000001	0.1	0.004247623	0.00485797675	0.1	0.004247623	1.9089019479999998e-08	0.1	0.004247623	3.71692055e-05	0.1
0.004688821	0.9931193819999999	0.1	0.004688821	0.0053709903100000005	0.1	0.004688821	2.1106913139999998e-08	0.1	0.004688821	3.71581964e-05	0.1
0.00490942	0.9928560430000002	0.1	0.00490942	0.0056274577299999995	0.1	0.00490942	2.2116059159999997e-08	0.1	0.00490942	3.7152699e-05	0.1
0.005222764	0.9924822180000001	0.1	0.005222764	0.005991689729999999	0.1	0.005222764	2.35496577e-08	0.1	0.005222764	3.71448991e-05	0.1
0.005730626	0.991877078	0.1	0.005730626	0.00658185123	0.1	0.005730626	2.58734803e-08	0.1	0.005730626	3.71322657e-05	0.1
0.006519358	0.9909393169999999	0.1	0.006519358	0.00749784174	0.1	0.006519358	2.948278377e-08	0.1	0.006519358	3.71126873e-05	0.1
0.007189006	0.9901446660000001	0.1	0.007189006	0.00827491571	0.1	0.007189006	3.254706608e-08	0.1	0.007189006	3.7096109499999995e-05	0.1
0.007747046	0.9894837729999999	0.1	0.007747046	0.00892199007	0.1	0.007747046	3.510037087e-08	0.1	0.007747046	3.70823051e-05	0.1
0.008329697	0.9887947170000001	0.1	0.008329697	0.009597093749999999	0.1	0.008329697	3.7765871720000006e-08	0.1	0.008329697	3.7067930100000005e-05	0.1
0.009010796	0.987990556	0.1	0.009010796	0.01038556789	0.1	0.009010796	4.088108874e-08	0.1	0.009010796	3.70511351e-05	0.1
0.009691896	0.9871879509999999	0.1	0.009691896	0.011173256789999999	0.1	0.009691896	4.399544284e-08	0.1	0.009691896	3.70343784e-05	0.1
0.01030287	0.986469084	0.1	0.01030287	0.011879145700000001	0.1	0.01030287	4.678827508e-08	0.1	0.01030287	3.70193602e-05	0.1
0.01084704	0.9858297370000001	0.1	0.01084704	0.0125072942	0.1	0.01084704	4.927505117e-08	0.1	0.01084704	3.7006007000000004e-05	0.1
0.01168437	0.984847724	0.1	0.01168437	0.013472756819999999	0.1	0.01168437	5.309999664000001e-08	0.1	0.01168437	3.69854792e-05	0.1
0.0125217	0.9838675600000001	0.1	0.0125217	0.01443688617	0.1	0.0125217	5.692303916e-08	0.1	0.0125217	3.6964999999999996e-05	0.1
0.01349858	0.9827264689999999	0.1	0.01349858	0.01555997979	0.1	0.01349858	6.13806828e-08	0.1	0.01349858	3.6941137000000006e-05	0.1
0.01489413	0.981101021	0.1	0.01489413	0.017161109180000002	0.1	0.01489413	6.774364134999999e-08	0.1	0.01489413	3.69071309e-05	0.1
0.01628968	0.9794806259999999	0.1	0.01628968	0.01875829452	0.1	0.01628968	7.410025143999999e-08	0.1	0.01628968	3.68732193e-05	0.1
0.01768523	0.977865383	0.1	0.01768523	0.0203514687	0.1	0.01768523	8.045022675e-08	0.1	0.01768523	3.6839391e-05	0.1
0.01908078	0.976255322	0.1	0.01908078	0.02194058419	0.1	0.01908078	8.679331504e-08	0.1	0.01908078	3.68056451e-05	0.1
0.02053819	0.974579001	0.1	0.02053819	0.02359576234	0.1	0.02053819	9.341001147e-08	0.1	0.02053819	3.67704833e-05	0.1
0.02173158	0.973210451	0.1	0.02173158	0.024947742829999998	0.1	0.02173158	9.88221634e-08	0.1	0.02173158	3.6741765100000004e-05	0.1
0.02268675	0.9721174409999999	0.1	0.02268675	0.026027668480000002	0.1	0.02268675	1.0315011309999999e-07	0.1	0.02268675	3.67188108e-05	0.1
0.02405293	0.9705584549999999	0.1	0.02405293	0.027568885109999997	0.1	0.02405293	1.093342698e-07	0.1	0.02405293	3.6686046e-05	0.1
0.02541911	0.969003728	0.1	0.02541911	0.02910609252	0.1	0.02541911	1.1551119910000001e-07	0.1	0.02541911	3.66533603e-05	0.1
0.02787823	0.9662169500000001	0.1	0.02787823	0.0318629548	0.1	0.02787823	1.2661117309999998e-07	0.1	0.02787823	3.65947032e-05	0.1
0.03098305	0.9627193199999999	0.1	0.03098305	0.03532505276	0.1	0.03098305	1.4059119490000002e-07	0.1	0.03098305	3.652097e-05	0.1
0.03328039	0.9601461199999999	0.1	0.03328039	0.0378733546	0.1	0.03328039	1.5091021489999998e-07	0.1	0.03328039	3.64666403e-05	0.1
0.03583198	0.957302573	0.1	0.03583198	0.040690297699999996	0.1	0.03583198	1.6234591020000002e-07	0.1	0.03583198	3.64065336e-05	0.1
0.03876493	0.9540528129999999	0.1	0.03876493	0.0439108822	0.1	0.03876493	1.754575691e-07	0.1	0.03876493	3.63377214e-05	0.1
0.04253762	0.949901925	0.1	0.04253762	0.0480263201	0.1	0.04253762	1.922704907e-07	0.1	0.04253762	3.6249661199999996e-05	0.1
0.04463355	0.94760999	0.1	0.04463355	0.050299456199999995	0.1	0.04463355	2.0158514979999999e-07	0.1	0.04463355	3.6200963e-05	0.1
0.04714685	0.944874658	0.1	0.04714685	0.0530128022	0.1	0.04714685	2.127303097e-07	0.1	0.04714685	3.61427614e-05	0.1
0.05051339	0.9412330569999999	0.1	0.05051339	0.05662619929999999	0.1	0.05051339	2.276172933e-07	0.1	0.05051339	3.6065145000000005e-05	0.1
0.05473683	0.936700462	0.1	0.05473683	0.06112522680000001	0.1	0.05473683	2.462253798e-07	0.1	0.05473683	3.59683302e-05	0.1
0.06039084	0.9306938950000001	0.1	0.06039084	0.06708917219999999	0.1	0.06039084	2.710173426e-07	0.1	0.06039084	3.58396625e-05	0.1
0.06671605	0.9240568990000001	0.1	0.06671605	0.07368174150000001	0.1	0.06671605	2.9859027240000004e-07	0.1	0.06671605	3.5696994e-05	0.1
0.07123405	0.919368742	0.1	0.07123405	0.0783398713	0.1	0.07123405	3.181799667e-07	0.1	0.07123405	3.55958978e-05	0.1
0.07575205	0.914723874	0.1	0.07575205	0.08295597820000002	0.1	0.07575205	3.376819518e-07	0.1	0.07575205	3.54954864e-05	0.1
0.07981825	0.910580188	0.1	0.07981825	0.08707485379999999	0.1	0.07981825	3.55158528e-07	0.1	0.07981825	3.54056757e-05	0.1
0.08207725	0.9082930140000001	0.1	0.08207725	0.0893486177	0.1	0.08207725	3.6483686679999995e-07	0.1	0.08207725	3.5356015e-05	0.1
0.08433626	0.9060162759999999	0.1	0.08433626	0.09161208850000001	0.1	0.08433626	3.7449337319999996e-07	0.1	0.08433626	3.53065199e-05	0.1
0.0867947	0.9035506680000001	0.1	0.0867947	0.0940637368	0.1	0.0867947	3.8497731089999996e-07	0.1	0.0867947	3.52528378e-05	0.1
0.0903029	0.900053521	0.1	0.0903029	0.09754133760000001	0.1	0.0903029	3.9989277349999997e-07	0.1	0.0903029	3.5176571400000005e-05	0.1
0.094909	0.895499964	0.1	0.094909	0.10207011930000001	0.1	0.094909	4.1939545929999996e-07	0.1	0.094909	3.5077032400000004e-05	0.1
0.0994731	0.891029955	0.1	0.0994731	0.1065163735	0.1	0.0994731	4.3863000260000003e-07	0.1	0.0994731	3.4979074e-05	0.1
0.1059437	0.8847638080000001	0.1	0.1059437	0.1127502758	0.1	0.1059437	4.6574512700000006e-07	0.1	0.1059437	3.48413103e-05	0.1
0.1124143	0.8785797719999999	0.1	0.1124143	0.1189033835	0.1	0.1124143	4.926796078e-07	0.1	0.1124143	3.47048559e-05	0.1
0.1208504	0.8706390310000001	0.1	0.1208504	0.1268059733	0.1	0.1208504	5.275248704e-07	0.1	0.1208504	3.45288969e-05	0.1
0.1322349	0.860137444	0.1	0.1322349	0.137259367	0.1	0.1322349	5.74062329e-07	0.1	0.1322349	3.42948878e-05	0.1
0.1429184	0.8505015389999999	0.1	0.1429184	0.1468530778	0.1	0.1429184	6.172280400000001e-07	0.1	0.1429184	3.40788459e-05	0.1
0.1507985	0.8435273320000001	0.1	0.1507985	0.1537978058	0.1	0.1507985	6.487528771e-07	0.1	0.1507985	3.39216806e-05	0.1
0.159968	0.835551417	0.1	0.159968	0.1617408641	0.1	0.159968	6.851010175e-07	0.1	0.159968	3.37410934e-05	0.1
0.1717246	0.825540686	0.1	0.1717246	0.1717120342	0.1	0.1717246	7.311792693e-07	0.1	0.1717246	3.35131459e-05	0.1
0.1860938	0.8136257329999999	0.1	0.1860938	0.1835816068	0.1	0.1860938	7.866981081e-07	0.1	0.1860938	3.3239933e-05	0.1
0.207241	0.796711556	0.1	0.207241	0.20043448239999997	0.1	0.207241	8.668129503e-07	0.1	0.207241	3.28484271e-05	0.1
0.2293613	0.779780113	0.1	0.2293613	0.2173080947	0.1	0.2293613	9.4859759e-07	0.1	0.2293613	3.24520846e-05	0.1
0.2430228	0.7696970639999999	0.1	0.2430228	0.227358136	0.1	0.2430228	9.98084097e-07	0.1	0.2430228	3.22138742e-05	0.1
0.2574994	0.759313225	0.1	0.2574994	0.2377089584	0.1	0.2574994	1.0496762439999999e-06	0.1	0.2574994	3.1966828e-05	0.1
0.2752368	0.74699943	0.1	0.2752368	0.2499846825	0.1	0.2752368	1.1117078030000001e-06	0.1	0.2752368	3.1671539899999994e-05	0.1
0.2929743	0.735121279	0.1	0.2929743	0.26182752229999995	0.1	0.2929743	1.1724471489999998e-06	0.1	0.2929743	3.13842198e-05	0.1
0.3157824	0.7204626670000001	0.1	0.3157824	0.27644398280000004	0.1	0.3157824	1.2486684330000002e-06	0.1	0.3157824	3.1026225e-05	0.1
0.3422683	0.70427029	0.1	0.3422683	0.29259158449999995	0.1	0.3422683	1.3345497379999999e-06	0.1	0.3422683	3.06262442e-05	0.1
0.3696736	0.688407018	0.1	0.3696736	0.30841254389999995	0.1	0.3696736	1.420477489e-06	0.1	0.3696736	3.02296019e-05	0.1
0.3970789	0.673401683	0.1	0.3970789	0.32337945419999997	0.1	0.3970789	1.50346375e-06	0.1	0.3970789	2.98499161e-05	0.1
0.4267288	0.658079558	0.1	0.4267288	0.3386636191	0.1	0.4267288	1.58998881e-06	0.1	0.4267288	2.94575289e-05	0.1
0.4628094	0.640635323	0.1	0.4628094	0.35606604900000005	0.1	0.4628094	1.690804195e-06	0.1	0.4628094	2.90048054e-05	0.1
0.5111451	0.619178879	0.1	0.5111451	0.377473183	0.1	0.5111451	1.818359864e-06	0.1	0.5111451	2.8438855099999998e-05	0.1
0.5594807	0.599725521	0.1	0.5594807	0.39688376599999997	0.1	0.5594807	1.937607488e-06	0.1	0.5594807	2.79166148e-05	0.1
0.6078164	0.582087757	0.1	0.6078164	0.41448380500000004	0.1	0.6078164	2.048873598e-06	0.1	0.6078164	2.74352432e-05	0.1
0.656152	0.5660961720000001	0.1	0.656152	0.430442489	0.1	0.656152	2.1524976389999997e-06	0.1	0.656152	2.69920252e-05	0.1
0.7044877	0.5515969700000001	0.1	0.7044877	0.44491268	0.1	0.7044877	2.248829668e-06	0.1	0.7044877	2.6584356400000002e-05	0.1
0.7528233	0.538450709	0.1	0.7528233	0.458033122	0.1	0.7528233	2.338229649e-06	0.1	0.7528233	2.62097585e-05	0.1
0.8093639	0.5246211580000001	0.1	0.8093639	0.471836296	0.1	0.8093639	2.434490606e-06	0.1	0.8093639	2.58103846e-05	0.1
0.8679558	0.511867391	0.1	0.8679558	0.484566202	0.1	0.8679558	2.5253765979999996e-06	0.1	0.8679558	2.5437068499999998e-05	0.1
0.9265477	0.500541474	0.1	0.9265477	0.4958714470000001	0.1	0.9265477	2.607868257e-06	0.1	0.9265477	2.5101367200000003e-05	0.1
0.9851395	0.49048333499999996	0.1	0.9851395	0.5059115109999999	0.1	0.9851395	2.682589516e-06	0.1	0.9851395	2.47998277e-05	0.1
1.043731	0.4815512	0.1	1.043731	0.514827915	0.1	1.043731	2.750145993e-06	0.1	1.043731	2.4529275e-05	0.1
1.102323	0.473618776	0.1	1.102323	0.522746395	0.1	1.102323	2.8111216790000005e-06	0.1	1.102323	2.4286762400000002e-05	0.1
1.17364	0.46515192499999997	0.1	1.17364	0.531198755	0.1	1.17364	2.877259513e-06	0.1	1.17364	2.4025499e-05	0.1
1.248138	0.457521205	0.1	1.248138	0.538816364	0.1	1.248138	2.9378257819999998e-06	0.1	1.248138	2.37878658e-05	0.1
1.337207	0.449787895	0.1	1.337207	0.546536773	0.1	1.337207	3.0001660559999998e-06	0.1	1.337207	2.3544883600000002e-05	0.1
1.429919	0.443091368	0.1	1.429919	0.5532221829999999	0.1	1.429919	3.054954152e-06	0.1	1.429919	2.3332671900000003e-05	0.1
1.522631	0.437541506	0.1	1.522631	0.5587629540000001	0.1	1.522631	3.100943003e-06	0.1	1.522631	2.31555023e-05	0.1
1.615342	0.432941998	0.1	1.615342	0.563354999	0.1	1.615342	3.139465965e-06	0.1	1.615342	2.30077733e-05	0.1
1.708054	0.42912996800000003	0.1	1.708054	0.56716082	0.1	1.708054	3.171678912e-06	0.1	1.708054	2.28846995e-05	0.1
1.800766	0.42597076500000003	0.1	1.800766	0.570314916	0.1	1.800766	3.198576756e-06	0.1	1.800766	2.27822653e-05	0.1
1.893477	0.423352487	0.1	1.893477	0.5729289740000001	0.1	1.893477	3.2210093590000003e-06	0.1	1.893477	2.2697056400000003e-05	0.1
1.983199	0.421246308	0.1	1.983199	0.575031635	0.1	1.983199	3.2391454970000002e-06	0.1	1.983199	2.26283143e-05	0.1
2.057967	0.419761196	0.1	2.057967	0.576514552	0.1	2.057967	3.251984949e-06	0.1	2.057967	2.25797401e-05	0.1
2.132735	0.41848474100000005	0.1	2.132735	0.577788928	0.1	2.132735	3.2630537010000002e-06	0.1	2.132735	2.2537907800000002e-05	0.1
2.207502	0.417387743	0.1	2.207502	0.5788841579999999	0.1	2.207502	3.272591097e-06	0.1	2.207502	2.25019042e-05	0.1
2.28227	0.41644493299999996	0.1	2.28227	0.579825632	0.1	2.28227	3.2808070479999997e-06	0.1	2.28227	2.2470927299999997e-05	0.1
