Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
4.447553e-13	1.0000000034184593	0.1	4.447553e-13	1.028726e-15	0.1	4.447553e-13	1.007545e-16	0.1	4.447553e-13	1.467993e-15	0.1	4.447553e-13	1.915612e-17	0.1	4.447553e-13	2.092829e-11	0.1	4.447553e-13	1.685063e-13	0.1	4.447553e-13	7.616108e-13	0.1	4.447553e-13	4.500215e-14	0.1	4.447553e-13	1.443022e-16	0.1	4.447553e-13	5.150389e-12	0.1	4.447553e-13	5.235169e-11	0.1
2.96064e-12	0.999999959836216	0.1	2.96064e-12	6.849674e-15	0.1	2.96064e-12	6.698772e-16	0.1	2.96064e-12	9.657572e-15	0.1	2.96064e-12	2.410777e-16	0.1	2.96064e-12	6.725676e-11	0.1	2.96064e-12	1.554551e-13	0.1	2.96064e-12	5.408534e-12	0.1	2.96064e-12	1.143522e-13	0.1	2.96064e-12	9.6059e-16	0.1	2.96064e-12	3.428807e-11	0.1	2.96064e-12	3.484939e-10	0.1
7.775749e-12	1.000000018442915	0.1	7.775749e-12	1.799808e-14	0.1	7.775749e-12	1.755324e-15	0.1	7.775749e-12	2.482543e-14	0.1	7.775749e-12	1.166885e-15	0.1	7.775749e-12	7.668813e-11	0.1	7.775749e-12	1.608192e-13	0.1	7.775749e-12	1.466798e-11	0.1	7.775749e-12	1.225243e-13	0.1	7.775749e-12	2.522876e-15	0.1	7.775749e-12	9.006516e-11	0.1	7.775749e-12	9.152754e-10	0.1
2.251311e-11	1.00000003479045	0.1	2.251311e-11	5.218674e-14	0.1	2.251311e-11	5.046613e-15	0.1	2.251311e-11	6.75913e-14	0.1	2.251311e-11	7.610275e-15	0.1	2.251311e-11	7.799101e-11	0.1	2.251311e-11	1.619947e-13	0.1	2.251311e-11	4.310829e-11	0.1	2.251311e-11	1.232466e-13	0.1	2.251311e-11	7.304554e-15	0.1	2.251311e-11	2.608622e-10	0.1	2.251311e-11	2.649995e-09	0.1
6.289809e-11	0.99999994297995	0.1	6.289809e-11	1.464415e-13	0.1	6.289809e-11	1.383223e-14	0.1	6.289809e-11	1.640075e-13	0.1	6.289809e-11	4.557749e-14	0.1	6.289809e-11	7.856437e-11	0.1	6.289809e-11	1.632732e-13	0.1	6.289809e-11	1.208179e-10	0.1	6.289809e-11	1.233522e-13	0.1	6.289809e-11	2.04086e-14	0.1	6.289809e-11	7.295118e-10	0.1	6.289809e-11	7.403673e-09	0.1
1.199576e-10	0.9999999381879701	0.1	1.199576e-10	2.811649e-13	0.1	1.199576e-10	2.568471e-14	0.1	1.199576e-10	2.716029e-13	0.1	1.199576e-10	1.263945e-13	0.1	1.199576e-10	7.916407e-11	0.1	1.199576e-10	1.64618e-13	0.1	1.199576e-10	2.299226e-10	0.1	1.199576e-10	1.234586e-13	0.1	1.199576e-10	3.892566e-14	0.1	1.199576e-10	1.393077e-09	0.1	1.199576e-10	1.41201e-08	0.1
2.147165e-10	0.999999962816	0.1	2.147165e-10	5.091114e-13	0.1	2.147165e-10	4.400802e-14	0.1	2.147165e-10	4.220676e-13	0.1	2.147165e-10	2.845077e-13	0.1	2.147165e-10	7.978946e-11	0.1	2.147165e-10	1.660264e-13	0.1	2.147165e-10	4.090293e-10	0.1	2.147165e-10	1.235638e-13	0.1	2.147165e-10	6.968467e-14	0.1	2.147165e-10	2.498339e-09	0.1	2.147165e-10	2.52741e-08	0.1
3.427966e-10	0.9999999070882	0.1	3.427966e-10	8.254867e-13	0.1	3.427966e-10	6.630997e-14	0.1	3.427966e-10	6.090567e-13	0.1	3.427966e-10	5.056771e-13	0.1	3.427966e-10	8.020063e-11	0.1	3.427966e-10	1.669634e-13	0.1	3.427966e-10	6.46471e-10	0.1	3.427966e-10	1.236223e-13	0.1	3.427966e-10	1.112757e-13	0.1	3.427966e-10	3.998019e-09	0.1	3.427966e-10	4.035034e-08	0.1
4.875446e-10	0.9999998868841	0.1	4.875446e-10	1.193975e-12	0.1	4.875446e-10	8.848309e-14	0.1	4.875446e-10	8.124242e-13	0.1	4.875446e-10	7.51343e-13	0.1	4.875446e-10	8.036692e-11	0.1	4.875446e-10	1.673578e-13	0.1	4.875446e-10	9.079522e-10	0.1	4.875446e-10	1.236311e-13	0.1	4.875446e-10	1.583008e-13	0.1	4.875446e-10	5.700014e-09	0.1	4.875446e-10	5.738857e-08	0.1
6.502766e-10	0.9999998155937001	0.1	6.502766e-10	1.621294e-12	0.1	6.502766e-10	1.100701e-13	0.1	6.502766e-10	1.033967e-12	0.1	6.502766e-10	1.01954e-12	0.1	6.502766e-10	8.039058e-11	0.1	6.502766e-10	1.674372e-13	0.1	6.502766e-10	1.193064e-09	0.1	6.502766e-10	1.236099e-13	0.1	6.502766e-10	2.111951e-13	0.1	6.502766e-10	7.621821e-09	0.1	6.502766e-10	7.654374e-08	0.1
8.439148e-10	0.9999997877769999	0.1	8.439148e-10	2.14658e-12	0.1	8.439148e-10	1.318307e-13	0.1	8.439148e-10	1.28849e-12	0.1	8.439148e-10	1.327693e-12	0.1	8.439148e-10	8.033332e-11	0.1	8.439148e-10	1.673409e-13	0.1	8.439148e-10	1.520247e-09	0.1	8.439148e-10	1.235687e-13	0.1	8.439148e-10	2.741704e-13	0.1	8.439148e-10	9.919448e-09	0.1	8.439148e-10	9.933692e-08	0.1
1.080774e-09	0.9999997002212	0.1	1.080774e-09	2.812105e-12	0.1	1.080774e-09	1.536452e-13	0.1	1.080774e-09	1.586979e-12	0.1	1.080774e-09	1.689041e-12	0.1	1.080774e-09	8.022419e-11	0.1	1.080774e-09	1.671351e-13	0.1	1.080774e-09	1.90315e-09	0.1	1.080774e-09	1.235115e-13	0.1	1.080774e-09	3.51252e-13	0.1	1.080774e-09	1.274507e-08	0.1	1.080774e-09	1.272177e-07	0.1
1.377014e-09	0.9999996118948	0.1	1.377014e-09	3.677034e-12	0.1	1.377014e-09	1.750215e-13	0.1	1.377014e-09	1.941425e-12	0.1	1.377014e-09	2.118071e-12	0.1	1.377014e-09	8.007579e-11	0.1	1.377014e-09	1.668496e-13	0.1	1.377014e-09	2.35644e-09	0.1	1.377014e-09	1.23439e-13	0.1	1.377014e-09	4.477319e-13	0.1	1.377014e-09	1.630128e-08	0.1	1.377014e-09	1.620884e-07	0.1
1.810178e-09	0.9999995601324	0.1	1.810178e-09	4.999973e-12	0.1	1.810178e-09	1.975548e-13	0.1	1.810178e-09	2.424471e-12	0.1	1.810178e-09	2.70264e-12	0.1	1.810178e-09	7.986272e-11	0.1	1.810178e-09	1.66438e-13	0.1	1.810178e-09	2.971206e-09	0.1	1.810178e-09	1.23336e-13	0.1	1.810178e-09	5.889435e-13	0.1	1.810178e-09	2.154256e-08	0.1	1.810178e-09	2.130766e-07	0.1
2.475802e-09	0.999999347971	0.1	2.475802e-09	7.149024e-12	0.1	2.475802e-09	2.190563e-13	0.1	2.475802e-09	3.092951e-12	0.1	2.475802e-09	3.511352e-12	0.1	2.475802e-09	7.95559e-11	0.1	2.475802e-09	1.658449e-13	0.1	2.475802e-09	3.814701e-09	0.1	2.475802e-09	1.231872e-13	0.1	2.475802e-09	8.062294e-13	0.1	2.475802e-09	2.968329e-08	0.1	2.475802e-09	2.914286e-07	0.1
3.29514e-09	0.9999991436651	0.1	3.29514e-09	9.954376e-12	0.1	3.29514e-09	2.333919e-13	0.1	3.29514e-09	3.808763e-12	0.1	3.29514e-09	4.376904e-12	0.1	3.29514e-09	7.92119e-11	0.1	3.29514e-09	1.651799e-13	0.1	3.29514e-09	4.705161e-09	0.1	3.29514e-09	1.230187e-13	0.1	3.29514e-09	1.074122e-12	0.1	3.29514e-09	3.982959e-08	0.1	3.29514e-09	3.878751e-07	0.1
4.43872e-09	0.9999988610534999	0.1	4.43872e-09	1.410262e-11	0.1	4.43872e-09	2.432151e-13	0.1	4.43872e-09	4.644076e-12	0.1	4.43872e-09	5.386227e-12	0.1	4.43872e-09	7.878752e-11	0.1	4.43872e-09	1.643595e-13	0.1	4.43872e-09	5.719762e-09	0.1	4.43872e-09	1.228087e-13	0.1	4.43872e-09	1.448697e-12	0.1	4.43872e-09	5.418295e-08	0.1	4.43872e-09	5.2249e-07	0.1
5.359327e-09	0.9999985949149	0.1	5.359327e-09	1.759555e-11	0.1	5.359327e-09	2.474696e-13	0.1	5.359327e-09	5.203751e-12	0.1	5.359327e-09	6.061893e-12	0.1	5.359327e-09	7.848772e-11	0.1	5.359327e-09	1.637799e-13	0.1	5.359327e-09	6.377842e-09	0.1	5.359327e-09	1.226587e-13	0.1	5.359327e-09	1.750711e-12	0.1	5.359327e-09	6.586928e-08	0.1	5.359327e-09	6.308588e-07	0.1
6.201743e-09	0.9999984049829	0.1	6.201743e-09	2.088537e-11	0.1	6.201743e-09	2.501284e-13	0.1	6.201743e-09	5.644416e-12	0.1	6.201743e-09	6.593431e-12	0.1	6.201743e-09	7.82423e-11	0.1	6.201743e-09	1.633054e-13	0.1	6.201743e-09	6.878503e-09	0.1	6.201743e-09	1.225348e-13	0.1	6.201743e-09	2.027383e-12	0.1	6.201743e-09	7.664593e-08	0.1	6.201743e-09	7.300238e-07	0.1
7.345134e-09	0.9999981278664001	0.1	7.345134e-09	2.546222e-11	0.1	7.345134e-09	2.528143e-13	0.1	7.345134e-09	6.15372e-12	0.1	7.345134e-09	7.20711e-12	0.1	7.345134e-09	7.794832e-11	0.1	7.345134e-09	1.627371e-13	0.1	7.345134e-09	7.430806e-09	0.1	7.345134e-09	1.223852e-13	0.1	7.345134e-09	2.403303e-12	0.1	7.345134e-09	9.137499e-08	0.1	7.345134e-09	8.646189e-07	0.1
8.885014e-09	0.9999976555961999	0.1	8.885014e-09	3.177567e-11	0.1	8.885014e-09	2.555913e-13	0.1	8.885014e-09	6.713686e-12	0.1	8.885014e-09	7.880751e-12	0.1	8.885014e-09	7.761386e-11	0.1	8.885014e-09	1.620905e-13	0.1	8.885014e-09	7.992454e-09	0.1	8.885014e-09	1.222131e-13	0.1	8.885014e-09	2.910182e-12	0.1	8.885014e-09	1.113547e-07	0.1	8.885014e-09	1.045888e-06	0.1
1.052402e-08	0.9999972324898	0.1	1.052402e-08	3.86216e-11	0.1	1.052402e-08	2.579839e-13	0.1	1.052402e-08	7.192769e-12	0.1	1.052402e-08	8.455866e-12	0.1	1.052402e-08	7.732254e-11	0.1	1.052402e-08	1.615274e-13	0.1	1.052402e-08	8.419364e-09	0.1	1.052402e-08	1.220615e-13	0.1	1.052402e-08	3.450302e-12	0.1	1.052402e-08	1.327505e-07	0.1	1.052402e-08	1.238826e-06	0.1
1.216302e-08	0.9999968125901999	0.1	1.216302e-08	4.554572e-11	0.1	1.216302e-08	2.600263e-13	0.1	1.216302e-08	7.586285e-12	0.1	1.216302e-08	8.927156e-12	0.1	1.216302e-08	7.708567e-11	0.1	1.216302e-08	1.610694e-13	0.1	1.216302e-08	8.72001e-09	0.1	1.216302e-08	1.21937e-13	0.1	1.216302e-08	3.990934e-12	0.1	1.216302e-08	1.542385e-07	0.1	1.216302e-08	1.431764e-06	0.1
1.393627e-08	0.9999963078053	0.1	1.393627e-08	5.30824e-11	0.1	1.393627e-08	2.619752e-13	0.1	1.393627e-08	7.944667e-12	0.1	1.393627e-08	9.355319e-12	0.1	1.393627e-08	7.6879e-11	0.1	1.393627e-08	1.606699e-13	0.1	1.393627e-08	8.945185e-09	0.1	1.393627e-08	1.218274e-13	0.1	1.393627e-08	4.576326e-12	0.1	1.393627e-08	1.775558e-07	0.1	1.393627e-08	1.640507e-06	0.1
