Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.141801e-13	9.7742734006222e-06	0.1	1.141801e-13	2.462465e-11	0.1	1.141801e-13	1.8405006e-07	0.1	1.141801e-13	1.510872e-13	0.1	1.141801e-13	8.069462e-11	0.1	1.141801e-13	3.364542e-11	0.1	1.141801e-13	9.64944e-17	0.1
2.72132e-13	9.5243698287936e-06	0.1	2.72132e-13	5.793914e-11	0.1	2.72132e-13	4.3304387e-07	0.1	2.72132e-13	3.551851e-13	0.1	2.72132e-13	1.892647e-10	0.1	2.72132e-13	7.916412e-11	0.1	2.72132e-13	2.270326e-16	0.1
6.039818e-13	9.0199682670266e-06	0.1	6.039818e-13	1.251863e-10	0.1	6.039818e-13	9.356309e-07	0.1	6.039818e-13	7.660769e-13	0.1	6.039818e-13	4.062803e-10	0.1	6.039818e-13	1.710465e-10	0.1	6.039818e-13	4.90502e-16	0.1
1.205345e-12	8.173053265665399e-06	0.1	1.205345e-12	2.381156e-10	0.1	1.205345e-12	1.7795682999999999e-06	0.1	1.205345e-12	1.452716e-12	0.1	1.205345e-12	7.640957e-10	0.1	1.205345e-12	3.253472e-10	0.1	1.205345e-12	9.328602e-16	0.1
2.101583e-12	7.056234522487e-06	0.1	2.101583e-12	3.870704e-10	0.1	2.101583e-12	2.8925984e-06	0.1	2.101583e-12	2.351605e-12	0.1	2.101583e-12	1.222742e-09	0.1	2.101583e-12	5.288732e-10	0.1	2.101583e-12	1.516152e-15	0.1
3.146409e-12	5.9455387868459995e-06	0.1	3.146409e-12	5.352522e-10	0.1	3.146409e-12	3.9996935e-06	0.1	3.146409e-12	3.237637e-12	0.1	3.146409e-12	1.662947e-09	0.1	3.146409e-12	7.313457e-10	0.1	3.146409e-12	2.096198e-15	0.1
4.248016e-12	4.9633703706071995e-06	0.1	4.248016e-12	6.663261e-10	0.1	4.248016e-12	4.9788295e-06	0.1	4.248016e-12	4.013994e-12	0.1	4.248016e-12	2.037864e-09	0.1	4.248016e-12	9.104444e-10	0.1	4.248016e-12	2.609078e-15	0.1
5.576742e-12	3.9921517153688e-06	0.1	5.576742e-12	7.959784e-10	0.1	5.576742e-12	5.947200700000001e-06	0.1	5.576742e-12	4.774464e-12	0.1	5.576742e-12	2.394079e-09	0.1	5.576742e-12	1.087603e-09	0.1	5.576742e-12	3.116195e-15	0.1
6.905469e-12	3.2110633674482e-06	0.1	6.905469e-12	9.00281e-10	0.1	6.905469e-12	6.7261215e-06	0.1	6.905469e-12	5.380297e-12	0.1	6.905469e-12	2.668984e-09	0.1	6.905469e-12	1.230125e-09	0.1	6.905469e-12	3.524001e-15	0.1
8.234196e-12	2.58286118074322e-06	0.1	8.234196e-12	9.841908e-10	0.1	8.234196e-12	7.352667500000001e-06	0.1	8.234196e-12	5.8634e-12	0.1	8.234196e-12	2.881752e-09	0.1	8.234196e-12	1.344783e-09	0.1	8.234196e-12	3.851959e-15	0.1
9.562922e-12	2.07760305810778e-06	0.1	9.562922e-12	1.051695e-09	0.1	9.562922e-12	7.8566573e-06	0.1	9.562922e-12	6.248973e-12	0.1	9.562922e-12	3.046887e-09	0.1	9.562922e-12	1.437025e-09	0.1	9.562922e-12	4.115715e-15	0.1
1.110996e-11	1.6125080471940399e-06	0.1	1.110996e-11	1.113848e-09	0.1	1.110996e-11	8.3206395e-06	0.1	1.110996e-11	6.601268e-12	0.1	1.110996e-11	3.193618e-09	0.1	1.110996e-11	1.521956e-09	0.1	1.110996e-11	4.358489e-15	0.1
1.271157e-11	1.24041960411174e-06	0.1	1.271157e-11	1.163583e-09	0.1	1.271157e-11	8.69188e-06	0.1	1.271157e-11	6.881071e-12	0.1	1.271157e-11	3.306905e-09	0.1	1.271157e-11	1.589918e-09	0.1	1.271157e-11	4.552702e-15	0.1
1.431318e-11	9.542118393815201e-07	0.1	1.431318e-11	1.201847e-09	0.1	1.431318e-11	8.977465699999999e-06	0.1	1.431318e-11	7.094894e-12	0.1	1.431318e-11	3.391232e-09	0.1	1.431318e-11	1.642205e-09	0.1	1.431318e-11	4.70208e-15	0.1
1.591479e-11	7.340555695949799e-07	0.1	1.591479e-11	1.231285e-09	0.1	1.591479e-11	9.1971634e-06	0.1	1.591479e-11	7.258429e-12	0.1	1.591479e-11	3.454206e-09	0.1	1.591479e-11	1.682433e-09	0.1	1.591479e-11	4.816979e-15	0.1
1.764805e-11	5.5265932259248e-07	0.1	1.764805e-11	1.255545e-09	0.1	1.764805e-11	9.378196700000001e-06	0.1	1.764805e-11	7.392471e-12	0.1	1.764805e-11	3.504685e-09	0.1	1.764805e-11	1.715584e-09	0.1	1.764805e-11	4.911645e-15	0.1
1.957878e-11	4.02856244013974e-07	0.1	1.957878e-11	1.275582e-09	0.1	1.957878e-11	9.5277111e-06	0.1	1.957878e-11	7.50262e-12	0.1	1.957878e-11	3.54527e-09	0.1	1.957878e-11	1.742965e-09	0.1	1.957878e-11	4.98982e-15	0.1
