Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
0.0008241974	9.841251618209601e-06	0.1	0.0008241974	1.434072e-09	0.1	0.0008241974	2.98222e-12	0.1	0.0008241974	7.526383e-08	0.1	0.0008241974	8.194719e-08	0.1
0.001531336	9.7078990076103e-06	0.1	0.001531336	1.415649e-09	0.1	0.001531336	2.942459e-12	0.1	0.001531336	1.395169e-07	0.1	0.001531336	1.510653e-07	0.1
0.002758964	9.481452443703999e-06	0.1	0.002758964	1.385718e-09	0.1	0.002758964	2.875811e-12	0.1	0.002758964	2.495268e-07	0.1	0.002758964	2.675321e-07	0.1
0.004420626	9.1858797914268e-06	0.1	0.004420626	1.349074e-09	0.1	0.004420626	2.790374e-12	0.1	0.004420626	3.960718e-07	0.1	0.004420626	4.165972e-07	0.1
0.006467317	8.8401919887408e-06	0.1	0.006467317	1.309283e-09	0.1	0.006467317	2.69242e-12	0.1	0.006467317	5.742084e-07	0.1	0.006467317	5.841888e-07	0.1
0.008392516	8.53414185624e-06	0.1	0.008392516	1.276226e-09	0.1	0.008392516	2.607092e-12	0.1	0.008392516	7.405683e-07	0.1	0.008392516	7.239126e-07	0.1
0.009845207	8.315463707936301e-06	0.1	0.009845207	1.253461e-09	0.1	0.009845207	2.546672e-12	0.1	0.009845207	8.658081e-07	0.1	0.009845207	8.173747e-07	0.1
0.01160809	8.0638750387451e-06	0.1	0.01160809	1.227727e-09	0.1	0.01160809	2.477451e-12	0.1	0.01160809	1.017737e-06	0.1	0.01160809	9.170624e-07	0.1
0.01329763	7.836309395859e-06	0.1	0.01329763	1.204493e-09	0.1	0.01329763	2.414867e-12	0.1	0.01329763	1.163375e-06	0.1	0.01329763	9.990124e-07	0.1
0.01531594	7.5807119980055995e-06	0.1	0.01531594	1.177991e-09	0.1	0.01531594	2.344313e-12	0.1	0.01531594	1.337315e-06	0.1	0.01531594	1.080698e-06	0.1
0.01782739	7.2851214777822e-06	0.1	0.01782739	1.146211e-09	0.1	0.01782739	2.261993e-12	0.1	0.01782739	1.553292e-06	0.1	0.01782739	1.160346e-06	0.1
0.02064398	6.979661263224e-06	0.1	0.02064398	1.111479e-09	0.1	0.02064398	2.175708e-12	0.1	0.02064398	1.794031e-06	0.1	0.02064398	1.225103e-06	0.1
0.02366399	6.6782271783972e-06	0.1	0.02366399	1.074881e-09	0.1	0.02366399	2.089069e-12	0.1	0.02366399	2.049184e-06	0.1	0.02366399	1.271423e-06	0.1
0.02692569	6.378029257622401e-06	0.1	0.02692569	1.03596e-09	0.1	0.02692569	2.001196e-12	0.1	0.02692569	2.319877e-06	0.1	0.02692569	1.300968e-06	0.1
0.03054992	6.070004625762899e-06	0.1	0.03054992	9.935295e-10	0.1	0.03054992	1.90943e-12	0.1	0.03054992	2.613227e-06	0.1	0.03054992	1.315689e-06	0.1
0.03517999	5.7083753690649e-06	0.1	0.03517999	9.408737e-10	0.1	0.03517999	1.79987e-12	0.1	0.03517999	2.974813e-06	0.1	0.03517999	1.315787e-06	0.1
0.03981005	5.375986509451e-06	0.1	0.03981005	8.902925e-10	0.1	0.03981005	1.697766e-12	0.1	0.03981005	3.320353e-06	0.1	0.03981005	1.302691e-06	0.1
0.04444012	5.0679274867553e-06	0.1	0.04444012	8.420141e-10	0.1	0.04444012	1.602238e-12	0.1	0.04444012	3.649327e-06	0.1	0.04444012	1.281826e-06	0.1
0.04907018	4.780797330776e-06	0.1	0.04907018	7.961357e-10	0.1	0.04907018	1.512635e-12	0.1	0.04907018	3.96179e-06	0.1	0.04907018	1.256542e-06	0.1
0.05448137	4.4685227368239995e-06	0.1	0.05448137	7.455614e-10	0.1	0.05448137	1.414749e-12	0.1	0.05448137	4.306583e-06	0.1	0.05448137	1.224079e-06	0.1
0.06008783	4.1685871352826005e-06	0.1	0.06008783	6.965297e-10	0.1	0.06008783	1.320438e-12	0.1	0.06008783	4.641612e-06	0.1	0.06008783	1.189037e-06	0.1
0.06660232	3.8471296754896e-06	0.1	0.06660232	6.436517e-10	0.1	0.06660232	1.219149e-12	0.1	0.06660232	5.004124e-06	0.1	0.06660232	1.14804e-06	0.1
0.07334382	3.5420885545745002e-06	0.1	0.07334382	5.93268e-10	0.1	0.07334382	1.122901e-12	0.1	0.07334382	5.350998e-06	0.1	0.07334382	1.106261e-06	0.1
0.08157761	3.2037691757736e-06	0.1	0.08157761	5.372347e-10	0.1	0.08157761	1.016054e-12	0.1	0.08157761	5.738788e-06	0.1	0.08157761	1.056851e-06	0.1
0.09084187	2.8633220363559e-06	0.1	0.09084187	4.807392e-10	0.1	0.09084187	9.084647e-13	0.1	0.09084187	6.132332e-06	0.1	0.09084187	1.003815e-06	0.1
