Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
1.428097e-11	9.7300227527556e-06	0.1	1.428097e-11	9.158481e-118	0.1	1.428097e-11	9.158481e-118	0.1	1.428097e-11	3.021549e-10	0.1	1.428097e-11	9.158481e-118	0.1	1.428097e-11	7.973552e-08	0.1	1.428097e-11	7.931788e-11	0.1	1.428097e-11	2.60963e-08	0.1	1.428097e-11	9.442516e-08	0.1	1.428097e-11	5.493736e-08	0.1	1.428097e-11	2.188922e-10	0.1	1.428097e-11	1.407769e-08	0.1	1.428097e-11	6.008646e-12	0.1
3.053888e-11	9.4316439098832e-06	0.1	3.053888e-11	2.067511e-117	0.1	3.053888e-11	2.067511e-117	0.1	3.053888e-11	6.362392e-10	0.1	3.053888e-11	2.067511e-117	0.1	3.053888e-11	1.678742e-07	0.1	3.053888e-11	1.670227e-10	0.1	3.053888e-11	5.495289e-08	0.1	3.053888e-11	1.988326e-07	0.1	3.053888e-11	1.156803e-07	0.1	3.053888e-11	4.609187e-10	0.1	3.053888e-11	2.964302e-08	0.1	3.053888e-11	1.265195e-11	0.1
6.826078e-11	8.7741173610783e-06	0.1	6.826078e-11	5.167601e-117	0.1	6.826078e-11	5.167601e-117	0.1	6.826078e-11	1.372516e-09	0.1	6.826078e-11	5.167601e-117	0.1	6.826078e-11	3.620288e-07	0.1	6.826078e-11	3.603338e-10	0.1	6.826078e-11	1.185597e-07	0.1	6.826078e-11	4.289497e-07	0.1	6.826078e-11	2.495505e-07	0.1	6.826078e-11	9.943278e-10	0.1	6.826078e-11	6.394705e-08	0.1	6.826078e-11	2.729177e-11	0.1
1.361602e-10	7.703963632985199e-06	0.1	1.361602e-10	1.21421e-116	0.1	1.361602e-10	1.21421e-116	0.1	1.361602e-10	2.571084e-09	0.1	1.361602e-10	1.21421e-116	0.1	1.361602e-10	6.777747e-07	0.1	1.361602e-10	6.750915e-10	0.1	1.361602e-10	2.221407e-07	0.1	1.361602e-10	8.0361e-07	0.1	1.361602e-10	4.674777e-07	0.1	1.361602e-10	1.862703e-09	0.1	1.361602e-10	1.197902e-07	0.1	1.361602e-10	5.111962e-11	0.1
2.209575e-10	6.5489307922511995e-06	0.1	2.209575e-10	2.308069e-116	0.1	2.209575e-10	2.308069e-116	0.1	2.209575e-10	3.865145e-09	0.1	2.209575e-10	2.308069e-116	0.1	2.209575e-10	1.018123e-06	0.1	2.209575e-10	1.015049e-09	0.1	2.209575e-10	3.340398e-07	0.1	2.209575e-10	1.208223e-06	0.1	2.209575e-10	7.027728e-07	0.1	2.209575e-10	2.800354e-09	0.1	2.209575e-10	1.800831e-07	0.1	2.209575e-10	7.683889e-11	0.1
3.119906e-10	5.5010333854008e-06	0.1	3.119906e-10	3.717814e-116	0.1	3.119906e-10	3.717814e-116	0.1	3.119906e-10	5.039699e-09	0.1	3.119906e-10	3.717814e-116	0.1	3.119906e-10	1.326361e-06	0.1	3.119906e-10	1.323753e-09	0.1	3.119906e-10	4.356855e-07	0.1	3.119906e-10	1.575594e-06	0.1	3.119906e-10	9.16344e-07	0.1	3.119906e-10	3.651525e-09	0.1	3.119906e-10	2.348086e-07	0.1	3.119906e-10	1.001744e-10	0.1
4.178235e-10	4.4917455638688e-06	0.1	4.178235e-10	5.612259e-116	0.1	4.178235e-10	5.612259e-116	0.1	4.178235e-10	6.171651e-09	0.1	4.178235e-10	5.612259e-116	0.1	4.178235e-10	1.622548e-06	0.1	4.178235e-10	1.621432e-09	0.1	4.178235e-10	5.337482e-07	0.1	4.178235e-10	1.929799e-06	0.1	4.178235e-10	1.122176e-06	0.1	4.178235e-10	4.471969e-09	0.1	4.178235e-10	2.875501e-07	0.1	4.178235e-10	1.226524e-10	0.1
5.335228e-10	3.599079812586e-06	0.1	5.335228e-10	7.940078e-116	0.1	5.335228e-10	7.940078e-116	0.1	5.335228e-10	7.173625e-09	0.1	5.335228e-10	7.940078e-116	0.1	5.335228e-10	1.883666e-06	0.1	5.335228e-10	1.885123e-09	0.1	5.335228e-10	6.206772e-07	0.1	5.335228e-10	2.243526e-06	0.1	5.335228e-10	1.304381e-06	0.1	5.335228e-10	5.198383e-09	0.1	5.335228e-10	3.342366e-07	0.1	5.335228e-10	1.425359e-10	0.1
6.492222e-10	2.88392274051e-06	0.1	6.492222e-10	1.048321e-115	0.1	6.492222e-10	1.048321e-115	0.1	6.492222e-10	7.977204e-09	0.1	6.492222e-10	1.048321e-115	0.1	6.492222e-10	2.091983e-06	0.1	6.492222e-10	2.096786e-09	0.1	6.492222e-10	6.905256e-07	0.1	6.492222e-10	2.495335e-06	0.1	6.492222e-10	1.450518e-06	0.1	6.492222e-10	5.781152e-09	0.1	6.492222e-10	3.716801e-07	0.1	6.492222e-10	1.584685e-10	0.1
7.649216e-10	2.3109764104152e-06	0.1	7.649216e-10	1.319782e-115	0.1	7.649216e-10	1.319782e-115	0.1	7.649216e-10	8.621839e-09	0.1	7.649216e-10	1.319782e-115	0.1	7.649216e-10	2.257999e-06	0.1	7.649216e-10	2.266749e-09	0.1	7.649216e-10	7.466898e-07	0.1	7.649216e-10	2.697538e-06	0.1	7.649216e-10	1.567757e-06	0.1	7.649216e-10	6.248841e-09	0.1	7.649216e-10	4.017185e-07	0.1	7.649216e-10	1.712357e-10	0.1
