Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
9.367298e-10	9.8286507467398e-06	0.1	9.367298e-10	6.630156e-118	0.1	9.367298e-10	6.630156e-118	0.1	9.367298e-10	5.997105e-11	0.1	9.367298e-10	6.630156e-118	0.1	9.367298e-10	2.007889e-09	0.1	9.367298e-10	6.630156e-118	0.1	9.367298e-10	2.659628e-08	0.1	9.367298e-10	8.601274e-08	0.1	9.367298e-10	4.4817e-08	0.1	9.367298e-10	3.202863e-10	0.1	9.367298e-10	1.14306e-08	0.1	9.367298e-10	3.983728e-12	0.1
2.77051e-09	9.501852229504e-06	0.1	2.77051e-09	2.485549e-117	0.1	2.77051e-09	2.485549e-117	0.1	2.77051e-09	1.743515e-10	0.1	2.77051e-09	2.485549e-117	0.1	2.77051e-09	5.834157e-09	0.1	2.77051e-09	2.485549e-117	0.1	2.77051e-09	7.7353e-08	0.1	2.77051e-09	2.501563e-07	0.1	2.77051e-09	1.303432e-07	0.1	2.77051e-09	9.315207e-10	0.1	2.77051e-09	3.324408e-08	0.1	2.77051e-09	1.158601e-11	0.1
7.890222e-09	8.6458503007876e-06	0.1	7.890222e-09	1.10668e-116	0.1	7.890222e-09	1.10668e-116	0.1	7.890222e-09	4.73515e-10	0.1	7.890222e-09	1.10668e-116	0.1	7.890222e-09	1.581927e-08	0.1	7.890222e-09	1.10668e-116	0.1	7.890222e-09	2.103179e-07	0.1	7.890222e-09	6.801251e-07	0.1	7.890222e-09	3.543701e-07	0.1	7.890222e-09	2.53271e-09	0.1	7.890222e-09	9.03821e-08	0.1	7.890222e-09	3.149916e-11	0.1
1.51826e-08	7.558020279386399e-06	0.1	1.51826e-08	3.138726e-116	0.1	1.51826e-08	3.138726e-116	0.1	1.51826e-08	8.526105e-10	0.1	1.51826e-08	3.138726e-116	0.1	1.51826e-08	2.841657e-08	0.1	1.51826e-08	3.138726e-116	0.1	1.51826e-08	3.793311e-07	0.1	1.51826e-08	1.226587e-06	0.1	1.51826e-08	6.390777e-07	0.1	1.51826e-08	4.567918e-09	0.1	1.51826e-08	1.629965e-07	0.1	1.51826e-08	5.680549e-11	0.1
2.400662e-08	6.423081287232e-06	0.1	2.400662e-08	6.704742e-116	0.1	2.400662e-08	6.704742e-116	0.1	2.400662e-08	1.246443e-09	0.1	2.400662e-08	6.704742e-116	0.1	2.400662e-08	4.141809e-08	0.1	2.400662e-08	6.704742e-116	0.1	2.400662e-08	5.557223e-07	0.1	2.400662e-08	1.796784e-06	0.1	2.400662e-08	9.361276e-07	0.1	2.400662e-08	6.691845e-09	0.1	2.400662e-08	2.387586e-07	0.1	2.400662e-08	8.320803e-11	0.1
3.348962e-08	5.392654266098201e-06	0.1	3.348962e-08	1.167772e-115	0.1	3.348962e-08	1.167772e-115	0.1	3.348962e-08	1.601982e-09	0.1	3.348962e-08	1.167772e-115	0.1	3.348962e-08	5.305277e-08	0.1	3.348962e-08	1.167772e-115	0.1	3.348962e-08	7.159415e-07	0.1	3.348962e-08	2.314557e-06	0.1	3.348962e-08	1.205838e-06	0.1	3.348962e-08	8.62089e-09	0.1	3.348962e-08	3.075475e-07	0.1	3.348962e-08	1.071796e-10	0.1
4.446392e-08	4.404747725352e-06	0.1	4.446392e-08	1.86442e-115	0.1	4.446392e-08	1.86442e-115	0.1	4.446392e-08	1.940266e-09	0.1	4.446392e-08	1.86442e-115	0.1	4.446392e-08	6.399255e-08	0.1	4.446392e-08	1.86442e-115	0.1	4.446392e-08	8.696404e-07	0.1	4.446392e-08	2.811071e-06	0.1	4.446392e-08	1.464437e-06	0.1	4.446392e-08	1.047124e-08	0.1	4.446392e-08	3.735023e-07	0.1	4.446392e-08	1.301624e-10	0.1
5.643241e-08	3.5324850662948e-06	0.1	5.643241e-08	2.742827e-115	0.1	5.643241e-08	2.742827e-115	0.1	5.643241e-08	2.235835e-09	0.1	5.643241e-08	2.742827e-115	0.1	5.643241e-08	7.339455e-08	0.1	5.643241e-08	2.742827e-115	0.1	5.643241e-08	1.005457e-06	0.1	5.643241e-08	3.249587e-06	0.1	5.643241e-08	1.692785e-06	0.1	5.643241e-08	1.210607e-08	0.1	5.643241e-08	4.317417e-07	0.1	5.643241e-08	1.504552e-10	0.1
6.840091e-08	2.8329745553067e-06	0.1	6.840091e-08	3.718011e-115	0.1	6.840091e-08	3.718011e-115	0.1	6.840091e-08	2.469639e-09	0.1	6.840091e-08	3.718011e-115	0.1	6.840091e-08	8.067011e-08	0.1	6.840091e-08	3.718011e-115	0.1	6.840091e-08	1.114488e-06	0.1	6.840091e-08	3.601383e-06	0.1	6.840091e-08	1.87593e-06	0.1	6.840091e-08	1.341824e-08	0.1	6.840091e-08	4.78452e-07	0.1	6.840091e-08	1.667295e-10	0.1
8.036941e-08	2.2720020120608e-06	0.1	8.036941e-08	4.767623e-115	0.1	8.036941e-08	4.767623e-115	0.1	8.036941e-08	2.653924e-09	0.1	8.036941e-08	4.767623e-115	0.1	8.036941e-08	8.624355e-08	0.1	8.036941e-08	4.767623e-115	0.1	8.036941e-08	1.202038e-06	0.1	8.036941e-08	3.883632e-06	0.1	8.036941e-08	2.022823e-06	0.1	8.036941e-08	1.447166e-08	0.1	8.036941e-08	5.159166e-07	0.1	8.036941e-08	1.797811e-10	0.1
9.283092e-08	1.8056433172643999e-06	0.1	9.283092e-08	5.920335e-115	0.1	9.283092e-08	5.920335e-115	0.1	9.283092e-08	2.803738e-09	0.1	9.283092e-08	5.920335e-115	0.1	9.283092e-08	9.060358e-08	0.1	9.283092e-08	5.920335e-115	0.1	9.283092e-08	1.274939e-06	0.1	9.283092e-08	4.118408e-06	0.1	9.283092e-08	2.144963e-06	0.1	9.283092e-08	1.53486e-08	0.1	9.283092e-08	5.470679e-07	0.1	9.283092e-08	1.906318e-10	0.1
