Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.087048e-05	9.999857000430001e-06	0.1	3.087048e-05	4.702521e-114	0.1	3.087048e-05	1.567507e-114	0.1	3.087048e-05	1.247735e-12	0.1	3.087048e-05	3.50776575e-11	0.1	3.087048e-05	2.257209e-12	0.1	3.087048e-05	4.341993e-12	0.1
0.005241846	9.99261407286e-06	0.1	0.005241846	7.982043e-112	0.1	0.005241846	2.660681e-112	0.1	0.005241846	2.118571e-10	0.1	0.005241846	5.9535448e-09	0.1	0.005241846	3.832068e-10	0.1	0.005241846	7.370113e-10	0.1
0.01976506	9.97247427426e-06	0.1	0.01976506	3.0066990000000003e-111	0.1	0.01976506	1.002233e-111	0.1	0.01976506	8.010327e-10	0.1	0.01976506	2.24022436e-08	0.1	0.01976506	1.446556e-09	0.1	0.01976506	2.776308e-09	0.1
0.04303254	9.940435600586398e-06	0.1	0.04303254	6.535647e-111	0.1	0.04303254	2.178549e-111	0.1	0.04303254	1.767476e-09	0.1	0.04303254	4.84885314e-08	0.1	0.04303254	3.171139e-09	0.1	0.04303254	6.035845e-09	0.1
0.08084168	9.889381116241901e-06	0.1	0.08084168	1.2246125999999999e-110	0.1	0.08084168	4.082042e-111	0.1	0.08084168	3.467016e-09	0.1	0.08084168	8.9639319e-08	0.1	0.08084168	6.096168e-09	0.1	0.08084168	1.131549e-08	0.1
0.1222862	9.835526676604601e-06	0.1	0.1222862	1.8472503e-110	0.1	0.1222862	6.157501e-111	0.1	0.1222862	5.636668e-09	0.1	0.1222862	1.32070375e-07	0.1	0.1222862	9.579388e-09	0.1	0.1222862	1.708396e-08	0.1
0.1742289	9.7721463230908e-06	0.1	0.1742289	2.622951e-110	0.1	0.1742289	8.74317e-111	0.1	0.1742289	9.000605e-09	0.1	0.1742289	1.7999934200000002e-07	0.1	0.1742289	1.445608e-08	0.1	0.1742289	2.429478e-08	0.1
0.2261715	9.714071944028399e-06	0.1	0.2261715	3.3938430000000003e-110	0.1	0.2261715	1.131281e-110	0.1	0.2261715	1.324683e-08	0.1	0.2261715	2.211968e-07	0.1	0.2261715	1.988604e-08	0.1	0.2261715	3.149325e-08	0.1
0.2969718	9.6438277031488e-06	0.1	0.2969718	4.437645e-110	0.1	0.2969718	1.479215e-110	0.1	0.2969718	2.060954e-08	0.1	0.2969718	2.6626196e-07	0.1	0.2969718	2.789655e-08	0.1	0.2969718	4.129563e-08	0.1
0.3805758	9.5731634380648e-06	0.1	0.3805758	5.661213e-110	0.1	0.3805758	1.887071e-110	0.1	0.3805758	3.162315e-08	0.1	0.3805758	3.0470384e-07	0.1	0.3805758	3.753368e-08	0.1	0.3805758	5.286373e-08	0.1
0.4727157	9.507898166021001e-06	0.1	0.4727157	7.000176e-110	0.1	0.4727157	2.333392e-110	0.1	0.4727157	4.631448e-08	0.1	0.4727157	3.3267656e-07	0.1	0.4727157	4.739138e-08	0.1	0.4727157	6.560226e-08	0.1
0.5648555	9.452422748519e-06	0.1	0.5648555	8.330706e-110	0.1	0.5648555	2.776902e-110	0.1	0.5648555	6.308921e-08	0.1	0.5648555	3.5025838e-07	0.1	0.5648555	5.578875e-08	0.1	0.5648555	7.831988e-08	0.1
0.6569954	9.403782318850801e-06	0.1	0.6569954	9.653958e-110	0.1	0.6569954	3.217986e-110	0.1	0.6569954	8.131553e-08	0.1	0.6569954	3.6122542e-07	0.1	0.6569954	6.254524e-08	0.1	0.6569954	9.100497e-08	0.1
0.7731653	9.348979964844e-06	0.1	0.7731653	1.1313159e-109	0.1	0.7731653	3.771053e-110	0.1	0.7731653	1.055135e-07	0.1	0.7731653	3.6948259e-07	0.1	0.7731653	6.895567e-08	0.1	0.7731653	1.069365e-07	0.1
0.8893351	9.2989984996514e-06	0.1	0.8893351	1.2963117e-109	0.1	0.8893351	4.321039e-110	0.1	0.8893351	1.302633e-07	0.1	0.8893351	3.7428698e-07	0.1	0.8893351	7.353117e-08	0.1	0.8893351	1.22785e-07	0.1
1.005505	9.2522949993842e-06	0.1	1.005505	1.4604534e-109	0.1	1.005505	4.868178e-110	0.1	1.005505	1.549227e-07	0.1	1.005505	3.7727895e-07	0.1	1.005505	7.682568e-08	0.1	1.005505	1.3854e-07	0.1
1.141047	9.2008486297616e-06	0.1	1.141047	1.6509543e-109	0.1	1.141047	5.503181e-110	0.1	1.141047	1.829811e-07	0.1	1.141047	3.7960276e-07	0.1	1.141047	7.963167e-08	0.1	1.141047	1.567948e-07	0.1
1.281433	9.150356175086e-06	0.1	1.281433	1.8471723e-109	0.1	1.281433	6.157241e-110	0.1	1.281433	2.107466e-07	0.1	1.281433	3.8136457000000003e-07	0.1	1.281433	8.184014e-08	0.1	1.281433	1.755493e-07	0.1
1.454283	9.0916019004591e-06	0.1	1.454283	2.0873253e-109	0.1	1.454283	6.957751e-110	0.1	1.454283	2.426445e-07	0.1	1.454283	3.8314359000000003e-07	0.1	1.454283	8.4045e-08	0.1	1.454283	1.98419e-07	0.1
1.65128	9.028932680648e-06	0.1	1.65128	2.3592048e-109	0.1	1.65128	7.864016e-110	0.1	1.65128	2.755467e-07	0.1	1.65128	3.8497095e-07	0.1	1.65128	8.622535e-08	0.1	1.65128	2.241755e-07	0.1
1.874957	8.963112404679e-06	0.1	1.874957	2.665713e-109	0.1	1.874957	8.88571e-110	0.1	1.874957	3.082917e-07	0.1	1.874957	3.8694522e-07	0.1	1.874957	8.849032e-08	0.1	1.874957	2.5301e-07	0.1
2.140957	8.891922298566899e-06	0.1	2.140957	3.027435e-109	0.1	2.140957	1.009145e-109	0.1	2.140957	3.410682e-07	0.1	2.140957	3.8917083000000003e-07	0.1	2.140957	9.097219e-08	0.1	2.140957	2.867144e-07	0.1
