Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
1.630722e-09	9.8746982645402e-06	0.1	1.630722e-09	6.496281e-12	0.1	1.630722e-09	4.058853e-08	0.1	1.630722e-09	3.609555e-10	0.1	1.630722e-09	8.119041e-08	0.1	1.630722e-09	2.5102319999999997e-09	0.1	1.630722e-09	5.452717e-10	0.1
4.515141e-09	9.657074496835402e-06	0.1	4.515141e-09	1.779494e-11	0.1	4.515141e-09	1.111178e-07	0.1	4.515141e-09	9.884019e-10	0.1	4.515141e-09	2.223371e-07	0.1	4.515141e-09	6.8737588e-09	0.1	4.515141e-09	1.493106e-09	0.1
9.285861e-09	9.307620268961e-06	0.1	9.285861e-09	3.595689e-11	0.1	9.285861e-09	2.243105e-07	0.1	9.285861e-09	1.996027e-09	0.1	9.285861e-09	4.490453e-07	0.1	9.285861e-09	1.3881224599999999e-08	0.1	9.285861e-09	3.015228e-09	0.1
1.723706e-08	8.753106465429201e-06	0.1	1.723706e-08	6.482807e-11	0.1	1.723706e-08	4.037589e-07	0.1	1.723706e-08	3.595185e-09	0.1	1.723706e-08	8.0895e-07	0.1	1.723706e-08	2.5002503e-08	0.1	1.723706e-08	5.430863e-09	0.1
3.279978e-08	7.7616797396565e-06	0.1	3.279978e-08	1.166293e-10	0.1	3.279978e-08	7.240123e-07	0.1	3.279978e-08	6.455257e-09	0.1	3.279978e-08	1.453009e-06	0.1	3.279978e-08	4.4892918000000004e-08	0.1	3.279978e-08	9.750997e-09	0.1
5.33501e-08	6.6226715401381e-06	0.1	5.33501e-08	1.764985e-10	0.1	5.33501e-08	1.090778e-06	0.1	5.33501e-08	9.742866e-09	0.1	5.33501e-08	2.194087e-06	0.1	5.33501e-08	6.7756946e-08	0.1	5.33501e-08	1.471653e-08	0.1
7.722549e-08	5.50787839665e-06	0.1	7.722549e-08	2.355905e-10	0.1	7.722549e-08	1.448116e-06	0.1	7.722549e-08	1.296309e-08	0.1	7.722549e-08	2.921016e-06	0.1	7.722549e-08	9.0152768e-08	0.1	7.722549e-08	1.957975e-08	0.1
1.06065e-07	4.4089551555792e-06	0.1	1.06065e-07	2.945282e-10	0.1	1.06065e-07	1.798076e-06	0.1	1.06065e-07	1.614102e-08	0.1	1.06065e-07	3.639855e-06	0.1	1.06065e-07	1.1225491e-07	0.1	1.06065e-07	2.43783e-08	0.1
1.423508e-07	3.332869672689e-06	0.1	1.423508e-07	3.53261e-10	0.1	1.423508e-07	2.137304e-06	0.1	1.423508e-07	1.925824e-08	0.1	1.423508e-07	4.347167e-06	0.1	1.423508e-07	1.3393574400000001e-07	0.1	1.423508e-07	2.908402e-08	0.1
1.786366e-07	2.5201349453877e-06	0.1	1.786366e-07	3.987183e-10	0.1	1.786366e-07	2.389709e-06	0.1	1.786366e-07	2.161844e-08	0.1	1.786366e-07	4.885126e-06	0.1	1.786366e-07	1.5035240100000002e-07	0.1	1.786366e-07	3.264567e-08	0.1
2.149224e-07	1.9062974519315002e-06	0.1	2.149224e-07	4.341204e-10	0.1	2.149224e-07	2.576559e-06	0.1	2.149224e-07	2.340689e-08	0.1	2.149224e-07	5.295161e-06	0.1	2.149224e-07	1.62792891e-07	0.1	2.149224e-07	3.534323e-08	0.1
2.512082e-07	1.4426782053242e-06	0.1	2.512082e-07	4.619e-10	0.1	2.512082e-07	2.713918e-06	0.1	2.512082e-07	2.476347e-08	0.1	2.512082e-07	5.608562e-06	0.1	2.512082e-07	1.72230377e-07	0.1	2.512082e-07	3.738813e-08	0.1
2.874939e-07	1.0925124102669999e-06	0.1	2.874939e-07	4.838945e-10	0.1	2.874939e-07	2.813916e-06	0.1	2.874939e-07	2.579387e-08	0.1	2.874939e-07	5.848963e-06	0.1	2.874939e-07	1.7939949e-07	0.1	2.874939e-07	3.894008e-08	0.1
3.237797e-07	8.2803290284368e-07	0.1	3.237797e-07	5.014923e-10	0.1	3.237797e-07	2.885715e-06	0.1	3.237797e-07	2.657788e-08	0.1	3.237797e-07	6.034211e-06	0.1	3.237797e-07	1.848552e-07	0.1	3.237797e-07	4.011969e-08	0.1
3.600655e-07	6.2826889622112e-07	0.1	3.600655e-07	5.157424e-10	0.1	3.600655e-07	2.936235e-06	0.1	3.600655e-07	2.717578e-08	0.1	3.600655e-07	6.177786e-06	0.1	3.600655e-07	1.8901668e-07	0.1	3.600655e-07	4.101804e-08	0.1
3.963513e-07	4.773815753343e-07	0.1	3.963513e-07	5.274374e-10	0.1	3.963513e-07	2.970702e-06	0.1	3.963513e-07	2.763309e-08	0.1	3.963513e-07	6.289871e-06	0.1	3.963513e-07	1.9220053e-07	0.1	3.963513e-07	4.170395e-08	0.1
4.370259e-07	3.5166722705923e-07	0.1	4.370259e-07	5.382447e-10	0.1	4.370259e-07	2.995098e-06	0.1	4.370259e-07	2.802078e-08	0.1	4.370259e-07	6.387513e-06	0.1	4.370259e-07	1.9490067999999998e-07	0.1	4.370259e-07	4.228403e-08	0.1
4.806264e-07	2.5431645284431e-07	0.1	4.806264e-07	5.478072e-10	0.1	4.806264e-07	3.009009e-06	0.1	4.806264e-07	2.83287e-08	0.1	4.806264e-07	6.468032e-06	0.1	4.806264e-07	1.9704636e-07	0.1	4.806264e-07	4.274315e-08	0.1
5.242269e-07	1.84816895024e-07	0.1	5.242269e-07	5.558221e-10	0.1	5.242269e-07	3.013836e-06	0.1	5.242269e-07	2.855642e-08	0.1	5.242269e-07	6.530544e-06	0.1	5.242269e-07	1.9863432999999998e-07	0.1	5.242269e-07	4.308109e-08	0.1
5.696001e-07	1.3350994364382e-07	0.1	5.696001e-07	5.6295e-10	0.1	5.696001e-07	3.012037e-06	0.1	5.696001e-07	2.873281e-08	0.1	5.696001e-07	6.581976e-06	0.1	5.696001e-07	1.9986554999999998e-07	0.1	5.696001e-07	4.334125e-08	0.1
