Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
4.070693e-13	9.85334846553e-06	0.1	4.070693e-13	1.4255852e-07	0.1	4.070693e-13	8.019594e-12	0.1	4.070693e-13	5.909164e-10	0.1	4.070693e-13	2.3179395000000002e-09	0.1	4.070693e-13	9.250653e-10	0.1	4.070693e-13	1.421013e-13	0.1
1.122143e-12	9.60109198812e-06	0.1	1.122143e-12	3.8794253999999997e-07	0.1	1.122143e-12	2.18237e-11	0.1	1.122143e-12	1.608054e-09	0.1	1.122143e-12	6.3077795e-09	0.1	1.122143e-12	2.517368e-09	0.1	1.122143e-12	3.866983e-13	0.1
2.787636e-12	9.038309616e-06	0.1	2.787636e-12	9.353914700000002e-07	0.1	2.787636e-12	5.26209e-11	0.1	2.787636e-12	3.877279e-09	0.1	2.787636e-12	1.520907e-08	0.1	2.787636e-12	6.069778e-09	0.1	2.787636e-12	9.323914e-13	0.1
5.854733e-12	8.0868033224615e-06	0.1	5.854733e-12	1.860973e-06	0.1	5.854733e-12	1.046917e-10	0.1	5.854733e-12	7.713915e-09	0.1	5.854733e-12	3.0258679e-08	0.1	5.854733e-12	1.207591e-08	0.1	5.854733e-12	1.855004e-12	0.1
8.045517e-12	7.4691215611103e-06	0.1	8.045517e-12	2.4618253e-06	0.1	8.045517e-12	1.384953e-10	0.1	8.045517e-12	1.020453e-08	0.1	8.045517e-12	4.0028345e-08	0.1	8.045517e-12	1.597486e-08	0.1	8.045517e-12	2.45393e-12	0.1
1.084066e-11	6.7490548338577e-06	0.1	1.084066e-11	3.1622744999999996e-06	0.1	1.084066e-11	1.779035e-10	0.1	1.084066e-11	1.3108e-08	0.1	1.084066e-11	5.1417434e-08	0.1	1.084066e-11	2.052011e-08	0.1	1.084066e-11	3.152133e-12	0.1
1.488263e-11	5.8287741287867e-06	0.1	1.488263e-11	4.0574802e-06	0.1	1.488263e-11	2.282718e-10	0.1	1.488263e-11	1.68188e-08	0.1	1.488263e-11	6.597330299999999e-08	0.1	1.488263e-11	2.632916e-08	0.1	1.488263e-11	4.04447e-12	0.1
2.01905e-11	4.8080854378466e-06	0.1	2.01905e-11	5.05036e-06	0.1	2.01905e-11	2.841404e-10	0.1	2.01905e-11	2.093452e-08	0.1	2.01905e-11	8.211741099999999e-08	0.1	2.01905e-11	3.277204e-08	0.1	2.01905e-11	5.034167e-12	0.1
2.596529e-11	3.8995332243554005e-06	0.1	2.596529e-11	5.934156500000001e-06	0.1	2.596529e-11	3.338772e-10	0.1	2.596529e-11	2.459815e-08	0.1	2.596529e-11	9.648800000000001e-08	0.1	2.596529e-11	3.85071e-08	0.1	2.596529e-11	5.915133e-12	0.1
3.360773e-11	2.9555308532778e-06	0.1	3.360773e-11	6.8524386e-06	0.1	3.360773e-11	3.855642e-10	0.1	3.360773e-11	2.840483e-08	0.1	3.360773e-11	1.1141952999999999e-07	0.1	3.360773e-11	4.446598e-08	0.1	3.360773e-11	6.830474e-12	0.1
4.125018e-11	2.2400531512248004e-06	0.1	4.125018e-11	7.548421299999999e-06	0.1	4.125018e-11	4.247496e-10	0.1	4.125018e-11	3.129011e-08	0.1	4.125018e-11	1.2273659e-07	0.1	4.125018e-11	4.898236e-08	0.1	4.125018e-11	7.524231e-12	0.1
4.889262e-11	1.6977796824706001e-06	0.1	4.889262e-11	8.0759198e-06	0.1	4.889262e-11	4.544597e-10	0.1	4.889262e-11	3.347704e-08	0.1	4.889262e-11	1.3131432e-07	0.1	4.889262e-11	5.240546e-08	0.1	4.889262e-11	8.050044e-12	0.1
5.653506e-11	1.2867798747114e-06	0.1	5.653506e-11	8.4757197e-06	0.1	5.653506e-11	4.769883e-10	0.1	5.653506e-11	3.513467e-08	0.1	5.653506e-11	1.3781571999999998e-07	0.1	5.653506e-11	5.499994e-08	0.1	5.653506e-11	8.448569e-12	0.1
6.41775e-11	9.7527495209402e-07	0.1	6.41775e-11	8.7787354e-06	0.1	6.41775e-11	4.94074e-10	0.1	6.41775e-11	3.639115e-08	0.1	6.41775e-11	1.4274354e-07	0.1	6.41775e-11	5.696638e-08	0.1	6.41775e-11	8.75062e-12	0.1
7.181994e-11	7.3917966029056e-07	0.1	7.181994e-11	9.0083973e-06	0.1	7.181994e-11	5.070343e-10	0.1	7.181994e-11	3.734357e-08	0.1	7.181994e-11	1.4647856000000002e-07	0.1	7.181994e-11	5.845683e-08	0.1	7.181994e-11	8.979552e-12	0.1
7.946239e-11	5.602385855081401e-07	0.1	7.946239e-11	9.1824616e-06	0.1	7.946239e-11	5.168679e-10	0.1	7.946239e-11	3.806556e-08	0.1	7.946239e-11	1.4930979e-07	0.1	7.946239e-11	5.95865e-08	0.1	7.946239e-11	9.153065e-12	0.1
8.742268e-11	4.1974877654307e-07	0.1	8.742268e-11	9.319121399999999e-06	0.1	8.742268e-11	5.245999e-10	0.1	8.742268e-11	3.863253e-08	0.1	8.742268e-11	1.5153274e-07	0.1	8.742268e-11	6.047348e-08	0.1	8.742268e-11	9.289295e-12	0.1
9.665439e-11	3.00316906704e-07	0.1	9.665439e-11	9.4352977e-06	0.1	9.665439e-11	5.311872e-10	0.1	9.665439e-11	3.911468e-08	0.1	9.665439e-11	1.5342287000000001e-07	0.1	9.665439e-11	6.122756e-08	0.1	9.665439e-11	9.405107e-12	0.1
1.058861e-10	2.1486728684415e-07	0.1	1.058861e-10	9.5184161e-06	0.1	1.058861e-10	5.359155e-10	0.1	1.058861e-10	3.945981e-08	0.1	1.058861e-10	1.5477547000000002e-07	0.1	1.058861e-10	6.176714e-08	0.1	1.058861e-10	9.48797e-12	0.1
1.151178e-10	1.5373081655628e-07	0.1	1.151178e-10	9.5778848e-06	0.1	1.151178e-10	5.393137e-10	0.1	1.151178e-10	3.970691e-08	0.1	1.151178e-10	1.5574356000000001e-07	0.1	1.151178e-10	6.215325e-08	0.1	1.151178e-10	9.547257e-12	0.1
1.25837e-10	1.0421302659477e-07	0.1	1.25837e-10	9.626050799999999e-06	0.1	1.25837e-10	5.42085e-10	0.1	1.25837e-10	3.990726e-08	0.1	1.25837e-10	1.5652813e-07	0.1	1.25837e-10	6.246605e-08	0.1	1.25837e-10	9.59528e-12	0.1
