Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
2.956699e-09	0.9789018	0.1	2.956699e-09	0.005857513	0.1	2.956699e-09	0.007460354	0.1	2.956699e-09	9.093278e-05	0.1	2.956699e-09	6.906681e-05	0.1
6.448628e-09	0.9547542	0.1	6.448628e-09	0.01256157	0.1	6.448628e-09	0.01599898	0.1	6.448628e-09	0.000195035	0.1	6.448628e-09	0.0001481028	0.1
1.124179e-08	0.9228997	0.1	1.124179e-08	0.0214052	0.1	1.124179e-08	0.02726283	0.1	1.124179e-08	0.0003324147	0.1	1.124179e-08	0.0002522999	0.1
1.799265e-08	0.8804082	0.1	1.799265e-08	0.03320191	0.1	1.799265e-08	0.04228809	0.1	1.799265e-08	0.0005157841	0.1	1.799265e-08	0.0003910675	0.1
2.839983e-08	0.8198582	0.1	2.839983e-08	0.05001226	0.1	2.839983e-08	0.06369939	0.1	2.839983e-08	0.000777383	0.1	2.839983e-08	0.0005880065	0.1
4.265911e-08	0.7454818	0.1	4.265911e-08	0.0706621	0.1	4.265911e-08	0.09000101	0.1	4.265911e-08	0.001099391	0.1	4.265911e-08	0.0008276406	0.1
6.197662e-08	0.6580653	0.1	6.197662e-08	0.09493532	0.1	6.197662e-08	0.1209167	0.1	6.197662e-08	0.001479266	0.1	6.197662e-08	0.001103702	0.1
8.25587e-08	0.5787662	0.1	8.25587e-08	0.1169597	0.1	8.25587e-08	0.1489658	0.1	8.25587e-08	0.001825849	0.1	8.25587e-08	0.00134545	0.1
1.031408e-07	0.5110381	0.1	1.031408e-07	0.1357767	0.1	1.031408e-07	0.1729269	0.1	1.031408e-07	0.002124061	0.1	1.031408e-07	0.001541716	0.1
1.237228e-07	0.452767	0.1	1.237228e-07	0.1519732	0.1	1.237228e-07	0.1935473	0.1	1.237228e-07	0.002382916	0.1	1.237228e-07	0.001699654	0.1
1.443049e-07	0.4023151	0.1	1.443049e-07	0.1660037	0.1	1.443049e-07	0.211406	0.1	1.443049e-07	0.002609341	0.1	1.443049e-07	0.001825206	0.1
1.64887e-07	0.3583942	0.1	1.64887e-07	0.1782253	0.1	1.64887e-07	0.2269582	0.1	1.64887e-07	0.002808738	0.1	1.64887e-07	0.001923369	0.1
