Batch	m_SP	5	Pr3	W1	W2	Pr1	Pr2							
5.896317e-12	9.7832251884276e-06	0.1	5.896317e-12	1.366545e-07	0.1	5.896317e-12	4.162381e-09	0.1	5.896317e-12	4.781741e-08	0.1	5.896317e-12	2.804281e-08	0.1
1.313722e-11	9.523557858719e-06	0.1	1.313722e-11	3.004234e-07	0.1	1.313722e-11	9.136798e-09	0.1	1.313722e-11	1.051348e-07	0.1	1.313722e-11	6.165294e-08	0.1
2.726915e-11	9.036470923390801e-06	0.1	2.726915e-11	6.076201e-07	0.1	2.726915e-11	1.842441e-08	0.1	2.726915e-11	2.126887e-07	0.1	2.726915e-11	1.247087e-07	0.1
5.239256e-11	8.231278747520401e-06	0.1	5.239256e-11	1.115429e-06	0.1	5.239256e-11	3.363906e-08	0.1	5.239256e-11	3.906024e-07	0.1	5.239256e-11	2.289749e-07	0.1
8.731432e-11	7.229927469923e-06	0.1	8.731432e-11	1.746926e-06	0.1	8.731432e-11	5.227449e-08	0.1	8.731432e-11	6.121055e-07	0.1	8.731432e-11	3.587052e-07	0.1
1.36306e-10	6.0272182889282e-06	0.1	1.36306e-10	2.50536e-06	0.1	1.36306e-10	7.411854e-08	0.1	1.36306e-10	8.786173e-07	0.1	1.36306e-10	5.146431e-07	0.1
1.852977e-10	5.0247882092901e-06	0.1	1.852977e-10	3.137436e-06	0.1	1.852977e-10	9.171379e-08	0.1	1.852977e-10	1.101283e-06	0.1	1.852977e-10	6.447531e-07	0.1
2.596621e-10	3.8128264829493997e-06	0.1	2.596621e-10	3.901504e-06	0.1	2.596621e-10	1.118821e-07	0.1	2.596621e-10	1.371465e-06	0.1	2.596621e-10	8.023167e-07	0.1
3.340266e-10	2.8936148293625e-06	0.1	3.340266e-10	4.480844e-06	0.1	3.340266e-10	1.259058e-07	0.1	3.340266e-10	1.577519e-06	0.1	3.340266e-10	9.221257e-07	0.1
4.08391e-10	2.1964391048691e-06	0.1	4.08391e-10	4.920062e-06	0.1	4.08391e-10	1.353111e-07	0.1	4.08391e-10	1.734912e-06	0.1	4.08391e-10	1.013299e-06	0.1
4.827554e-10	1.6676634868635e-06	0.1	4.827554e-10	5.252986e-06	0.1	4.827554e-10	1.412538e-07	0.1	4.827554e-10	1.855376e-06	0.1	4.827554e-10	1.082753e-06	0.1
5.571199e-10	1.2666094071994e-06	0.1	5.571199e-10	5.505278e-06	0.1	5.571199e-10	1.446096e-07	0.1	5.571199e-10	1.94781e-06	0.1	5.571199e-10	1.135733e-06	0.1
6.314843e-10	9.624257958118e-07	0.1	6.314843e-10	5.696398e-06	0.1	6.314843e-10	1.460412e-07	0.1	6.314843e-10	2.018963e-06	0.1	6.314843e-10	1.176217e-06	0.1
7.058488e-10	7.3171286808942e-07	0.1	7.058488e-10	5.841107e-06	0.1	7.058488e-10	1.460499e-07	0.1	7.058488e-10	2.073956e-06	0.1	7.058488e-10	1.207224e-06	0.1
7.802132e-10	5.5672349547903e-07	0.1	7.802132e-10	5.950602e-06	0.1	7.802132e-10	1.450147e-07	0.1	7.802132e-10	2.116671e-06	0.1	7.802132e-10	1.231042e-06	0.1
8.576295e-10	4.1929528136794e-07	0.1	8.576295e-10	6.0363e-06	0.1	8.576295e-10	1.431357e-07	0.1	8.576295e-10	2.151262e-06	0.1	8.576295e-10	1.250064e-06	0.1
9.472532e-10	3.0252104616365997e-07	0.1	9.472532e-10	6.108729e-06	0.1	9.472532e-10	1.4025e-07	0.1	9.472532e-10	2.181936e-06	0.1	9.472532e-10	1.266623e-06	0.1
1.036877e-09	2.1883054574775e-07	0.1	1.036877e-09	6.160202e-06	0.1	1.036877e-09	1.368608e-07	0.1	1.036877e-09	2.205255e-06	0.1	1.036877e-09	1.278911e-06	0.1
1.126501e-09	1.5884835551825e-07	0.1	1.126501e-09	6.196637e-06	0.1	1.126501e-09	1.33163e-07	0.1	1.126501e-09	2.223276e-06	0.1	1.126501e-09	1.288137e-06	0.1
1.230503e-09	1.101961123324e-07	0.1	1.230503e-09	6.225598e-06	0.1	1.230503e-09	1.286643e-07	0.1	1.230503e-09	2.239468e-06	0.1	1.230503e-09	1.296136e-06	0.1
