Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
3.686802e-10	0.9789979	0.1	3.686802e-10	0.005996361	0.1	3.686802e-10	0.007304762	0.1	3.686802e-10	6.180494e-05	0.1	3.686802e-10	0.0001362886	0.1
7.969846e-10	0.9553413	0.1	7.969846e-10	0.01275052	0.1	7.969846e-10	0.01553287	0.1	7.969846e-10	0.000131484	0.1	7.969846e-10	0.0002897489	0.1
1.372595e-09	0.924745	0.1	1.372595e-09	0.02148603	0.1	1.372595e-09	0.02617484	0.1	1.372595e-09	0.0002217186	0.1	1.372595e-09	0.0004879407	0.1
2.200432e-09	0.8829995	0.1	2.200432e-09	0.0334053	0.1	2.200432e-09	0.04069521	0.1	2.200432e-09	0.0003450898	0.1	2.200432e-09	0.0007573018	0.1
3.171869e-09	0.837147	0.1	3.171869e-09	0.04649903	0.1	3.171869e-09	0.05664522	0.1	3.171869e-09	0.0004810255	0.1	3.171869e-09	0.001050745	0.1
4.143306e-09	0.7943829	0.1	4.143306e-09	0.05871383	0.1	4.143306e-09	0.07152244	0.1	4.143306e-09	0.0006083151	0.1	4.143306e-09	0.00132088	0.1
5.361972e-09	0.7446823	0.1	5.361972e-09	0.07291555	0.1	5.361972e-09	0.08881545	0.1	5.361972e-09	0.0007570354	0.1	5.361972e-09	0.001628575	0.1
6.95148e-09	0.6857324	0.1	6.95148e-09	0.08977183	0.1	6.95148e-09	0.1093319	0.1	6.95148e-09	0.0009348329	0.1	6.95148e-09	0.001981184	0.1
8.738322e-09	0.6263921	0.1	8.738322e-09	0.1067579	0.1	8.738322e-09	0.129992	0.1	8.738322e-09	0.001115803	0.1	8.738322e-09	0.002317224	0.1
1.07507e-08	0.5670946	0.1	1.07507e-08	0.123757	0.1	1.07507e-08	0.1506478	0.1	1.07507e-08	0.001299252	0.1	1.07507e-08	0.002627136	0.1
1.313902e-08	0.5054802	0.1	1.313902e-08	0.1414561	0.1	1.313902e-08	0.1721257	0.1	1.313902e-08	0.001493458	0.1	1.313902e-08	0.002912713	0.1
1.552734e-08	0.4518507	0.1	1.552734e-08	0.1568997	0.1	1.552734e-08	0.1908361	0.1	1.552734e-08	0.001666313	0.1	1.552734e-08	0.003122447	0.1
1.791565e-08	0.4049203	0.1	1.791565e-08	0.1704501	0.1	1.791565e-08	0.2072243	0.1	1.791565e-08	0.001821237	0.1	1.791565e-08	0.003269271	0.1
2.030397e-08	0.3636589	0.1	2.030397e-08	0.1823963	0.1	2.030397e-08	0.2216468	0.1	2.030397e-08	0.001960908	0.1	2.030397e-08	0.003364673	0.1
2.269229e-08	0.3272317	0.1	2.269229e-08	0.192972	0.1	2.269229e-08	0.2343921	0.1	2.269229e-08	0.002087453	0.1	2.269229e-08	0.003418623	0.1
2.508061e-08	0.2949547	0.1	2.508061e-08	0.2023681	0.1	2.508061e-08	0.2456964	0.1	2.508061e-08	0.002202598	0.1	2.508061e-08	0.003439601	0.1
2.746892e-08	0.2662627	0.1	2.746892e-08	0.2107422	0.1	2.746892e-08	0.2557551	0.1	2.746892e-08	0.002307762	0.1	2.746892e-08	0.003434699	0.1
