Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
2.185132e-12	0.9891223869999999	0.1	2.185132e-12	0.0046034879	0.1	2.185132e-12	2.999605e-06	0.1	2.185132e-12	0.002796732	0.1	2.185132e-12	1.412558e-07	0.1
2.425715e-12	0.987931216	0.1	2.425715e-12	0.0051607675	0.1	2.425715e-12	3.382499e-06	0.1	2.425715e-12	0.003102945	0.1	2.425715e-12	1.569857e-07	0.1
2.666299e-12	0.9867414290000001	0.1	2.666299e-12	0.0057198439	0.1	2.666299e-12	3.773686e-06	0.1	2.666299e-12	0.003408819	0.1	2.666299e-12	1.727119e-07	0.1
2.926536e-12	0.9854558919999999	0.1	2.926536e-12	0.0063258566000000006	0.1	2.926536e-12	4.205906e-06	0.1	2.926536e-12	0.003739299	0.1	2.926536e-12	1.897147e-07	0.1
3.216252e-12	0.984026538	0.1	3.216252e-12	0.0070013691	0.1	3.216252e-12	4.697923e-06	0.1	3.216252e-12	0.004106751	0.1	3.216252e-12	2.086301e-07	0.1
3.505969e-12	0.9825990580000001	0.1	3.505969e-12	0.007677231	0.1	3.505969e-12	5.201125e-06	0.1	3.505969e-12	0.004473713	0.1	3.505969e-12	2.275286e-07	0.1
3.820889e-12	0.981049482	0.1	3.820889e-12	0.0084118369	0.1	3.820889e-12	5.760575e-06	0.1	3.820889e-12	0.004872045	0.1	3.820889e-12	2.480493e-07	0.1
4.173616e-12	0.979316525	0.1	4.173616e-12	0.009234173	0.1	4.173616e-12	6.40239e-06	0.1	4.173616e-12	0.00531751	0.1	4.173616e-12	2.710045e-07	0.1
4.526342e-12	0.9775863419999999	0.1	4.526342e-12	0.0100557339	0.1	4.526342e-12	7.060074e-06	0.1	4.526342e-12	0.005762251	0.1	4.526342e-12	2.939274e-07	0.1
4.951154e-12	0.9755061899999999	0.1	4.951154e-12	0.0110439052	0.1	4.951154e-12	7.873003e-06	0.1	4.951154e-12	0.006296921	0.1	4.951154e-12	3.214902e-07	0.1
5.375966e-12	0.9734301240000001	0.1	5.375966e-12	0.0120304771	0.1	5.375966e-12	8.708489e-06	0.1	5.375966e-12	0.006830543	0.1	5.375966e-12	3.490031e-07	0.1
5.890516e-12	0.9709209249999999	0.1	5.890516e-12	0.0132231542	0.1	5.890516e-12	9.750411e-06	0.1	5.890516e-12	0.007475486	0.1	5.890516e-12	3.822598e-07	0.1
6.426947e-12	0.968311255	0.1	6.426947e-12	0.0144637464	0.1	6.426947e-12	1.087129e-05	0.1	6.426947e-12	0.00814622	0.1	6.426947e-12	4.168506e-07	0.1
7.0509e-12	0.9652837750000001	0.1	7.0509e-12	0.0159030655	0.1	7.0509e-12	1.221921e-05	0.1	7.0509e-12	0.008924293	0.1	7.0509e-12	4.569813e-07	0.1
7.776505e-12	0.961773932	0.1	7.776505e-12	0.01757183	0.1	7.776505e-12	1.384598e-05	0.1	7.776505e-12	0.009826296	0.1	7.776505e-12	5.035093e-07	0.1
8.599257e-12	0.957808386	0.1	8.599257e-12	0.0194574121	0.1	8.599257e-12	1.576701e-05	0.1	8.599257e-12	0.01084539	0.1	8.599257e-12	5.560833e-07	0.1
9.529609e-12	0.9533421590000001	0.1	9.529609e-12	0.0215811286	0.1	9.529609e-12	1.803631e-05	0.1	9.529609e-12	0.01199306	0.1	9.529609e-12	6.152981e-07	0.1
