Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
4.834212e-11	9.701189032023e-06	0.1	4.834212e-11	3.975674e-08	0.1	4.834212e-11	6.9570299999999994e-118	0.1	4.834212e-11	1.041646e-10	0.1	4.834212e-11	1.507107e-07	0.1	4.834212e-11	8.886027e-08	0.1	4.834212e-11	1.247706e-09	0.1
1.032563e-10	9.3918804017312e-06	0.1	1.032563e-10	8.356403e-08	0.1	1.032563e-10	1.4622846e-117	0.1	1.032563e-10	2.189409e-10	0.1	1.032563e-10	3.167747e-07	0.1	1.032563e-10	1.867739e-07	0.1	1.032563e-10	2.622526e-09	0.1
2.312291e-10	8.708797982317999e-06	0.1	2.312291e-10	1.803106e-07	0.1	2.312291e-10	3.1552410000000004e-117	0.1	2.312291e-10	4.724155e-10	0.1	2.312291e-10	6.835137e-07	0.1	2.312291e-10	4.030117e-07	0.1	2.312291e-10	5.658734e-09	0.1
4.615801e-10	7.6020247927176e-06	0.1	4.615801e-10	3.370713e-07	0.1	4.615801e-10	5.8983480000000004e-117	0.1	4.615801e-10	8.831143e-10	0.1	4.615801e-10	1.27773e-06	0.1	4.615801e-10	7.533863e-07	0.1	4.615801e-10	1.05783e-08	0.1
6.830451e-10	6.6708049048434e-06	0.1	6.830451e-10	4.689725e-07	0.1	6.830451e-10	8.206422000000001e-117	0.1	6.830451e-10	1.228671e-09	0.1	6.830451e-10	1.777695e-06	0.1	6.830451e-10	1.048197e-06	0.1	6.830451e-10	1.471763e-08	0.1
8.527892e-10	6.0350570010961995e-06	0.1	8.527892e-10	5.590254e-07	0.1	8.527892e-10	9.782198999999999e-117	0.1	8.527892e-10	1.464586e-09	0.1	8.527892e-10	2.119024e-06	0.1	8.527892e-10	1.249473e-06	0.1	8.527892e-10	1.754363e-08	0.1
1.086399e-09	5.2579890118247995e-06	0.1	1.086399e-09	6.691e-07	0.1	1.086399e-09	1.1708301e-116	0.1	1.086399e-09	1.752943e-09	0.1	1.086399e-09	2.536229e-06	0.1	1.086399e-09	1.495498e-06	0.1	1.086399e-09	2.099789e-08	0.1
1.416034e-09	4.3286579754882e-06	0.1	1.416034e-09	8.007494e-07	0.1	1.416034e-09	1.4011896e-116	0.1	1.416034e-09	2.097806e-09	0.1	1.416034e-09	3.035185e-06	0.1	1.416034e-09	1.789743e-06	0.1	1.416034e-09	2.512911e-08	0.1
1.865756e-09	3.3198436618375003e-06	0.1	1.865756e-09	9.436672e-07	0.1	1.865756e-09	1.6512621e-116	0.1	1.865756e-09	2.472167e-09	0.1	1.865756e-09	3.576819e-06	0.1	1.865756e-09	2.109174e-06	0.1	1.865756e-09	2.961384e-08	0.1
2.315478e-09	2.5461540899282e-06	0.1	2.315478e-09	1.053283e-06	0.1	2.315478e-09	1.8430602e-116	0.1	2.315478e-09	2.75928e-09	0.1	2.315478e-09	3.992219e-06	0.1	2.315478e-09	2.35417e-06	0.1	2.315478e-09	3.305345e-08	0.1
