Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
0.0001126321	9.874850263005e-06	0.1	0.0001126321	2.466092e-08	0.1	0.0001126321	2.837097e-08	0.1	0.0001126321	7.201863e-08	0.1
0.0003119054	9.6574245275028e-06	0.1	0.0003119054	6.753896e-08	0.1	0.0003119054	7.769969e-08	0.1	0.0003119054	1.972377e-07	0.1
0.0006415563	9.308206331967001e-06	0.1	0.0006415563	1.364079e-07	0.1	0.0006415563	1.569294e-07	0.1	0.0006415563	3.983593e-07	0.1
0.001190975	8.754011704812e-06	0.1	0.001190975	2.457e-07	0.1	0.001190975	2.826637e-07	0.1	0.001190975	7.175309e-07	0.1
0.002266183	7.763113394181001e-06	0.1	0.002266183	4.411141e-07	0.1	0.002266183	5.074764e-07	0.1	0.002266183	1.288209e-06	0.1
0.00368672	6.6238228763811e-06	0.1	0.00368672	6.657927e-07	0.1	0.00368672	7.659562e-07	0.1	0.00368672	1.94435e-06	0.1
0.005337478	5.5082160872424e-06	0.1	0.005337478	8.858012e-07	0.1	0.005337478	1.019063e-06	0.1	0.005337478	2.586853e-06	0.1
0.007331604	4.4081110814625e-06	0.1	0.007331604	1.102753e-06	0.1	0.007331604	1.268654e-06	0.1	0.007331604	3.220429e-06	0.1
0.009840784	3.3304517102538e-06	0.1	0.009840784	1.315279e-06	0.1	0.009840784	1.513152e-06	0.1	0.009840784	3.841079e-06	0.1
0.01234996	2.516250739344e-06	0.1	0.01234996	1.475848e-06	0.1	0.01234996	1.697878e-06	0.1	0.01234996	4.309998e-06	0.1
0.01485914	1.901098631355e-06	0.1	0.01485914	1.597162e-06	0.1	0.01485914	1.837444e-06	0.1	0.01485914	4.66428e-06	0.1
0.01736832	1.4363347255329002e-06	0.1	0.01736832	1.688819e-06	0.1	0.01736832	1.942889e-06	0.1	0.01736832	4.931949e-06	0.1
0.0198775	1.0851923343708e-06	0.1	0.0198775	1.758068e-06	0.1	0.0198775	2.022556e-06	0.1	0.0198775	5.134182e-06	0.1
0.02238668	8.198942335921001e-07	0.1	0.02238668	1.810388e-06	0.1	0.02238668	2.082747e-06	0.1	0.02238668	5.286974e-06	0.1
0.02489586	6.19453959366e-07	0.1	0.02489586	1.849917e-06	0.1	0.02489586	2.128223e-06	0.1	0.02489586	5.402413e-06	0.1
0.02740504	4.6801551597874e-07	0.1	0.02740504	1.879783e-06	0.1	0.02740504	2.162582e-06	0.1	0.02740504	5.489631e-06	0.1
0.03021771	3.4181061566274004e-07	0.1	0.03021771	1.904672e-06	0.1	0.03021771	2.191215e-06	0.1	0.03021771	5.562315e-06	0.1
0.03323271	2.4405835568394e-07	0.1	0.03323271	1.92395e-06	0.1	0.03323271	2.213393e-06	0.1	0.03323271	5.618614e-06	0.1
0.03624771	1.7426168066008e-07	0.1	0.03624771	1.937714e-06	0.1	0.03624771	2.229229e-06	0.1	0.03624771	5.658812e-06	0.1
0.03938513	1.2273540299696e-07	0.1	0.03938513	1.947876e-06	0.1	0.03938513	2.240919e-06	0.1	0.03938513	5.688487e-06	0.1
