Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
1104.912	9.78821011692e-06	0.1	1104.912	1.767638e-25	0.1	1104.912	5.7963664e-16	0.1	1104.912	3.496146e-16	0.1	1104.912	2.5739630156187298e-18	0.1	1104.912	2.267044e-25	0.1	1104.912	1.24064e-29	0.1
2198.178	9.59255507349e-06	0.1	2198.178	4.659487e-25	0.1	2198.178	2.22278351e-15	0.1	2198.178	1.336334e-15	0.1	2198.178	9.07282204036097e-18	0.1	2198.178	6.153546e-25	0.1	2198.178	2.615269e-29	0.1
3922.666	9.30967790229e-06	0.1	3922.666	1.135234e-24	0.1	3922.666	6.8094132000000006e-15	0.1	3922.666	4.087791e-15	0.1	3922.666	2.669422009671047e-17	0.1	3922.666	1.534875e-24	0.1	3922.666	5.057839e-29	0.1
6587.675	8.92790472006e-06	0.1	6587.675	2.628076e-24	0.1	6587.675	1.81890993e-14	0.1	6587.675	1.091086e-14	0.1	6587.675	6.97825802210586e-17	0.1	6587.675	3.615245e-24	0.1	6587.675	9.422625e-29	0.1
10032.24	8.51931380601e-06	0.1	10032.24	5.260167e-24	0.1	10032.24	3.94730878e-14	0.1	10032.24	2.366908e-14	0.1	10032.24	1.4977030043887982e-16	0.1	10032.24	7.314415e-24	0.1	10032.24	1.596828e-28	0.1
13812.23	8.160795391230001e-06	0.1	13812.23	8.892534e-24	0.1	13812.23	6.979268400000001e-14	0.1	13812.23	4.184109e-14	0.1	13812.23	2.63274000738376e-16	0.1	13812.23	1.244359e-23	0.1	13812.23	2.410869e-28	0.1
18933.88	7.7915020842e-06	0.1	18933.88	1.477851e-23	0.1	18933.88	1.19899423e-13	0.1	18933.88	7.187009e-14	0.1	18933.88	4.50412001222549e-16	0.1	18933.88	2.077999e-23	0.1	18933.88	3.63794e-28	0.1
24055.52	7.52271177213e-06	0.1	24055.52	2.149659e-23	0.1	24055.52	1.77794091e-13	0.1	24055.52	1.065647e-13	0.1	24055.52	6.66324701774349e-16	0.1	24055.52	3.031291e-23	0.1	24055.52	4.972089e-28	0.1
29177.17	7.32707272854e-06	0.1	29177.17	2.88203e-23	0.1	29177.17	2.4135707000000003e-13	0.1	29177.17	1.446551e-13	0.1	29177.17	9.031808023753701e-16	0.1	29177.17	4.071671e-23	0.1	29177.17	6.384174e-28	0.1
34298.82	7.1846781525000005e-06	0.1	34298.82	3.658484e-23	0.1	34298.82	3.09045744e-13	0.1	34298.82	1.852171e-13	0.1	34298.82	1.155281003012218e-15	0.1	34298.82	5.175439e-23	0.1	34298.82	7.852984e-28	0.1
