Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.213138e-11	9.720733441442801e-06	0.1	1.213138e-11	5.324283e-11	0.1	1.213138e-11	2.6051507e-07	0.1	1.213138e-11	9.36643e-13	0.1	1.213138e-11	8.912506e-10	0.1	1.213138e-11	5.303592e-11	0.1	1.213138e-11	4.930635e-17	0.1
2.596922e-11	9.4303043801402e-06	0.1	2.596922e-11	1.122731e-10	0.1	2.596922e-11	5.493396300000001e-07	0.1	2.596922e-11	1.974789e-12	0.1	2.596922e-11	1.876584e-09	0.1	2.596922e-11	1.118368e-10	0.1	2.596922e-11	1.039722e-16	0.1
5.799825e-11	8.7909505674722e-06	0.1	5.799825e-11	2.422337e-10	0.1	5.799825e-11	1.18518354e-06	0.1	5.799825e-11	4.259204e-12	0.1	5.799825e-11	4.03537e-09	0.1	5.799825e-11	2.412923e-10	0.1	5.799825e-11	2.243243e-16	0.1
1.156505e-10	7.7474275083508e-06	0.1	1.156505e-10	4.543817e-10	0.1	1.156505e-10	2.22304355e-06	0.1	1.156505e-10	7.984767e-12	0.1	1.156505e-10	7.527474e-09	0.1	1.156505e-10	4.526158e-10	0.1	1.156505e-10	4.207873e-16	0.1
1.881071e-10	6.609871439927201e-06	0.1	1.881071e-10	6.856943e-10	0.1	1.881071e-10	3.3545233999999996e-06	0.1	1.881071e-10	1.204169e-11	0.1	1.881071e-10	1.128804e-08	0.1	1.881071e-10	6.830294e-10	0.1	1.881071e-10	6.34998e-16	0.1
2.661627e-10	5.5706505147614e-06	0.1	2.661627e-10	8.970571e-10	0.1	2.661627e-10	4.388285699999999e-06	0.1	2.661627e-10	1.574373e-11	0.1	2.661627e-10	1.467903e-08	0.1	2.661627e-10	8.935707e-10	0.1	2.661627e-10	8.307339e-16	0.1
3.56928e-10	4.5659423093274e-06	0.1	3.56928e-10	1.101445e-09	0.1	3.56928e-10	5.3878081000000005e-06	0.1	3.56928e-10	1.931878e-11	0.1	3.56928e-10	1.79144e-08	0.1	3.56928e-10	1.097164e-09	0.1	3.56928e-10	1.020011e-15	0.1
4.561665e-10	3.6736685951586e-06	0.1	4.561665e-10	1.283e-09	0.1	4.561665e-10	6.275556300000001e-06	0.1	4.561665e-10	2.249018e-11	0.1	4.561665e-10	2.074968e-08	0.1	4.561665e-10	1.278013e-09	0.1	4.561665e-10	1.188142e-15	0.1
5.554051e-10	2.9558135725462e-06	0.1	5.554051e-10	1.429093e-09	0.1	5.554051e-10	6.9898284e-06	0.1	5.554051e-10	2.5039e-11	0.1	5.554051e-10	2.300274e-08	0.1	5.554051e-10	1.423539e-09	0.1	5.554051e-10	1.323435e-15	0.1
6.546436e-10	2.3782688126724198e-06	0.1	6.546436e-10	1.546653e-09	0.1	6.546436e-10	7.5645338e-06	0.1	6.546436e-10	2.708779e-11	0.1	6.546436e-10	2.479582e-08	0.1	6.546436e-10	1.540641e-09	0.1	6.546436e-10	1.432302e-15	0.1
