Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
1.05759e-09	0.9893981	0.1	1.05759e-09	7.457972e-06	0.1	1.05759e-09	0.0007004877	0.1	1.05759e-09	0.0009507271	0.1	1.05759e-09	0.0023822837	0.1	1.05759e-09	0.0007617738	0.1	1.05759e-09	1.997199e-07	0.1
1.217373e-09	0.9880911	0.1	1.217373e-09	8.806782e-06	0.1	1.217373e-09	0.0008075726	0.1	1.217373e-09	0.001143333	0.1	1.217373e-09	0.0026323487000000003	0.1	1.217373e-09	0.0008367179	0.1	1.217373e-09	2.437606e-07	0.1
1.390702e-09	0.9867363	0.1	1.390702e-09	1.033571e-05	0.1	1.390702e-09	0.0009239526	0.1	1.390702e-09	0.001368309	0.1	1.390702e-09	0.0028677425	0.1	1.390702e-09	0.0009053469	0.1	1.390702e-09	2.960749e-07	0.1
1.564031e-09	0.9854425	0.1	1.564031e-09	1.192827e-05	0.1	1.564031e-09	0.001040365	0.1	1.564031e-09	0.00160892	0.1	1.564031e-09	0.0030683540999999997	0.1	1.564031e-09	0.0009619243	0.1	1.564031e-09	3.527957e-07	0.1
1.737361e-09	0.9842037	0.1	1.737361e-09	1.357866e-05	0.1	1.737361e-09	0.001156587	0.1	1.737361e-09	0.001863759	0.1	1.737361e-09	0.003237533	0.1	1.737361e-09	0.001007851	0.1	1.737361e-09	4.135058e-07	0.1
1.91069e-09	0.9830135	0.1	1.91069e-09	1.528074e-05	0.1	1.91069e-09	0.001272385	0.1	1.91069e-09	0.002131271	0.1	1.91069e-09	0.0033789716000000003	0.1	1.91069e-09	0.001044609	0.1	1.91069e-09	4.777474e-07	0.1
2.084019e-09	0.9818655	0.1	2.084019e-09	1.702842e-05	0.1	2.084019e-09	0.001387529	0.1	2.084019e-09	0.002409887	0.1	2.084019e-09	0.0034963804	0.1	2.084019e-09	0.00107364	0.1	2.084019e-09	5.450626e-07	0.1
2.257349e-09	0.9807538	0.1	2.257349e-09	1.881596e-05	0.1	2.257349e-09	0.001501799	0.1	2.257349e-09	0.002698118	0.1	2.257349e-09	0.0035932852	0.1	2.257349e-09	0.001096277	0.1	2.257349e-09	6.150188e-07	0.1
2.430678e-09	0.979673	0.1	2.430678e-09	2.063813e-05	0.1	2.430678e-09	0.001614989	0.1	2.430678e-09	0.002994603	0.1	2.430678e-09	0.0036729015000000003	0.1	2.430678e-09	0.001113701	0.1	2.430678e-09	6.872243e-07	0.1
2.618411e-09	0.9785316	0.1	2.618411e-09	2.264536e-05	0.1	2.618411e-09	0.001736152	0.1	2.618411e-09	0.003323644	0.1	2.618411e-09	0.0037429189000000003	0.1	2.618411e-09	0.001127869	0.1	2.618411e-09	7.675691e-07	0.1
2.827749e-09	0.977289	0.1	2.827749e-09	2.491871e-05	0.1	2.827749e-09	0.001869246	0.1	2.827749e-09	0.0036987	0.1	2.827749e-09	0.003804801	0.1	2.827749e-09	0.001139178	0.1	2.827749e-09	8.593412e-07	0.1
3.075295e-09	0.9758528	0.1	3.075295e-09	2.764679e-05	0.1	3.075295e-09	0.002023558	0.1	3.075295e-09	0.004151307	0.1	3.075295e-09	0.0038606283999999998	0.1	3.075295e-09	0.001148016	0.1	3.075295e-09	9.702741e-07	0.1
3.35798e-09	0.974248	0.1	3.35798e-09	3.080499e-05	0.1	3.35798e-09	0.002195267	0.1	3.35798e-09	0.004677816	0.1	3.35798e-09	0.0039070166	0.1	3.35798e-09	0.001153907	0.1	3.35798e-09	1.099488e-06	0.1
3.679045e-09	0.9724615	0.1	3.679045e-09	3.443585e-05	0.1	3.679045e-09	0.002383943	0.1	3.679045e-09	0.0052856	0.1	3.679045e-09	0.0039435403	0.1	3.679045e-09	0.001157087	0.1	3.679045e-09	1.248796e-06	0.1
4.00011e-09	0.9707055	0.1	4.00011e-09	3.810319e-05	0.1	4.00011e-09	0.002565407	0.1	4.00011e-09	0.005901535	0.1	4.00011e-09	0.0039680904	0.1	4.00011e-09	0.001158025	0.1	4.00011e-09	1.400226e-06	0.1
4.321175e-09	0.9689748	0.1	4.321175e-09	4.179899e-05	0.1	4.321175e-09	0.002739312	0.1	4.321175e-09	0.006523951	0.1	4.321175e-09	0.0039844425	0.1	4.321175e-09	0.001157713	0.1	4.321175e-09	1.553358e-06	0.1
4.64224e-09	0.9672659	0.1	4.64224e-09	4.55172e-05	0.1	4.64224e-09	0.002905421	0.1	4.64224e-09	0.007151678	0.1	4.64224e-09	0.0039951659	0.1	4.64224e-09	0.001156758	0.1	4.64224e-09	1.707913e-06	0.1
