Batch	m_SP	5	T1a_L	C5H5	T4a_L	N1a_L	N7a_L							
9.179473e-09	0.989458942	0.1	9.179473e-09	0.01051164	0.1	9.179473e-09	4.247768788e-08	0.1	9.179473e-09	1.2677032130000001e-05	0.1	9.179473e-09	6.326547e-10	0.1
1.030326e-08	0.9881812919999999	0.1	1.030326e-08	0.01178567	0.1	1.030326e-08	4.933405382e-08	0.1	1.030326e-08	1.4215032789999999e-05	0.1	1.030326e-08	7.1249862e-10	0.1
1.163522e-08	0.986670217	0.1	1.163522e-08	0.01329245	0.1	1.163522e-08	5.7966259040000004e-08	0.1	1.163522e-08	1.603406225e-05	0.1	1.163522e-08	8.07847e-10	0.1
1.301921e-08	0.985104036	0.1	1.301921e-08	0.0148544	0.1	1.301921e-08	6.753019024e-08	0.1	1.301921e-08	1.791976257e-05	0.1	1.301921e-08	9.0775451e-10	0.1
1.473347e-08	0.983169037	0.1	1.473347e-08	0.01678388	0.1	1.473347e-08	8.023709605e-08	0.1	1.473347e-08	2.024922889e-05	0.1	1.473347e-08	1.03269986e-09	0.1
1.668628e-08	0.980972001	0.1	1.668628e-08	0.01897491	0.1	1.668628e-08	9.590361831e-08	0.1	1.668628e-08	2.28945312e-05	0.1	1.668628e-08	1.1766746e-09	0.1
1.891048e-08	0.978478402	0.1	1.891048e-08	0.02146148	0.1	1.891048e-08	1.1533740303e-07	0.1	1.891048e-08	2.5896694400000002e-05	0.1	1.891048e-08	1.34282862e-09	0.1
2.158408e-08	0.975493597	0.1	2.158408e-08	0.02443795	0.1	2.158408e-08	1.4100795212e-07	0.1	2.158408e-08	2.94903848e-05	0.1	2.158408e-08	1.54567548e-09	0.1
2.486155e-08	0.971853214	0.1	2.486155e-08	0.0280682	0.1	2.486155e-08	1.7603224432e-07	0.1	2.486155e-08	3.38734673e-05	0.1	2.486155e-08	1.79909012e-09	0.1
2.857603e-08	0.967751932	0.1	2.857603e-08	0.03215807	0.1	2.857603e-08	2.2062818675e-07	0.1	2.857603e-08	3.88115278e-05	0.1	2.857603e-08	2.0927662e-09	0.1
3.271958e-08	0.9632072349999999	0.1	3.271958e-08	0.03669005	0.1	3.271958e-08	2.7673987374999997e-07	0.1	3.271958e-08	4.42834019e-05	0.1	3.271958e-08	2.4286692000000002e-09	0.1
3.756261e-08	0.957935662	0.1	3.756261e-08	0.04194699	0.1	3.756261e-08	3.5112933719e-07	0.1	3.756261e-08	5.06305906e-05	0.1	3.756261e-08	2.8326272e-09	0.1
4.303961e-08	0.952025685	0.1	4.303961e-08	0.04784061	0.1	4.303961e-08	4.4707754882999996e-07	0.1	4.303961e-08	5.77465305e-05	0.1	4.303961e-08	3.3045185e-09	0.1
4.920526e-08	0.9454371490000001	0.1	4.920526e-08	0.05441078	0.1	4.920526e-08	5.7057553696e-07	0.1	4.920526e-08	6.56793209e-05	0.1	4.920526e-08	3.8552326e-09	0.1
5.70017e-08	0.9372026099999999	0.1	5.70017e-08	0.06262247	0.1	5.70017e-08	7.50906584e-07	0.1	5.70017e-08	7.559407579999999e-05	0.1	5.70017e-08	4.5816625e-09	0.1
6.640983e-08	0.927406849	0.1	6.640983e-08	0.07239116	0.1	6.640983e-08	1.0053775584e-06	0.1	6.640983e-08	8.73887554e-05	0.1	6.640983e-08	5.5035403e-09	0.1
7.785194e-08	0.915696171	0.1	7.785194e-08	0.08406936	0.1	7.785194e-08	1.3702989366e-06	0.1	7.785194e-08	0.00010148897919999999	0.1	7.785194e-08	6.691964e-09	0.1
9.313222e-08	0.900395269	0.1	9.313222e-08	0.09932813	0.1	9.313222e-08	1.9536146764e-06	0.1	9.313222e-08	0.00011991236560000001	0.1	9.313222e-08	8.3939413e-09	0.1
1.159649e-07	0.8782241479999999	0.1	1.159649e-07	0.121438	0.1	1.159649e-07	3.0291374637000003e-06	0.1	1.159649e-07	0.0001466077042	0.1	1.159649e-07	1.1177663200000001e-08	0.1
1.438461e-07	0.852221122	0.1	1.438461e-07	0.1473695	0.1	1.438461e-07	4.664497380300001e-06	0.1	1.438461e-07	0.0001779173661	0.1	1.438461e-07	1.49507648e-08	0.1
1.76468e-07	0.8231996260000001	0.1	1.76468e-07	0.1763112	0.1	1.76468e-07	7.000037735800001e-06	0.1	1.76468e-07	0.0002128615501	0.1	1.76468e-07	1.9847179e-08	0.1
2.090899e-07	0.795590806	0.1	2.090899e-07	0.2038442	0.1	2.090899e-07	9.7495541892e-06	0.1	2.090899e-07	0.000246104754	0.1	2.090899e-07	2.5207861000000002e-08	0.1
2.483741e-07	0.7640828830000002	0.1	2.483741e-07	0.2352656	0.1	2.483741e-07	1.3543814296e-05	0.1	2.483741e-07	0.000284042922	0.1	2.483741e-07	3.2194634e-08	0.1
2.876582e-07	0.7343328990000001	0.1	2.876582e-07	0.2649339	0.1	2.876582e-07	1.7790106193000002e-05	0.1	2.876582e-07	0.000319864385	0.1	2.876582e-07	3.9667024e-08	0.1
3.355076e-07	0.7002751859999999	0.1	3.355076e-07	0.2988984	0.1	3.355076e-07	2.3464323829999997e-05	0.1	3.355076e-07	0.000360873009	0.1	3.355076e-07	4.9291224000000006e-08	0.1
3.854731e-07	0.6670435490000001	0.1	3.854731e-07	0.332039	0.1	3.854731e-07	2.9855240169999998e-05	0.1	3.854731e-07	0.000400886874	0.1	3.854731e-07	5.9804442e-08	0.1
4.439025e-07	0.630916609	0.1	4.439025e-07	0.3680669	0.1	4.439025e-07	3.7776850278e-05	0.1	4.439025e-07	0.00044438700799999994	0.1	4.439025e-07	7.251205e-08	0.1
5.123988e-07	0.591929465	0.1	5.123988e-07	0.4069475	0.1	5.123988e-07	4.7479053982e-05	0.1	5.123988e-07	0.000491331279	0.1	5.123988e-07	8.7739171e-08	0.1
5.908085e-07	0.551243181	0.1	5.908085e-07	0.4475226	0.1	5.908085e-07	5.8892965429e-05	0.1	5.908085e-07	0.000540321619	0.1	5.908085e-07	1.05320642e-07	0.1
6.803136e-07	0.509294623	0.1	6.803136e-07	0.4893564	0.1	6.803136e-07	7.2045731897e-05	0.1	6.803136e-07	0.000590831757	0.1	6.803136e-07	1.25263836e-07	0.1
8.016377e-07	0.45897171400000003	0.1	8.016377e-07	0.5395419	0.1	8.016377e-07	8.9675860872e-05	0.1	8.016377e-07	0.000651425718	0.1	8.016377e-07	1.51616927e-07	0.1
9.4802e-07	0.406593954	0.1	9.4802e-07	0.5917767	0.1	9.4802e-07	0.000110145475491	0.1	9.4802e-07	0.000714494071	0.1	9.4802e-07	1.81826179e-07	0.1
1.111108e-06	0.356958327	0.1	1.111108e-06	0.641277	0.1	1.111108e-06	0.000131486361739	0.1	1.111108e-06	0.0007742607240000001	0.1	1.111108e-06	2.1300204e-07	0.1
1.274196e-06	0.314737398	0.1	1.274196e-06	0.6833829	0.1	1.274196e-06	0.000151065473561	0.1	1.274196e-06	0.0008250994760000001	0.1	1.274196e-06	2.4139133e-07	0.1
1.437283e-06	0.27853489400000003	0.1	1.437283e-06	0.7194868	0.1	1.437283e-06	0.000168839869618	0.1	1.437283e-06	0.000868691263	0.1	1.437283e-06	2.6702733e-07	0.1
1.606897e-06	0.246119156	0.1	1.606897e-06	0.7518143	0.1	1.606897e-06	0.00018547624564899999	0.1	1.606897e-06	0.00090772346	0.1	1.606897e-06	2.909277e-07	0.1
