Batch	m_SP	1	P1	
0.000000000000e+00	9.999900000000e-06	1.000000000000e-01
1.943782000000e-01	9.999861000390e-06	1.000000000000e-01
5.847919000000e+01	9.988329115710e-06	1.000000000000e-01
3.891470000000e+02	9.923682762180e-06	1.000000000000e-01
1.104912000000e+03	9.788210116920e-06	1.000000000000e-01
2.198179000000e+03	9.592555073490e-06	1.000000000000e-01
3.922666000000e+03	9.309677902290e-06	1.000000000000e-01
6.587675000000e+03	8.927903720070e-06	1.000000000000e-01
1.003224000000e+04	8.519312806020e-06	1.000000000000e-01
1.381223000000e+04	8.160795391230e-06	1.000000000000e-01
1.893388000000e+04	7.791502084200e-06	1.000000000000e-01
2.405552000000e+04	7.522711772130e-06	1.000000000000e-01
2.917717000000e+04	7.327072728540e-06	1.000000000000e-01
3.429882000000e+04	7.184678152500e-06	1.000000000000e-01
3.942047000000e+04	7.081035188940e-06	1.000000000000e-01
4.454211000000e+04	7.005598943310e-06	1.000000000000e-01
5.008899000000e+04	6.946871530590e-06	1.000000000000e-01
5.627372000000e+04	6.901305986250e-06	1.000000000000e-01
6.245844000000e+04	6.870257296740e-06	1.000000000000e-01
6.914888000000e+04	6.847703522280e-06	1.000000000000e-01
7.659790000000e+04	6.831478684530e-06	1.000000000000e-01
8.404692000000e+04	6.821256786750e-06	1.000000000000e-01
9.273710000000e+04	6.814003859280e-06	1.000000000000e-01
1.017376000000e+05	6.809660902710e-06	1.000000000000e-01
1.121811000000e+05	6.806889930420e-06	1.000000000000e-01
1.229854000000e+05	6.805405945260e-06	1.000000000000e-01
