Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
2.048371e-10	9.73699970787e-06	0.1	2.048371e-10	9.860962e-118	0.1	2.048371e-10	9.860962e-118	0.1	2.048371e-10	7.608295e-11	0.1	2.048371e-10	9.860962e-118	0.1	2.048371e-10	9.860962e-118	0.1	2.048371e-10	9.860962e-118	0.1	2.048371e-10	2.778585e-08	0.1	2.048371e-10	1.202082e-07	0.1	2.048371e-10	9.084588e-08	0.1	2.048371e-10	7.735329e-10	0.1	2.048371e-10	2.315486e-08	0.1	2.048371e-10	5.537461e-11	0.1
4.421761e-10	9.4410169241598e-06	0.1	4.421761e-10	2.098226e-117	0.1	4.421761e-10	2.098226e-117	0.1	4.421761e-10	1.615371e-10	0.1	4.421761e-10	2.098226e-117	0.1	4.421761e-10	2.098226e-117	0.1	4.421761e-10	2.098226e-117	0.1	4.421761e-10	5.906832e-08	0.1	4.421761e-10	2.555434e-07	0.1	4.421761e-10	1.931238e-07	0.1	4.421761e-10	1.644561e-09	0.1	4.421761e-10	4.922352e-08	0.1	4.421761e-10	1.177175e-10	0.1
9.94073e-10	8.7870735836736e-06	0.1	9.94073e-10	4.563294e-117	0.1	9.94073e-10	4.563294e-117	0.1	9.94073e-10	3.495118e-10	0.1	9.94073e-10	4.563294e-117	0.1	9.94073e-10	4.563294e-117	0.1	9.94073e-10	4.563294e-117	0.1	9.94073e-10	1.281841e-07	0.1	9.94073e-10	5.545528e-07	0.1	9.94073e-10	4.190964e-07	0.1	9.94073e-10	3.569637e-09	0.1	9.94073e-10	1.068196e-07	0.1	9.94073e-10	2.55458e-10	0.1
1.987487e-09	7.7220080181331e-06	0.1	1.987487e-09	8.605179e-117	0.1	1.987487e-09	8.605179e-117	0.1	1.987487e-09	6.528371e-10	0.1	1.987487e-09	8.605179e-117	0.1	1.987487e-09	8.605179e-117	0.1	1.987487e-09	8.605179e-117	0.1	1.987487e-09	2.407532e-07	0.1	1.987487e-09	1.041545e-06	0.1	1.987487e-09	7.871343e-07	0.1	1.987487e-09	6.707127e-09	0.1	1.987487e-09	2.006255e-07	0.1	1.987487e-09	4.797936e-10	0.1
3.228174e-09	6.5712649438698e-06	0.1	3.228174e-09	1.301966e-116	0.1	3.228174e-09	1.301966e-116	0.1	3.228174e-09	9.756106e-10	0.1	3.228174e-09	1.301966e-116	0.1	3.228174e-09	1.301966e-116	0.1	3.228174e-09	1.301966e-116	0.1	3.228174e-09	3.623809e-07	0.1	3.228174e-09	1.567712e-06	0.1	3.228174e-09	1.184778e-06	0.1	3.228174e-09	1.010079e-08	0.1	3.228174e-09	3.019777e-07	0.1	3.228174e-09	7.22176e-10	0.1
4.560123e-09	5.526025871463e-06	0.1	4.560123e-09	1.708682e-116	0.1	4.560123e-09	1.708682e-116	0.1	4.560123e-09	1.2628e-09	0.1	4.560123e-09	1.708682e-116	0.1	4.560123e-09	1.708682e-116	0.1	4.560123e-09	1.708682e-116	0.1	4.560123e-09	4.728619e-07	0.1	4.560123e-09	2.045638e-06	0.1	4.560123e-09	1.545963e-06	0.1	4.560123e-09	1.318788e-08	0.1	4.560123e-09	3.940379e-07	0.1	4.560123e-09	9.423362e-10	0.1
6.109325e-09	4.517575976487e-06	0.1	6.109325e-09	2.108374e-116	0.1	6.109325e-09	2.108374e-116	0.1	6.109325e-09	1.532273e-09	0.1	6.109325e-09	2.108374e-116	0.1	6.109325e-09	2.108374e-116	0.1	6.109325e-09	2.108374e-116	0.1	6.109325e-09	5.794611e-07	0.1	6.109325e-09	2.506742e-06	0.1	6.109325e-09	1.894433e-06	0.1	6.109325e-09	1.617214e-08	0.1	6.109325e-09	4.828582e-07	0.1	6.109325e-09	1.154747e-09	0.1
7.803362e-09	3.6242445614143996e-06	0.1	7.803362e-09	2.47118e-116	0.1	7.803362e-09	2.47118e-116	0.1	7.803362e-09	1.761867e-09	0.1	7.803362e-09	2.47118e-116	0.1	7.803362e-09	2.47118e-116	0.1	7.803362e-09	2.47118e-116	0.1	7.803362e-09	6.739006e-07	0.1	7.803362e-09	2.915208e-06	0.1	7.803362e-09	2.203121e-06	0.1	7.803362e-09	1.882272e-08	0.1	7.803362e-09	5.615398e-07	0.1	7.803362e-09	1.342911e-09	0.1
9.4974e-09	2.9075682797322e-06	0.1	9.4974e-09	2.771187e-116	0.1	9.4974e-09	2.771187e-116	0.1	9.4974e-09	1.936726e-09	0.1	9.4974e-09	2.771187e-116	0.1	9.4974e-09	2.771187e-116	0.1	9.4974e-09	2.771187e-116	0.1	9.4974e-09	7.496744e-07	0.1	9.4974e-09	3.242897e-06	0.1	9.4974e-09	2.450761e-06	0.1	9.4974e-09	2.095631e-08	0.1	9.4974e-09	6.246625e-07	0.1	9.4974e-09	1.493866e-09	0.1
1.119144e-08	2.3326147119888e-06	0.1	1.119144e-08	3.020656e-116	0.1	1.119144e-08	3.020656e-116	0.1	1.119144e-08	2.067838e-09	0.1	1.119144e-08	3.020656e-116	0.1	1.119144e-08	3.020656e-116	0.1	1.119144e-08	3.020656e-116	0.1	1.119144e-08	8.104742e-07	0.1	1.119144e-08	3.505783e-06	0.1	1.119144e-08	2.649426e-06	0.1	1.119144e-08	2.267501e-08	0.1	1.119144e-08	6.753031e-07	0.1	1.119144e-08	1.614969e-09	0.1
