Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
4.49517e-14	0.9867651744999999	0.1	4.49517e-14	0.0001755044	0.1	4.49517e-14	3.556169e-06	0.1	4.49517e-14	1.471176e-05	0.1	4.49517e-14	1.465481e-05	0.1	4.49517e-14	0.0001328364	0.1	4.49517e-14	0.0002429467	0.1	4.49517e-14	5.128653e-05	0.1	4.49517e-14	0.006297593	0.1	4.49517e-14	1.73275e-06	0.1	4.49517e-14	3.317704e-07	0.1
7.68344e-14	0.9775349687	0.1	7.68344e-14	0.0002941619	0.1	7.68344e-14	5.988388e-06	0.1	7.68344e-14	2.507195e-05	0.1	7.68344e-14	2.483059e-05	0.1	7.68344e-14	0.0002246933	0.1	7.68344e-14	0.0004152383	0.1	7.68344e-14	8.867484e-05	0.1	7.68344e-14	0.01068962	0.1	7.68344e-14	2.95371e-06	0.1	7.68344e-14	5.670135e-07	0.1
1.087171e-13	0.9684321385000001	0.1	1.087171e-13	0.0004081788	0.1	1.087171e-13	8.347974e-06	0.1	1.087171e-13	3.536951e-05	0.1	1.087171e-13	3.482789e-05	0.1	1.087171e-13	0.0003146142	0.1	1.087171e-13	0.0005874481	0.1	1.087171e-13	0.0001268917	0.1	1.087171e-13	0.0150211	0.1	1.087171e-13	4.168073e-06	0.1	1.087171e-13	8.022245e-07	0.1
1.717944e-13	0.9507881863000001	0.1	1.717944e-13	0.0006207044	0.1	1.717944e-13	1.280921e-05	0.1	1.717944e-13	5.555493e-05	0.1	1.717944e-13	5.409024e-05	0.1	1.717944e-13	0.0004868902	0.1	1.717944e-13	0.0009277024	0.1	1.717944e-13	0.0002049015	0.1	1.717944e-13	0.02341677	0.1	1.717944e-13	6.551356e-06	0.1	1.717944e-13	1.267562e-06	0.1
2.853334e-13	0.9202008495	0.1	2.853334e-13	0.0009627833	0.1	2.853334e-13	2.018315e-05	0.1	2.853334e-13	9.124789e-05	0.1	2.853334e-13	8.708395e-05	0.1	2.853334e-13	0.0007786104	0.1	2.853334e-13	0.001537597	0.1	2.853334e-13	0.0003531399	0.1	2.853334e-13	0.03797137	0.1	2.853334e-13	1.077802e-05	0.1	2.853334e-13	2.105593e-06	0.1
4.232851e-13	0.8849404698000001	0.1	4.232851e-13	0.001316013	0.1	4.232851e-13	2.809708e-05	0.1	4.232851e-13	0.0001334803	0.1	4.232851e-13	0.0001243963	0.1	4.232851e-13	0.001102504	0.1	4.232851e-13	0.002271702	0.1	4.232851e-13	0.0005462281	0.1	4.232851e-13	0.0547496	0.1	4.232851e-13	1.580712e-05	0.1	4.232851e-13	3.125616e-06	0.1
5.789326e-13	0.8474722321	0.1	5.789326e-13	0.001643739	0.1	5.789326e-13	3.578935e-05	0.1	5.789326e-13	0.0001796062	0.1	5.789326e-13	0.0001630502	0.1	5.789326e-13	0.001429909	0.1	5.789326e-13	0.003087177	0.1	5.789326e-13	0.0007802597	0.1	5.789326e-13	0.07257848	0.1	5.789326e-13	2.13465e-05	0.1	5.789326e-13	4.280479e-06	0.1
7.604909e-13	0.8065994458	0.1	7.604909e-13	0.001946272	0.1	7.604909e-13	4.330161e-05	0.1	7.604909e-13	0.0002313512	0.1	7.604909e-13	0.0002038375	0.1	7.604909e-13	0.001764385	0.1	7.604909e-13	0.004016512	0.1	7.604909e-13	0.001073542	0.1	7.604909e-13	0.0920274	0.1	7.604909e-13	2.763567e-05	0.1	7.604909e-13	5.635135e-06	0.1
9.48527e-13	0.7671862430999999	0.1	9.48527e-13	0.002184889	0.1	9.48527e-13	4.964149e-05	0.1	9.48527e-13	0.0002826104	0.1	9.48527e-13	0.0002415681	0.1	9.48527e-13	0.00206137	0.1	9.48527e-13	0.004949393	0.1	9.48527e-13	0.001398668	0.1	9.48527e-13	0.1107818	0.1	9.48527e-13	3.396396e-05	0.1	9.48527e-13	7.049007e-06	0.1
1.136563e-12	0.7304592451	0.1	1.136563e-12	0.00236156	0.1	1.136563e-12	5.472116e-05	0.1	1.136563e-12	0.0003315291	0.1	1.136563e-12	0.0002750822	0.1	1.136563e-12	0.002312723	0.1	1.136563e-12	0.005848177	0.1	1.136563e-12	0.00174385	0.1	1.136563e-12	0.1282579	0.1	1.136563e-12	4.011472e-05	0.1	1.136563e-12	8.476056e-06	0.1
1.324599e-12	0.6961676841	0.1	1.324599e-12	0.002487927	0.1	1.324599e-12	5.872105e-05	0.1	1.324599e-12	0.0003781598	0.1	1.324599e-12	0.0003047319	0.1	1.324599e-12	0.002522958	0.1	1.324599e-12	0.006709887	0.1	1.324599e-12	0.002107457	0.1	1.324599e-12	0.1445752	0.1	1.324599e-12	4.60988e-05	0.1	1.324599e-12	9.918048e-06	0.1
