Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
2466714.0	0.9891343	0.1	2466714.0	3.735552e-09	0.1	2466714.0	0.001958879	0.1	2466714.0	0.003473988	0.1	2466714.0	4.903872e-12	0.1
2855990.0	0.9875928	0.1	2855990.0	3.966428e-09	0.1	2855990.0	0.002186162	0.1	2855990.0	0.004017426	0.1	2855990.0	4.898422e-12	0.1
3476865.0	0.9852464	0.1	3476865.0	4.321415e-09	0.1	3476865.0	0.00249495	0.1	3476865.0	0.004881837	0.1	3476865.0	4.890129e-12	0.1
3816252.0	0.984019	0.1	3816252.0	4.50105e-09	0.1	3816252.0	0.002637279	0.1	3816252.0	0.005353197	0.1	3816252.0	4.885783e-12	0.1
4198688.0	0.982679	0.1	4198688.0	4.687316e-09	0.1	4198688.0	0.002777086	0.1	4198688.0	0.005883419	0.1	4198688.0	4.881027e-12	0.1
4645696.0	0.9811652	0.1	4645696.0	4.881172e-09	0.1	4645696.0	0.002915433	0.1	4645696.0	0.006501968	0.1	4645696.0	4.875635e-12	0.1
5092705.0	0.9797016	0.1	5092705.0	5.048746e-09	0.1	5092705.0	0.003029946	0.1	5092705.0	0.007119269	0.1	5092705.0	4.870398e-12	0.1
5539713.0	0.9782814	0.1	5539713.0	5.191011e-09	0.1	5539713.0	0.003123923	0.1	5539713.0	0.007735359	0.1	5539713.0	4.865293e-12	0.1
5986722.0	0.9768985	0.1	5986722.0	5.309959e-09	0.1	5986722.0	0.003200463	0.1	5986722.0	0.008350265	0.1	5986722.0	4.860298e-12	0.1
6433730.0	0.9755472	0.1	6433730.0	5.408099e-09	0.1	6433730.0	0.003262372	0.1	6433730.0	0.008964008	0.1	6433730.0	4.855397e-12	0.1
6957738.0	0.9739967	0.1	6957738.0	5.500259e-09	0.1	6957738.0	0.003319621	0.1	6957738.0	0.00968201	0.1	6957738.0	4.849749e-12	0.1
7248853.0	0.9731486	0.1	7248853.0	5.542253e-09	0.1	7248853.0	0.003345469	0.1	7248853.0	0.01008023	0.1	7248853.0	4.846649e-12	0.1
7613599.0	0.9720974	0.1	7613599.0	5.58688e-09	0.1	7613599.0	0.003372817	0.1	7613599.0	0.01057848	0.1	7613599.0	4.842798e-12	0.1
7996752.0	0.9710051	0.1	7996752.0	5.625428e-09	0.1	7996752.0	0.003396384	0.1	7996752.0	0.01110108	0.1	7996752.0	4.838788e-12	0.1
8379905.0	0.9699233	0.1	8379905.0	5.656688e-09	0.1	8379905.0	0.003415507	0.1	8379905.0	0.01162285	0.1	8379905.0	4.834807e-12	0.1
8945399.0	0.9683429	0.1	8945399.0	5.691828e-09	0.1	8945399.0	0.003437126	0.1	8945399.0	0.01239144	0.1	8945399.0	4.82898e-12	0.1
9606849.0	0.9665143	0.1	9606849.0	5.719828e-09	0.1	9606849.0	0.003454651	0.1	9606849.0	0.01328818	0.1	9606849.0	4.822222e-12	0.1
10332270.0	0.9645287	0.1	10332270.0	5.738492e-09	0.1	10332270.0	0.003466822	0.1	10332270.0	0.01426884	0.1	10332270.0	4.814868e-12	0.1
11057690.0	0.9625593	0.1	11057690.0	5.748123e-09	0.1	11057690.0	0.003473756	0.1	11057690.0	0.01524659	0.1	11057690.0	4.807563e-12	0.1
11783110.0	0.9606031	0.1	11783110.0	5.751388e-09	0.1	11783110.0	0.003477024	0.1	11783110.0	0.01622143	0.1	11783110.0	4.800298e-12	0.1
12508530.0	0.9586578	0.1	12508530.0	5.750191e-09	0.1	12508530.0	0.003477732	0.1	12508530.0	0.01719337	0.1	12508530.0	4.793068e-12	0.1
13233960.0	0.9567219	0.1	13233960.0	5.745877e-09	0.1	13233960.0	0.003476656	0.1	13233960.0	0.01816241	0.1	13233960.0	4.785867e-12	0.1
14076780.0	0.9544829	0.1	14076780.0	5.738189e-09	0.1	14076780.0	0.003473874	0.1	14076780.0	0.01928465	0.1	14076780.0	4.777535e-12	0.1
14948950.0	0.9521765	0.1	14948950.0	5.728219e-09	0.1	14948950.0	0.003469843	0.1	14948950.0	0.02044188	0.1	14948950.0	4.768948e-12	0.1
15821120.0	0.9498799	0.1	15821120.0	5.71693e-09	0.1	15821120.0	0.003465054	0.1	15821120.0	0.02159498	0.1	15821120.0	4.760393e-12	0.1
16869000.0	0.9471328	0.1	16869000.0	5.702289e-09	0.1	16869000.0	0.003458679	0.1	16869000.0	0.02297494	0.1	16869000.0	4.750157e-12	0.1
17916870.0	0.9443982	0.1	17916870.0	5.686952e-09	0.1	17916870.0	0.003451898	0.1	17916870.0	0.02434898	0.1	17916870.0	4.739964e-12	0.1
19133270.0	0.9412393	0.1	19133270.0	5.66868e-09	0.1	19133270.0	0.003443747	0.1	19133270.0	0.02593662	0.1	19133270.0	4.728185e-12	0.1
20391790.0	0.9379878	0.1	20391790.0	5.649522e-09	0.1	20391790.0	0.003435156	0.1	20391790.0	0.02757097	0.1	20391790.0	4.716057e-12	0.1
21871940.0	0.9341852	0.1	21871940.0	5.626878e-09	0.1	21871940.0	0.003424968	0.1	21871940.0	0.02948242	0.1	21871940.0	4.701869e-12	0.1
23407490.0	0.9302646	0.1	23407490.0	5.603396e-09	0.1	23407490.0	0.003414384	0.1	23407490.0	0.03145331	0.1	23407490.0	4.687235e-12	0.1
25293470.0	0.9254827	0.1	25293470.0	5.574669e-09	0.1	25293470.0	0.00340142	0.1	25293470.0	0.03385725	0.1	25293470.0	4.669378e-12	0.1
27430980.0	0.9201069	0.1	27430980.0	5.542328e-09	0.1	27430980.0	0.003386812	0.1	27430980.0	0.03655975	0.1	27430980.0	4.649293e-12	0.1
29859220.0	0.9140558	0.1	29859220.0	5.505904e-09	0.1	29859220.0	0.003370348	0.1	29859220.0	0.03960174	0.1	29859220.0	4.626672e-12	0.1
32779530.0	0.9068561	0.1	32779530.0	5.462557e-09	0.1	32779530.0	0.003350741	0.1	32779530.0	0.04322119	0.1	32779530.0	4.599739e-12	0.1
36516860.0	0.8977637	0.1	36516860.0	5.40781e-09	0.1	36516860.0	0.003325956	0.1	36516860.0	0.04779222	0.1	36516860.0	4.565697e-12	0.1
41185160.0	0.8865937	0.1	41185160.0	5.340554e-09	0.1	41185160.0	0.003295475	0.1	41185160.0	0.05340767	0.1	41185160.0	4.523833e-12	0.1
46943530.0	0.8730948	0.1	46943530.0	5.259274e-09	0.1	46943530.0	0.00325859	0.1	46943530.0	0.06019399	0.1	46943530.0	4.473173e-12	0.1
