Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
1.739682e-09	0.9880148	0.1	1.739682e-09	4.585948e-06	0.1	1.739682e-09	3.741168e-06	0.1	1.739682e-09	0.001913685	0.1	1.739682e-09	3.2070605e-05	0.1	1.739682e-09	6.154825e-06	0.1	1.739682e-09	0.004034255	0.1
4.272259e-09	0.9709476	0.1	4.272259e-09	1.111641e-05	0.1	4.272259e-09	9.068651e-06	0.1	4.272259e-09	0.004638803	0.1	4.272259e-09	7.773965e-05	0.1	4.272259e-09	1.491939e-05	0.1	4.272259e-09	0.009779098	0.1
9.337411e-09	0.9381062	0.1	9.337411e-09	2.368259e-05	0.1	9.337411e-09	1.932001e-05	0.1	9.337411e-09	0.009882584	0.1	9.337411e-09	0.000165617812	0.1	9.337411e-09	3.178453e-05	0.1	9.337411e-09	0.02083355	0.1
1.641539e-08	0.8949053	0.1	1.641539e-08	4.021268e-05	0.1	1.641539e-08	3.280508e-05	0.1	1.641539e-08	0.01678048	0.1	1.641539e-08	0.00028121663	0.1	1.641539e-08	5.396964e-05	0.1	1.641539e-08	0.03537506	0.1
2.629287e-08	0.8393492	0.1	2.629287e-08	6.147028e-05	0.1	2.629287e-08	5.014681e-05	0.1	2.629287e-08	0.02565113	0.1	2.629287e-08	0.00042987603000000003	0.1	2.629287e-08	8.249959e-05	0.1	2.629287e-08	0.05407536	0.1
4.144456e-08	0.7634118	0.1	4.144456e-08	9.052642e-05	0.1	4.144456e-08	7.38505e-05	0.1	4.144456e-08	0.03777606	0.1	4.144456e-08	0.0006330723	0.1	4.144456e-08	0.000121496	0.1	4.144456e-08	0.07963602	0.1
6.22113e-08	0.6743904	0.1	6.22113e-08	0.0001245889	0.1	6.22113e-08	0.0001016383	0.1	6.22113e-08	0.05199012	0.1	6.22113e-08	0.0008712795299999999	0.1	6.22113e-08	0.0001672115	0.1	6.22113e-08	0.1096008	0.1
9.051936e-08	0.5748566	0.1	9.051936e-08	0.0001626738	0.1	9.051936e-08	0.0001327076	0.1	9.051936e-08	0.06788269	0.1	9.051936e-08	0.00113761634	0.1	9.051936e-08	0.0002183254	0.1	9.051936e-08	0.143104	0.1
1.207127e-07	0.4895384	0.1	1.207127e-07	0.0001953194	0.1	1.207127e-07	0.0001593395	0.1	1.207127e-07	0.08150545	0.1	1.207127e-07	0.00136591437	0.1	1.207127e-07	0.0002621392	0.1	1.207127e-07	0.1718223	0.1
1.509061e-07	0.4202606	0.1	1.509061e-07	0.0002218274	0.1	1.509061e-07	0.0001809644	0.1	1.509061e-07	0.09256704	0.1	1.509061e-07	0.00155129017	0.1	1.509061e-07	0.0002977157	0.1	1.509061e-07	0.1951413	0.1
1.810995e-07	0.3631761	0.1	1.810995e-07	0.0002436698	0.1	1.810995e-07	0.0001987832	0.1	1.810995e-07	0.1016817	0.1	1.810995e-07	0.0017040388899999999	0.1	1.810995e-07	0.0003270305	0.1	1.810995e-07	0.2143561	0.1
2.112929e-07	0.3155676	0.1	2.112929e-07	0.0002618864	0.1	2.112929e-07	0.0002136441	0.1	2.112929e-07	0.1092834	0.1	2.112929e-07	0.0018314321	0.1	2.112929e-07	0.0003514792	0.1	2.112929e-07	0.2303812	0.1
2.476207e-07	0.2680899	0.1	2.476207e-07	0.000280053	0.1	2.476207e-07	0.0002284642	0.1	2.476207e-07	0.1168642	0.1	2.476207e-07	0.0019584753500000002	0.1	2.476207e-07	0.0003758607	0.1	2.476207e-07	0.2463623	0.1
2.839486e-07	0.228998	0.1	2.839486e-07	0.0002950108	0.1	2.839486e-07	0.0002406666	0.1	2.839486e-07	0.123106	0.1	2.839486e-07	0.0020630785	0.1	2.839486e-07	0.0003959357	0.1	2.839486e-07	0.2595207	0.1
3.202764e-07	0.1964892	0.1	3.202764e-07	0.0003074498	0.1	3.202764e-07	0.0002508141	0.1	3.202764e-07	0.1282966	0.1	3.202764e-07	0.0021500676	0.1	3.202764e-07	0.0004126301	0.1	3.202764e-07	0.2704632	0.1
3.566042e-07	0.1692306	0.1	3.566042e-07	0.0003178799	0.1	3.566042e-07	0.0002593229	0.1	3.566042e-07	0.132649	0.1	3.566042e-07	0.0022230074	0.1	3.566042e-07	0.0004266284	0.1	3.566042e-07	0.2796385	0.1
3.929321e-07	0.1462154	0.1	3.929321e-07	0.0003266863	0.1	3.929321e-07	0.000266507	0.1	3.929321e-07	0.1363239	0.1	3.929321e-07	0.0022845926	0.1	3.929321e-07	0.0004384476	0.1	3.929321e-07	0.2873855	0.1
4.292599e-07	0.1266691	0.1	4.292599e-07	0.0003341654	0.1	4.292599e-07	0.0002726084	0.1	4.292599e-07	0.1394448	0.1	4.292599e-07	0.0023368948000000002	0.1	4.292599e-07	0.0004484853	0.1	4.292599e-07	0.2939648	0.1
4.655877e-07	0.1099864	0.1	4.655877e-07	0.0003405488	0.1	4.655877e-07	0.0002778158	0.1	4.655877e-07	0.1421086	0.1	4.655877e-07	0.0023815354	0.1	4.655877e-07	0.0004570525	0.1	4.655877e-07	0.2995802	0.1
5.019156e-07	0.09568736	0.1	5.019156e-07	0.0003460201	0.1	5.019156e-07	0.0002822792	0.1	5.019156e-07	0.1443917	0.1	5.019156e-07	0.0024197977	0.1	5.019156e-07	0.0004643956	0.1	5.019156e-07	0.3043933	0.1
5.382434e-07	0.08338688	0.1	5.382434e-07	0.0003507267	0.1	5.382434e-07	0.0002861188	0.1	5.382434e-07	0.1463557	0.1	5.382434e-07	0.0024527117	0.1	5.382434e-07	0.0004707124	0.1	5.382434e-07	0.3085336	0.1
5.745712e-07	0.07277256	0.1	5.745712e-07	0.0003547881	0.1	5.745712e-07	0.000289432	0.1	5.745712e-07	0.1480505	0.1	5.745712e-07	0.0024811139	0.1	5.745712e-07	0.0004761633	0.1	5.745712e-07	0.3121064	0.1
6.108991e-07	0.0635886	0.1	6.108991e-07	0.0003583023	0.1	6.108991e-07	0.0002922988	0.1	6.108991e-07	0.1495169	0.1	6.108991e-07	0.0025056885	0.1	6.108991e-07	0.0004808796	0.1	6.108991e-07	0.3151978	0.1
