Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.05284645	9.864137371206301e-06	0.1	0.05284645	1.029924e-09	0.1	0.05284645	3.507596e-08	0.1	0.05284645	2.723202e-08	0.1	0.05284645	7.062276730000001e-08	0.1	0.05284645	1.379127e-09	0.1	0.05284645	3.96519e-10	0.1
0.1005208	9.7432685919933e-06	0.1	0.1005208	1.947079e-09	0.1	0.1005208	6.631034e-08	0.1	0.1005208	5.148153e-08	0.1	0.1005208	1.335109102e-07	0.1	0.1005208	2.607259e-09	0.1	0.1005208	7.496106e-10	0.1
0.1596935	9.5953061268792e-06	0.1	0.1596935	3.069778e-09	0.1	0.1596935	1.045463e-07	0.1	0.1596935	8.116685e-08	0.1	0.1596935	2.10495903e-07	0.1	0.1596935	4.110613e-09	0.1	0.1596935	1.181851e-09	0.1
0.2713788	9.3221290488496e-06	0.1	0.2713788	5.142579e-09	0.1	0.2713788	1.751393e-07	0.1	0.2713788	1.359733e-07	0.1	0.2713788	3.52629571e-07	0.1	0.2713788	6.886211e-09	0.1	0.2713788	1.979875e-09	0.1
0.4343709	8.9373562630194e-06	0.1	0.4343709	8.062159e-09	0.1	0.4343709	2.745708e-07	0.1	0.4343709	2.131693e-07	0.1	0.4343709	5.52827383e-07	0.1	0.4343709	1.079569e-08	0.1	0.4343709	3.103908e-09	0.1
0.7237023	8.2930346049375e-06	0.1	0.7237023	1.295113e-08	0.1	0.7237023	4.410737e-07	0.1	0.7237023	3.424376e-07	0.1	0.7237023	8.88068304e-07	0.1	0.7237023	1.734231e-08	0.1	0.7237023	4.986153e-09	0.1
1.072013	7.578684359899e-06	0.1	1.072013	1.837148e-08	0.1	1.072013	6.256735e-07	0.1	1.072013	4.857559e-07	0.1	1.072013	1.259745547e-06	0.1	1.072013	2.460047e-08	0.1	1.072013	7.072975e-09	0.1
1.465063	6.8461978985474005e-06	0.1	1.465063	2.392945e-08	0.1	1.465063	8.1496e-07	0.1	1.465063	6.327127e-07	0.1	1.465063	1.6408598490000002e-06	0.1	1.465063	3.20429e-08	0.1	1.465063	9.212779e-09	0.1
1.858112	6.184507166557801e-06	0.1	1.858112	2.895023e-08	0.1	1.858112	9.859517e-07	0.1	1.858112	7.65466e-07	0.1	1.858112	1.985138575e-06	0.1	1.858112	3.876601e-08	0.1	1.858112	1.114577e-08	0.1
2.283693	5.539966303566e-06	0.1	2.283693	3.38409e-08	0.1	2.283693	1.152512e-06	0.1	2.283693	8.947789e-07	0.1	2.283693	2.32049457e-06	0.1	2.283693	4.53149e-08	0.1	2.283693	1.302866e-08	0.1
2.8249	4.8164043492352e-06	0.1	2.8249	3.933116e-08	0.1	2.8249	1.339493e-06	0.1	2.8249	1.039946e-06	0.1	2.8249	2.69696611e-06	0.1	2.8249	5.266666e-08	0.1	2.8249	1.51424e-08	0.1
3.633419	3.907658027457e-06	0.1	3.633419	4.622657e-08	0.1	3.633419	1.574328e-06	0.1	3.633419	1.222266e-06	0.1	3.633419	3.16978999e-06	0.1	3.633419	6.190001e-08	0.1	3.633419	1.779712e-08	0.1
4.441937	3.1703715653144998e-06	0.1	4.441937	5.182097e-08	0.1	4.441937	1.764856e-06	0.1	4.441937	1.370186e-06	0.1	4.441937	3.55340254e-06	0.1	4.441937	6.939123e-08	0.1	4.441937	1.995095e-08	0.1
5.541163	2.3859103581896e-06	0.1	5.541163	5.777334e-08	0.1	5.541163	1.967575e-06	0.1	5.541163	1.527571e-06	0.1	5.541163	3.9615614200000006e-06	0.1	5.541163	7.736178e-08	0.1	5.541163	2.22426e-08	0.1
6.640388	1.7955531436624e-06	0.1	6.640388	6.225288e-08	0.1	6.640388	2.120134e-06	0.1	6.640388	1.646014e-06	0.1	6.640388	4.26872721e-06	0.1	6.640388	8.336014e-08	0.1	6.640388	2.396721e-08	0.1
7.739613	1.351270136037e-06	0.1	7.739613	6.562402e-08	0.1	7.739613	2.234944e-06	0.1	7.739613	1.73515e-06	0.1	7.739613	4.49988941e-06	0.1	7.739613	8.78743e-08	0.1	7.739613	2.52651e-08	0.1
8.838838	1.0169188476834e-06	0.1	8.838838	6.816103e-08	0.1	8.838838	2.321346e-06	0.1	8.838838	1.80223e-06	0.1	8.838838	4.67385322e-06	0.1	8.838838	9.12715e-08	0.1	8.838838	2.624184e-08	0.1
9.938063	7.652979203590001e-07	0.1	9.938063	7.00703e-08	0.1	9.938063	2.38637e-06	0.1	9.938063	1.852713e-06	0.1	9.938063	4.80477302e-06	0.1	9.938063	9.382811e-08	0.1	9.938063	2.69769e-08	0.1
11.03729	5.759367032244599e-07	0.1	11.03729	7.150714e-08	0.1	11.03729	2.435304e-06	0.1	11.03729	1.890704e-06	0.1	11.03729	4.9032990100000006e-06	0.1	11.03729	9.575212e-08	0.1	11.03729	2.753009e-08	0.1
12.13651	4.3343001176368e-07	0.1	12.13651	7.258846e-08	0.1	12.13651	2.472131e-06	0.1	12.13651	1.919295e-06	0.1	12.13651	4.9774465e-06	0.1	12.13651	9.720007e-08	0.1	12.13651	2.794639e-08	0.1
13.37394	3.1473231599608e-07	0.1	13.37394	7.348912e-08	0.1	13.37394	2.502804e-06	0.1	13.37394	1.943109e-06	0.1	13.37394	5.039205249999999e-06	0.1	13.37394	9.840611e-08	0.1	13.37394	2.829315e-08	0.1
14.70351	2.2315968560456997e-07	0.1	14.70351	7.418396e-08	0.1	14.70351	2.526468e-06	0.1	14.70351	1.961481e-06	0.1	14.70351	5.0868508199999994e-06	0.1	14.70351	9.933654e-08	0.1	14.70351	2.856066e-08	0.1
16.03307	1.582305790351e-07	0.1	16.03307	7.467664e-08	0.1	16.03307	2.543247e-06	0.1	16.03307	1.974508e-06	0.1	16.03307	5.12063343e-06	0.1	16.03307	9.999626e-08	0.1	16.03307	2.875034e-08	0.1
17.41777	1.1060450772514e-07	0.1	17.41777	7.503801e-08	0.1	17.41777	2.555555e-06	0.1	17.41777	1.984063e-06	0.1	17.41777	5.14541391e-06	0.1	17.41777	1.004802e-07	0.1	17.41777	2.888947e-08	0.1
