Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
3.796935e-12	0.3880100862	0.1	3.796935e-12	0.015796361000000002	0.1	3.796935e-12	7.081841e-05	0.1	3.796935e-12	0.2968176	0.1	3.796935e-12	1.413388e-05	0.1
4.049971e-12	0.3676218168	0.1	4.049971e-12	0.016434534	0.1	4.049971e-12	7.38947e-05	0.1	4.049971e-12	0.306706	0.1	4.049971e-12	1.46554e-05	0.1
4.35389e-12	0.34486711169999995	0.1	4.35389e-12	0.017153757999999998	0.1	4.35389e-12	7.74204e-05	0.1	4.35389e-12	0.3177421	0.1	4.35389e-12	1.524099e-05	0.1
4.657809e-12	0.3238270363	0.1	4.657809e-12	0.017825126	0.1	4.657809e-12	8.077586e-05	0.1	4.657809e-12	0.3279466	0.1	4.657809e-12	1.578575e-05	0.1
4.961728e-12	0.30433665419999995	0.1	4.961728e-12	0.018452306	0.1	4.961728e-12	8.397495e-05	0.1	4.961728e-12	0.3373995	0.1	4.961728e-12	1.629318e-05	0.1
5.278483e-12	0.2855161456	0.1	5.278483e-12	0.01906259	0.1	5.278483e-12	8.715625e-05	0.1	5.278483e-12	0.3465274	0.1	5.278483e-12	1.67857e-05	0.1
5.646582e-12	0.2653720561	0.1	5.646582e-12	0.019720702	0.1	5.646582e-12	9.067384e-05	0.1	5.646582e-12	0.3562973	0.1	5.646582e-12	1.731561e-05	0.1
6.014682e-12	0.2468971885	0.1	6.014682e-12	0.020328626000000002	0.1	6.014682e-12	9.401569e-05	0.1	6.014682e-12	0.3652576	0.1	6.014682e-12	1.780411e-05	0.1
6.382782e-12	0.2299201384	0.1	6.382782e-12	0.020890828	0.1	6.382782e-12	9.719782e-05	0.1	6.382782e-12	0.3734913	0.1	6.382782e-12	1.825512e-05	0.1
6.813101e-12	0.2117736088	0.1	6.813101e-12	0.021495468	0.1	6.813101e-12	0.0001007343	0.1	6.813101e-12	0.3822923	0.1	6.813101e-12	1.873946e-05	0.1
7.258976e-12	0.19469534540000002	0.1	7.258976e-12	0.022067957	0.1	7.258976e-12	0.0001042104	0.1	7.258976e-12	0.3905751	0.1	7.258976e-12	1.919747e-05	0.1
7.704851e-12	0.17917689870999998	0.1	7.704851e-12	0.022591042999999998	0.1	7.704851e-12	0.0001075143	0.1	7.704851e-12	0.3981013	0.1	7.704851e-12	1.961551e-05	0.1
8.222749e-12	0.16288559562	0.1	8.222749e-12	0.023143117	0.1	8.222749e-12	0.0001111582	0.1	8.222749e-12	0.4060023	0.1	8.222749e-12	2.005635e-05	0.1
8.758652e-12	0.14775906849	0.1	8.758652e-12	0.023658474	0.1	8.758652e-12	0.0001147336	0.1	8.758652e-12	0.4133383	0.1	8.758652e-12	2.046755e-05	0.1
9.294556e-12	0.13418057265	0.1	9.294556e-12	0.024123397999999997	0.1	9.294556e-12	0.0001181324	0.1	9.294556e-12	0.4199235	0.1	9.294556e-12	2.083829e-05	0.1
9.923081e-12	0.11998191265000001	0.1	9.923081e-12	0.024611980999999998	0.1	9.923081e-12	0.0001219198	0.1	9.923081e-12	0.4268094	0.1	9.923081e-12	2.12277e-05	0.1
1.057476e-11	0.10697518397000001	0.1	1.057476e-11	0.025061846999999998	0.1	1.057476e-11	0.0001256468	0.1	1.057476e-11	0.4331171	0.1	1.057476e-11	2.158609e-05	0.1
1.122644e-11	0.09548282538	0.1	1.122644e-11	0.025461304	0.1	1.122644e-11	0.0001291953	0.1	1.122644e-11	0.4386903	0.1	1.122644e-11	2.190419e-05	0.1
1.195955e-11	0.08411953796	0.1	1.195955e-11	0.025858238	0.1	1.195955e-11	0.0001330005	0.1	1.195955e-11	0.4442007	0.1	1.195955e-11	2.222017e-05	0.1
1.274694e-11	0.07350261100000001	0.1	1.274694e-11	0.026231065	0.1	1.274694e-11	0.0001368954	0.1	1.274694e-11	0.4493491	0.1	1.274694e-11	2.251683e-05	0.1
1.353434e-11	0.06429295106	0.1	1.353434e-11	0.026556205	0.1	1.353434e-11	0.0001406174	0.1	1.353434e-11	0.4538149	0.1	1.353434e-11	2.277543e-05	0.1
1.432173e-11	0.05628791812	0.1	1.432173e-11	0.026840303	0.1	1.432173e-11	0.0001441888	0.1	1.432173e-11	0.4576964	0.1	1.432173e-11	2.300127e-05	0.1
1.510912e-11	0.04931784692999999	0.1	1.510912e-11	0.02708898	0.1	1.510912e-11	0.0001476286	0.1	1.510912e-11	0.4610759	0.1	1.510912e-11	2.319883e-05	0.1
1.589651e-11	0.04323978957	0.1	1.589651e-11	0.027306974999999997	0.1	1.589651e-11	0.0001509524	0.1	1.589651e-11	0.4640228	0.1	1.589651e-11	2.337191e-05	0.1
1.668391e-11	0.03793268072	0.1	1.668391e-11	0.027498348	0.1	1.668391e-11	0.0001541737	0.1	1.668391e-11	0.4665957	0.1	1.668391e-11	2.352374e-05	0.1
1.74713e-11	0.03329350367	0.1	1.74713e-11	0.027666564	0.1	1.74713e-11	0.000157304	0.1	1.74713e-11	0.4688447	0.1	1.74713e-11	2.365707e-05	0.1
1.825869e-11	0.02923423563	0.1	1.825869e-11	0.02781459	0.1	1.825869e-11	0.0001603528	0.1	1.825869e-11	0.4708124	0.1	1.825869e-11	2.377429e-05	0.1
1.904609e-11	0.025679373490000004	0.1	1.904609e-11	0.027945003	0.1	1.904609e-11	0.0001633286	0.1	1.904609e-11	0.4725354	0.1	1.904609e-11	2.387743e-05	0.1
1.983348e-11	0.02256395368	0.1	1.983348e-11	0.028060010999999996	0.1	1.983348e-11	0.0001662385	0.1	1.983348e-11	0.4740453	0.1	1.983348e-11	2.396827e-05	0.1
2.062087e-11	0.019831927479999997	0.1	2.062087e-11	0.028161532	0.1	2.062087e-11	0.0001690885	0.1	2.062087e-11	0.4753692	0.1	2.062087e-11	2.404835e-05	0.1
2.140826e-11	0.01743479229	0.1	2.140826e-11	0.028251242	0.1	2.140826e-11	0.0001718841	0.1	2.140826e-11	0.4765307	0.1	2.140826e-11	2.411898e-05	0.1
2.219566e-11	0.015330483808000001	0.1	2.219566e-11	0.028330579	0.1	2.219566e-11	0.0001746297	0.1	2.219566e-11	0.4775502	0.1	2.219566e-11	2.418134e-05	0.1
2.298305e-11	0.013482483778	0.1	2.298305e-11	0.028400838	0.1	2.298305e-11	0.0001773292	0.1	2.298305e-11	0.4784454	0.1	2.298305e-11	2.423643e-05	0.1
2.377044e-11	0.011858993056	0.1	2.377044e-11	0.028463093999999998	0.1	2.377044e-11	0.0001799862	0.1	2.377044e-11	0.4792317	0.1	2.377044e-11	2.428514e-05	0.1
2.455784e-11	0.010432299671	0.1	2.455784e-11	0.028518329000000002	0.1	2.455784e-11	0.0001826035	0.1	2.455784e-11	0.4799225	0.1	2.455784e-11	2.432824e-05	0.1
