Batch	m_SP	5	P2_L	W4_L	R	P1	P3	
1.553011000000e-13	9.771543765216e-06	1.000000000000e-01	1.553011000000e-13	1.774639900000e-07	1.000000000000e-01	1.553011000000e-13	1.035981000000e-09	1.000000000000e-01	1.553011000000e-13	3.480934000000e-09	1.000000000000e-01	1.553011000000e-13	1.568037000000e-09	1.000000000000e-01
3.723112000000e-13	9.516568764818e-06	1.000000000000e-01	3.723112000000e-13	4.199613700000e-07	1.000000000000e-01	3.723112000000e-13	2.451640000000e-09	1.000000000000e-01	3.723112000000e-13	8.233279000000e-09	1.000000000000e-01	3.723112000000e-13	3.633881000000e-09	1.000000000000e-01
8.301808000000e-13	9.000236891662e-06	1.000000000000e-01	8.301808000000e-13	9.113191800000e-07	1.000000000000e-01	8.301808000000e-13	5.320222000000e-09	1.000000000000e-01	8.301808000000e-13	1.784756000000e-08	1.000000000000e-01	8.301808000000e-13	7.544188000000e-09	1.000000000000e-01
1.660559000000e-12	8.134316810410e-06	1.000000000000e-01	1.660559000000e-12	1.736259100000e-06	1.000000000000e-01	1.660559000000e-12	1.013665000000e-08	1.000000000000e-01	1.660559000000e-12	3.394238000000e-08	1.000000000000e-01	1.660559000000e-12	1.325935000000e-08	1.000000000000e-01
2.896129000000e-12	6.997753942122e-06	1.000000000000e-01	2.896129000000e-12	2.820829200000e-06	1.000000000000e-01	2.896129000000e-12	1.646965000000e-08	1.000000000000e-01	2.896129000000e-12	5.501027000000e-08	1.000000000000e-01	2.896129000000e-12	1.908649000000e-08	1.000000000000e-01
4.328965000000e-12	5.877216165581e-06	1.000000000000e-01	4.328965000000e-12	3.892226000000e-06	1.000000000000e-01	4.328965000000e-12	2.272659000000e-08	1.000000000000e-01	4.328965000000e-12	7.571338000000e-08	1.000000000000e-01	4.328965000000e-12	2.285359000000e-08	1.000000000000e-01
5.839734000000e-12	4.889608716889e-06	1.000000000000e-01	5.839734000000e-12	4.838402200000e-06	1.000000000000e-01	5.839734000000e-12	2.825300000000e-08	1.000000000000e-01	5.839734000000e-12	9.390060000000e-08	1.000000000000e-01	5.839734000000e-12	2.442142000000e-08	1.000000000000e-01
7.662243000000e-12	3.916555575651e-06	1.000000000000e-01	7.662243000000e-12	5.772504100000e-06	1.000000000000e-01	7.662243000000e-12	3.370964000000e-08	1.000000000000e-01	7.662243000000e-12	1.117603000000e-07	1.000000000000e-01	7.662243000000e-12	2.422055000000e-08	1.000000000000e-01
9.484751000000e-12	3.137243540137e-06	1.000000000000e-01	9.484751000000e-12	6.522086900000e-06	1.000000000000e-01	9.484751000000e-12	3.808899000000e-08	1.000000000000e-01	9.484751000000e-12	1.260174000000e-07	1.000000000000e-01	9.484751000000e-12	2.269205000000e-08	1.000000000000e-01
1.130726000000e-11	2.513068886300e-06	1.000000000000e-01	1.130726000000e-11	7.123486800000e-06	1.000000000000e-01	1.130726000000e-11	4.160301000000e-08	1.000000000000e-01	1.130726000000e-11	1.374037000000e-07	1.000000000000e-01	1.130726000000e-11	2.050171000000e-08	1.000000000000e-01
