Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
2.971614e-11	0.9891639718	0.1	2.971614e-11	9.278401e-05	0.1	2.971614e-11	3.627147e-07	0.1	2.971614e-11	0.0001356742	0.1	2.971614e-11	8.792815e-07	0.1	2.971614e-11	0.003642532	0.1	2.971614e-11	0.00556634	0.1	2.971614e-11	0.0003948647	0.1	2.971614e-11	0.000497544	0.1	2.971614e-11	3.736955e-06	0.1	2.971614e-11	3.397302e-08	0.1
3.316718e-11	0.9879237376000001	0.1	3.316718e-11	9.251834e-05	0.1	3.316718e-11	3.616923e-07	0.1	3.316718e-11	0.0001510595	0.1	3.316718e-11	8.767075e-07	0.1	3.316718e-11	0.003789671	0.1	3.316718e-11	0.006446582	0.1	3.316718e-11	0.0004772858	0.1	3.316718e-11	0.0005544813	0.1	3.316718e-11	4.430792e-06	0.1	3.316718e-11	3.848963e-08	0.1
3.661822e-11	0.9866871541000001	0.1	3.661822e-11	9.225384e-05	0.1	3.661822e-11	3.606716e-07	0.1	3.661822e-11	0.0001663465	0.1	3.661822e-11	8.741557e-07	0.1	3.661822e-11	0.003908996	0.1	3.661822e-11	0.00734297	0.1	3.661822e-11	0.0005680476	0.1	3.661822e-11	0.0006112488	0.1	3.661822e-11	5.174427e-06	0.1	3.661822e-11	4.31007e-08	0.1
4.006926e-11	0.9854542246	0.1	4.006926e-11	9.199064e-05	0.1	4.006926e-11	3.596534e-07	0.1	4.006926e-11	0.0001815356	0.1	4.006926e-11	8.716258e-07	0.1	4.006926e-11	0.004005353	0.1	4.006926e-11	0.008250627	0.1	4.006926e-11	0.0006672104	0.1	4.006926e-11	0.000667848	0.1	4.006926e-11	5.967091e-06	0.1	4.006926e-11	4.780251e-08	0.1
4.366199e-11	0.9841746275000001	0.1	4.366199e-11	9.171815e-05	0.1	4.366199e-11	3.585973e-07	0.1	4.366199e-11	0.0001972451	0.1	4.366199e-11	8.690147e-07	0.1	4.366199e-11	0.004085572	0.1	4.366199e-11	0.009203217	0.1	4.366199e-11	0.0007794034	0.1	4.366199e-11	0.0007265938	0.1	4.366199e-11	6.843652e-06	0.1	4.366199e-11	5.279049e-08	0.1
4.78215e-11	0.9826977821999999	0.1	4.78215e-11	9.140473e-05	0.1	4.78215e-11	3.573804e-07	0.1	4.78215e-11	0.0002153021	0.1	4.78215e-11	8.660198e-07	0.1	4.78215e-11	0.004157628	0.1	4.78215e-11	0.0103111	0.1	4.78215e-11	0.0009207192	0.1	4.78215e-11	0.0007943831	0.1	4.78215e-11	7.923026e-06	0.1	4.78215e-11	5.868032e-08	0.1
5.1981e-11	0.9812262832	0.1	5.1981e-11	9.109361e-05	0.1	5.1981e-11	3.561706e-07	0.1	5.1981e-11	0.00023322	0.1	5.1981e-11	8.630543e-07	0.1	5.1981e-11	0.004211764	0.1	5.1981e-11	0.01142001	0.1	5.1981e-11	0.001074268	0.1	5.1981e-11	0.0008619344	0.1	5.1981e-11	9.07073e-06	0.1	5.1981e-11	6.469013e-08	0.1
5.614051e-11	0.9797598349000001	0.1	5.614051e-11	9.078485e-05	0.1	5.614051e-11	3.549685e-07	0.1	5.614051e-11	0.0002509999	0.1	5.614051e-11	8.601174e-07	0.1	5.614051e-11	0.004251689	0.1	5.614051e-11	0.01252636	0.1	5.614051e-11	0.001239993	0.1	5.614051e-11	0.0009292499	0.1	5.614051e-11	1.028589e-05	0.1	5.614051e-11	7.081703e-08	0.1
6.030001e-11	0.9782982413	0.1	6.030001e-11	9.04785e-05	0.1	6.030001e-11	3.537746e-07	0.1	6.030001e-11	0.0002686427	0.1	6.030001e-11	8.572081e-07	0.1	6.030001e-11	0.004280349	0.1	6.030001e-11	0.01362731	0.1	6.030001e-11	0.00141781	0.1	6.030001e-11	0.0009963317	0.1	6.030001e-11	1.15677e-05	0.1	6.030001e-11	7.705873e-08	0.1
6.497215e-11	0.9766625881	0.1	6.497215e-11	9.013726e-05	0.1	6.497215e-11	3.524438e-07	0.1	6.497215e-11	0.000288298	0.1	6.497215e-11	8.539722e-07	0.1	6.497215e-11	0.004301996	0.1	6.497215e-11	0.01485482	0.1	6.497215e-11	0.001631835	0.1	6.497215e-11	0.001071405	0.1	6.497215e-11	1.308607e-05	0.1	6.497215e-11	8.420428e-08	0.1
