Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
0.00175535	0.9885036	0.1	0.00175535	3.63699329e-06	0.1	0.00175535	5.570348e-08	0.1	0.00175535	0.005589824	0.1	0.00175535	8.3563091e-07	0.1	0.00175535	4.90044e-08	0.1	0.00175535	1.34381e-06	0.1
0.002055877	0.9865318	0.1	0.002055877	4.27518793e-06	0.1	0.002055877	6.541064e-08	0.1	0.002055877	0.006568838	0.1	0.002055877	9.374510299999999e-07	0.1	0.002055877	5.513021e-08	0.1	0.002055877	1.520527e-06	0.1
0.002356403	0.9845623	0.1	0.002356403	4.91869276e-06	0.1	0.002356403	7.517284e-08	0.1	0.002356403	0.007548518	0.1	0.002356403	1.0255245600000001e-06	0.1	0.002356403	6.049101e-08	0.1	0.002356403	1.678142e-06	0.1
0.002656929	0.9825962	0.1	0.002656929	5.56707629e-06	0.1	0.002656929	8.498156e-08	0.1	0.002656929	0.008527881	0.1	0.002656929	1.1006411600000001e-06	0.1	0.002656929	6.512479e-08	0.1	0.002656929	1.817029e-06	0.1
0.00299436	0.9803934	0.1	0.00299436	6.30012599e-06	0.1	0.00299436	9.603647e-08	0.1	0.00299436	0.009626256	0.1	0.00299436	1.1709395199999999e-06	0.1	0.00299436	6.953186e-08	0.1	0.00299436	1.951782e-06	0.1
0.003356394	0.9780365	0.1	0.003356394	7.091444879999999e-06	0.1	0.003356394	1.079271e-07	0.1	0.003356394	0.01080247	0.1	0.003356394	1.23186632e-06	0.1	0.003356394	7.342918e-08	0.1	0.003356394	2.073435e-06	0.1
0.003718427	0.9756868	0.1	0.003718427	7.88649494e-06	0.1	0.003718427	1.198264e-07	0.1	0.003718427	0.01197578	0.1	0.003718427	1.28006809e-06	0.1	0.003718427	7.658686e-08	0.1	0.003718427	2.173928e-06	0.1
0.004126434	0.9730478	0.1	0.004126434	8.7854566e-06	0.1	0.004126434	1.332204e-07	0.1	0.004126434	0.01329409	0.1	0.004126434	1.3218920299999999e-06	0.1	0.004126434	7.94072e-08	0.1	0.004126434	2.265269e-06	0.1
0.004565089	0.9702217	0.1	0.004565089	9.753746499999998e-06	0.1	0.004565089	1.475697e-07	0.1	0.004565089	0.01470632	0.1	0.004565089	1.3551542e-06	0.1	0.004565089	8.173451e-08	0.1	0.004565089	2.341779e-06	0.1
0.005003745	0.9674073	0.1	0.005003745	1.07223461e-05	0.1	0.005003745	1.618362e-07	0.1	0.005003745	0.01611297	0.1	0.005003745	1.37911541e-06	0.1	0.005003745	8.348877e-08	0.1	0.005003745	2.400033e-06	0.1
0.005536348	0.9640061	0.1	0.005536348	1.18970078e-05	0.1	0.005536348	1.790091e-07	0.1	0.005536348	0.01781316	0.1	0.005536348	1.39900153e-06	0.1	0.005536348	8.503528e-08	0.1	0.005536348	2.451558e-06	0.1
0.006068951	0.9606225	0.1	0.006068951	1.30685703e-05	0.1	0.006068951	1.959818e-07	0.1	0.006068951	0.01950474	0.1	0.006068951	1.41169102e-06	0.1	0.006068951	8.611016e-08	0.1	0.006068951	2.487108e-06	0.1
0.006711082	0.9565663	0.1	0.006711082	1.4475266599999998e-05	0.1	0.006711082	2.161339e-07	0.1	0.006711082	0.02153267	0.1	0.006711082	1.4205460299999999e-06	0.1	0.006711082	8.696507e-08	0.1	0.006711082	2.514662e-06	0.1
0.007379567	0.9523707	0.1	0.007379567	1.5931571600000002e-05	0.1	0.007379567	2.36707e-07	0.1	0.007379567	0.02363044	0.1	0.007379567	1.42492405e-06	0.1	0.007379567	8.750533e-08	0.1	0.007379567	2.531002e-06	0.1
0.008153461	0.9475474	0.1	0.008153461	1.7605939399999997e-05	0.1	0.008153461	2.599563e-07	0.1	0.008153461	0.02604203	0.1	0.008153461	1.4262525200000001e-06	0.1	0.008153461	8.784086e-08	0.1	0.008153461	2.539614e-06	0.1
0.009028018	0.9421403	0.1	0.009028018	1.94821904e-05	0.1	0.009028018	2.854397e-07	0.1	0.009028018	0.02874556	0.1	0.009028018	1.42500057e-06	0.1	0.009028018	8.798586e-08	0.1	0.009028018	2.541089e-06	0.1
0.01001694	0.9360812	0.1	0.01001694	2.1582782800000003e-05	0.1	0.01001694	3.131826e-07	0.1	0.01001694	0.03177515	0.1	0.01001694	1.4217445e-06	0.1	0.01001694	8.797238e-08	0.1	0.01001694	2.536673e-06	0.1
