Batch	m_SP	13	P1	W1	W2	W3	W4	W5	W6	R	P2	P3	P4	P5	P6																							
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.704009e-05	9.999861000390002e-06	0.1	1.704009e-05	5.083073e-20	0.1	1.704009e-05	2.921349e-23	0.1	1.704009e-05	4.177736e-18	0.1	1.704009e-05	2.314438e-18	0.1	1.704009e-05	3.189897e-18	0.1	1.704009e-05	3.850053e-11	0.1	1.704009e-05	9.50743e-23	0.1	1.704009e-05	2.482493e-18	0.1	1.704009e-05	9.807444e-23	0.1	1.704009e-05	7.598196e-25	0.1	1.704009e-05	1.70183e-23	0.1	1.704009e-05	1.405504e-29	0.1
0.0005542831	9.9986800122e-06	0.1	0.0005542831	4.101414e-18	0.1	0.0005542831	8.448209e-21	0.1	0.0005542831	3.697031e-16	0.1	0.0005542831	1.943954e-16	0.1	0.0005542831	2.740577e-16	0.1	0.0005542831	1.220437e-09	0.1	0.0005542831	3.361459e-21	0.1	0.0005542831	1.177392e-16	0.1	0.0005542831	3.461871e-21	0.1	0.0005542831	2.573953e-23	0.1	0.0005542831	5.944174e-22	0.1	0.0005542831	4.607014e-28	0.1
0.002052111	9.99569104209e-06	0.1	0.002052111	3.967204e-17	0.1	0.002052111	1.029156e-19	0.1	0.002052111	3.633071e-15	0.1	0.002052111	1.881758e-15	0.1	0.002052111	2.654855e-15	0.1	0.002052111	4.209274e-09	0.1	0.002052111	1.584014e-20	0.1	0.002052111	7.941907e-16	0.1	0.002052111	1.630941e-20	0.1	0.002052111	1.153895e-22	0.1	0.002052111	2.734179e-21	0.1	0.002052111	1.740494e-27	0.1
0.003894765	9.992560073400001e-06	0.1	0.003894765	1.26735e-16	0.1	0.003894765	3.455981e-19	0.1	0.003894765	1.165041e-14	0.1	0.003894765	6.012273e-15	0.1	0.003894765	8.48374e-15	0.1	0.003894765	7.339576e-09	0.1	0.003894765	4.025007e-20	0.1	0.003894765	2.260006e-15	0.1	0.003894765	4.161662e-20	0.1	0.003894765	3.00515e-22	0.1	0.003894765	6.84248e-21	0.1	0.003894765	3.379576e-27	0.1
0.008086931	9.987210126900002e-06	0.1	0.008086931	4.65126e-16	0.1	0.008086931	1.307333e-18	0.1	0.008086931	4.285391e-14	0.1	0.008086931	2.206734e-14	0.1	0.008086931	3.114175e-14	0.1	0.008086931	1.268957e-08	0.1	0.008086931	1.477975e-19	0.1	0.008086931	7.649071e-15	0.1	0.008086931	1.546525e-19	0.1	0.008086931	1.255608e-21	0.1	0.008086931	2.492207e-20	0.1	0.008086931	7.340691e-27	0.1
0.0122791	9.98364216258e-06	0.1	0.0122791	9.44592e-16	0.1	0.0122791	2.680528e-18	0.1	0.0122791	8.707924e-14	0.1	0.0122791	4.481625e-14	0.1	0.0122791	6.324742e-14	0.1	0.0122791	1.625756e-08	0.1	0.0122791	3.487438e-19	0.1	0.0122791	1.510534e-14	0.1	0.0122791	3.681973e-19	0.1	0.0122791	3.27589e-21	0.1	0.0122791	5.894734e-20	0.1	0.0122791	1.157611e-26	0.1
0.01880688	9.980300196e-06	0.1	0.01880688	1.866271e-15	0.1	0.01880688	5.328441e-18	0.1	0.01880688	1.720733e-13	0.1	0.01880688	8.854698e-14	0.1	0.01880688	1.249656e-13	0.1	0.01880688	1.959975e-08	0.1	0.01880688	8.89066e-19	0.1	0.01880688	2.928613e-14	0.1	0.01880688	9.468367e-19	0.1	0.01880688	9.176198e-21	0.1	0.01880688	1.511563e-19	0.1	0.01880688	1.862286e-26	0.1
0.02657377	9.97829321607e-06	0.1	0.02657377	3.118383e-15	0.1	0.02657377	8.929725e-18	0.1	0.02657377	2.874646e-13	0.1	0.02657377	1.47956e-13	0.1	0.02657377	2.088116e-13	0.1	0.02657377	2.160672e-08	0.1	0.02657377	1.940645e-18	0.1	0.02657377	4.844944e-14	0.1	0.02657377	2.078878e-18	0.1	0.02657377	2.129612e-20	0.1	0.02657377	3.317355e-19	0.1	0.02657377	2.761455e-26	0.1
0.03516673	9.977280226200002e-06	0.1	0.03516673	4.598565e-15	0.1	0.03516673	1.318638e-17	0.1	0.03516673	4.237456e-13	0.1	0.03516673	2.181864e-13	0.1	0.03516673	3.079304e-13	0.1	0.03516673	2.261934e-08	0.1	0.03516673	3.661328e-18	0.1	0.03516673	7.105998e-14	0.1	0.03516673	3.936946e-18	0.1	0.03516673	4.176459e-20	0.1	0.03516673	6.284124e-19	0.1	0.03516673	3.824072e-26	0.1
