Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
9.809175e-12	9.737269626330001e-06	0.1	9.809175e-12	6.566582e-10	0.1	9.809175e-12	2.552185e-07	0.1	9.809175e-12	9.935068e-12	0.1	9.809175e-12	2.75246e-09	0.1	9.809175e-12	3.934706799999999e-09	0.1	9.809175e-12	1.67769e-14	0.1
2.09972e-11	9.44613153774e-06	0.1	2.09972e-11	1.384594e-09	0.1	2.09972e-11	5.381402e-07	0.1	2.09972e-11	2.094855e-11	0.1	2.09972e-11	5.803689e-09	0.1	2.09972e-11	8.2965121e-09	0.1	2.09972e-11	3.537487e-14	0.1
4.689396e-11	8.80519594716e-06	0.1	4.689396e-11	2.987134e-09	0.1	4.689396e-11	1.16098757e-06	0.1	4.689396e-11	4.519457e-11	0.1	4.689396e-11	1.252092e-08	0.1	4.689396e-11	1.78989525e-08	0.1	4.689396e-11	7.6318e-14	0.1
9.350812e-11	7.75911340809e-06	0.1	9.350812e-11	5.602669e-09	0.1	9.350812e-11	2.1775485300000004e-06	0.1	9.350812e-11	8.476694e-11	0.1	9.350812e-11	2.348424e-08	0.1	9.350812e-11	3.3571283e-08	0.1	9.350812e-11	1.431421e-13	0.1
1.520845e-10	6.6189578097600005e-06	0.1	1.520845e-10	8.453414e-09	0.1	1.520845e-10	3.2855256999999998e-06	0.1	1.520845e-10	1.27898e-10	0.1	1.520845e-10	3.543347e-08	0.1	1.520845e-10	5.0652995e-08	0.1	1.520845e-10	2.159754e-13	0.1
2.151829e-10	5.5774906667753e-06	0.1	2.151829e-10	1.105741e-08	0.1	2.151829e-10	4.2976022e-06	0.1	2.151829e-10	1.672957e-10	0.1	2.151829e-10	4.634842e-08	0.1	2.151829e-10	6.6256166e-08	0.1	2.151829e-10	2.825047e-13	0.1
2.88551e-10	4.570743835021e-06	0.1	2.88551e-10	1.357459e-08	0.1	2.88551e-10	5.2759363e-06	0.1	2.88551e-10	2.0538e-10	0.1	2.88551e-10	5.689948e-08	0.1	2.88551e-10	8.1339159e-08	0.1	2.88551e-10	3.468159e-13	0.1
3.687656e-10	3.6767788641584e-06	0.1	3.687656e-10	1.580978e-08	0.1	3.687656e-10	6.144673e-06	0.1	3.687656e-10	2.391979e-10	0.1	3.687656e-10	6.626855e-08	0.1	3.687656e-10	9.4732473e-08	0.1	3.687656e-10	4.039226e-13	0.1
4.489802e-10	2.9576591273411e-06	0.1	4.489802e-10	1.760781e-08	0.1	4.489802e-10	6.843498199999999e-06	0.1	4.489802e-10	2.664016e-10	0.1	4.489802e-10	7.380518e-08	0.1	4.489802e-10	1.05506276e-07	0.1	4.489802e-10	4.498602e-13	0.1
5.291948e-10	2.3791879699587997e-06	0.1	5.291948e-10	1.905417e-08	0.1	5.291948e-10	7.4056438999999995e-06	0.1	5.291948e-10	2.882846e-10	0.1	5.291948e-10	7.986777e-08	0.1	5.291948e-10	1.14172914e-07	0.1	5.291948e-10	4.868131e-13	0.1
6.12707e-10	1.8968088420371999e-06	0.1	6.12707e-10	2.026027e-08	0.1	6.12707e-10	7.8744088e-06	0.1	6.12707e-10	3.065326e-10	0.1	6.12707e-10	8.492327e-08	0.1	6.12707e-10	1.21399841e-07	0.1	6.12707e-10	5.176276e-13	0.1
7.0941e-10	1.4590672632718e-06	0.1	7.0941e-10	2.135476e-08	0.1	7.0941e-10	8.2997967e-06	0.1	7.0941e-10	3.23092e-10	0.1	7.0941e-10	8.951095e-08	0.1	7.0941e-10	1.27958018e-07	0.1	7.0941e-10	5.455906e-13	0.1
8.061129e-10	1.1223476641741e-06	0.1	8.061129e-10	2.219666e-08	0.1	8.061129e-10	8.6270142e-06	0.1	8.061129e-10	3.358298e-10	0.1	8.061129e-10	9.30399e-08	0.1	8.061129e-10	1.33002728e-07	0.1	8.061129e-10	5.671004e-13	0.1
9.028159e-10	8.6333458023267e-07	0.1	9.028159e-10	2.284428e-08	0.1	9.028159e-10	8.8787175e-06	0.1	9.028159e-10	3.45628e-10	0.1	9.028159e-10	9.575445e-08	0.1	9.028159e-10	1.3688330399999999e-07	0.1	9.028159e-10	5.836462e-13	0.1
