Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
6.202729e-11	9.7330646950537e-06	0.1	6.202729e-11	2.0819226e-07	0.1	6.202729e-11	1.01921e-10	0.1	6.202729e-11	1.62825e-08	0.1	6.202729e-11	3.3683653e-08	0.1	6.202729e-11	8.514133e-09	0.1	6.202729e-11	3.088704e-12	0.1
1.327386e-10	9.4375466798158e-06	0.1	1.327386e-10	4.3876430000000003e-07	0.1	1.327386e-10	2.147981e-10	0.1	1.327386e-10	3.431529e-08	0.1	1.327386e-10	7.0988131e-08	0.1	1.327386e-10	1.794349e-08	0.1	1.327386e-10	6.509428e-12	0.1
2.966526e-10	8.7865614974844e-06	0.1	2.966526e-10	9.466820999999999e-07	0.1	2.966526e-10	4.634509e-10	0.1	2.966526e-10	7.403902e-08	0.1	2.966526e-10	1.53164633e-07	0.1	2.966526e-10	3.871506e-08	0.1	2.966526e-10	1.404481e-11	0.1
5.916977e-10	7.725856877651001e-06	0.1	5.916977e-10	1.7742747e-06	0.1	5.916977e-10	8.686026e-10	0.1	5.916977e-10	1.387642e-07	0.1	5.916977e-10	2.870618e-07	0.1	5.916977e-10	7.25599e-08	0.1	5.916977e-10	2.632283e-11	0.1
9.610754e-10	6.5765499724932e-06	0.1	9.610754e-10	2.670999e-06	0.1	9.610754e-10	1.307599e-09	0.1	9.610754e-10	2.08896e-07	0.1	9.610754e-10	4.3214361e-07	0.1	9.610754e-10	1.092319e-07	0.1	9.610754e-10	3.962645e-11	0.1
1.358153e-09	5.531007158252001e-06	0.1	1.358153e-09	3.486763e-06	0.1	1.358153e-09	1.706964e-09	0.1	1.358153e-09	2.726961e-07	0.1	1.358153e-09	5.6412699e-07	0.1	1.358153e-09	1.42593e-07	0.1	1.358153e-09	5.172899e-11	0.1
1.81981e-09	4.5225253471488e-06	0.1	1.81981e-09	4.273611e-06	0.1	1.81981e-09	2.092175e-09	0.1	1.81981e-09	3.342348e-07	0.1	1.81981e-09	6.914319499999999e-07	0.1	1.81981e-09	1.747716e-07	0.1	1.81981e-09	6.340253e-11	0.1
2.32452e-09	3.6291506272112e-06	0.1	2.32452e-09	4.970649e-06	0.1	2.32452e-09	2.433421e-09	0.1	2.32452e-09	3.887495e-07	0.1	2.32452e-09	8.0420653e-07	0.1	2.32452e-09	2.032773e-07	0.1	2.32452e-09	7.374367e-11	0.1
2.829229e-09	2.9122522174824e-06	0.1	2.829229e-09	5.529996e-06	0.1	2.829229e-09	2.707262e-09	0.1	2.829229e-09	4.324954e-07	0.1	2.829229e-09	8.9470384e-07	0.1	2.829229e-09	2.261521e-07	0.1	2.829229e-09	8.204203e-11	0.1
3.333939e-09	2.3369696571351002e-06	0.1	3.333939e-09	5.978849e-06	0.1	3.333939e-09	2.927012e-09	0.1	3.333939e-09	4.675999e-07	0.1	3.333939e-09	9.673242999999999e-07	0.1	3.333939e-09	2.445082e-07	0.1	3.333939e-09	8.870114e-11	0.1
3.859264e-09	1.8585460688976e-06	0.1	3.859264e-09	6.35213e-06	0.1	3.859264e-09	3.109766e-09	0.1	3.859264e-09	4.967939e-07	0.1	3.859264e-09	1.02771787e-06	0.1	3.859264e-09	2.597737e-07	0.1	3.859264e-09	9.423907e-11	0.1
4.467048e-09	1.4258650320042e-06	0.1	4.467048e-09	6.689722e-06	0.1	4.467048e-09	3.275051e-09	0.1	4.467048e-09	5.231967e-07	0.1	4.467048e-09	1.08233682e-06	0.1	4.467048e-09	2.735797e-07	0.1	4.467048e-09	9.924752e-11	0.1
5.074831e-09	1.0939148728639998e-06	0.1	5.074831e-09	6.94872e-06	0.1	5.074831e-09	3.401862e-09	0.1	5.074831e-09	5.434527e-07	0.1	5.074831e-09	1.1242408299999998e-06	0.1	5.074831e-09	2.841715e-07	0.1	5.074831e-09	1.0309e-10	0.1
5.682615e-09	8.392453289351999e-07	0.1	5.682615e-09	7.1474220000000006e-06	0.1	5.682615e-09	3.499155e-09	0.1	5.682615e-09	5.589931e-07	0.1	5.682615e-09	1.15638888e-06	0.1	5.682615e-09	2.922975e-07	0.1	5.682615e-09	1.060379e-10	0.1
6.290399e-09	6.4386400915122e-07	0.1	6.290399e-09	7.299864e-06	0.1	6.290399e-09	3.573802e-09	0.1	6.290399e-09	5.709156e-07	0.1	6.290399e-09	1.1810530500000002e-06	0.1	6.290399e-09	2.985318e-07	0.1	6.290399e-09	1.082995e-10	0.1
6.998996e-09	4.7272507995732004e-07	0.1	6.998996e-09	7.433392e-06	0.1	6.998996e-09	3.639194e-09	0.1	6.998996e-09	5.813588e-07	0.1	6.998996e-09	1.20265654e-06	0.1	6.998996e-09	3.039925e-07	0.1	6.998996e-09	1.102805e-10	0.1
7.732795e-09	3.4328164624182005e-07	0.1	7.732795e-09	7.534389e-06	0.1	7.732795e-09	3.68866e-09	0.1	7.732795e-09	5.892578e-07	0.1	7.732795e-09	1.2189962800000002e-06	0.1	7.732795e-09	3.081228e-07	0.1	7.732795e-09	1.117788e-10	0.1
8.466595e-09	2.4928288364061e-07	0.1	8.466595e-09	7.607728999999999e-06	0.1	8.466595e-09	3.724587e-09	0.1	8.466595e-09	5.949938e-07	0.1	8.466595e-09	1.23086285e-06	0.1	8.466595e-09	3.111221e-07	0.1	8.466595e-09	1.128669e-10	0.1
9.230343e-09	1.7867472014182e-07	0.1	9.230343e-09	7.66282e-06	0.1	9.230343e-09	3.751582e-09	0.1	9.230343e-09	5.993025e-07	0.1	9.230343e-09	1.23977609e-06	0.1	9.230343e-09	3.13375e-07	0.1	9.230343e-09	1.136842e-10	0.1
1.011388e-08	1.2154831709244e-07	0.1	1.011388e-08	7.707392e-06	0.1	1.011388e-08	3.773431e-09	0.1	1.011388e-08	6.027886e-07	0.1	1.011388e-08	1.2469868499999998e-06	0.1	1.011388e-08	3.151978e-07	0.1	1.011388e-08	1.143455e-10	0.1
