Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
9.09237e-09	0.9886962	0.1	9.09237e-09	0.003302327	0.1	9.09237e-09	0.003988057	0.1	9.09237e-09	5.802092e-06	0.1	9.09237e-09	6.865389e-06	0.1
1.881394e-08	0.9768004	0.1	1.881394e-08	0.006777629	0.1	1.881394e-08	0.008185003	0.1	1.881394e-08	1.190919e-05	0.1	1.881394e-08	1.408379e-05	0.1
3.501655e-08	0.957399	0.1	3.501655e-08	0.01244566	0.1	3.501655e-08	0.01502996	0.1	3.501655e-08	2.187232e-05	0.1	3.501655e-08	2.582267e-05	0.1
6.110931e-08	0.9272284	0.1	6.110931e-08	0.02126006	0.1	6.110931e-08	0.02567447	0.1	6.110931e-08	3.737449e-05	0.1	6.110931e-08	4.392001e-05	0.1
9.494496e-08	0.8899675	0.1	9.494496e-08	0.03214646	0.1	9.494496e-08	0.03882069	0.1	9.494496e-08	5.653874e-05	0.1	9.494496e-08	6.581459e-05	0.1
1.336707e-07	0.8497219	0.1	1.336707e-07	0.04390593	0.1	1.336707e-07	0.05302026	0.1	1.336707e-07	7.726881e-05	0.1	1.336707e-07	8.857783e-05	0.1
1.76828e-07	0.8076487	0.1	1.76828e-07	0.05620107	0.1	1.76828e-07	0.06786516	0.1	1.76828e-07	9.898395e-05	0.1	1.76828e-07	0.0001109749	0.1
2.22828e-07	0.765752	0.1	2.22828e-07	0.06844689	0.1	2.22828e-07	0.08264846	0.1	2.22828e-07	0.0001206629	0.1	2.22828e-07	0.0001314115	0.1
2.801993e-07	0.717358	0.1	2.801993e-07	0.08259528	0.1	2.801993e-07	0.09972544	0.1	2.801993e-07	0.0001457859	0.1	2.801993e-07	0.0001521448	0.1
3.496571e-07	0.663888	0.1	3.496571e-07	0.09823277	0.1	3.496571e-07	0.1185951	0.1	3.496571e-07	0.0001736637	0.1	3.496571e-07	0.0001708387	0.1
4.271725e-07	0.6100343	0.1	4.271725e-07	0.1139885	0.1	4.271725e-07	0.137602	0.1	4.271725e-07	0.0002018864	0.1	4.271725e-07	0.0001846873	0.1
5.046879e-07	0.5615364	0.1	5.046879e-07	0.1281827	0.1	5.046879e-07	0.1547203	0.1	5.046879e-07	0.0002274393	0.1	5.046879e-07	0.0001926862	0.1
5.822032e-07	0.517715	0.1	5.822032e-07	0.1410125	0.1	5.822032e-07	0.1701893	0.1	5.822032e-07	0.0002506481	0.1	5.822032e-07	0.0001963058	0.1
6.597186e-07	0.4779988	0.1	6.597186e-07	0.1526438	0.1	6.597186e-07	0.1842102	0.1	6.597186e-07	0.0002717869	0.1	6.597186e-07	0.0001967701	0.1
