Batch	m_SP	4	T1a_L	T4a_L	N1a_L	N7a_L					
5.158446e-10	0.999984557	0.1	5.158446e-10	9.284124526000001e-12	0.1	5.158446e-10	5.925012639999999e-09	0.1	5.158446e-10	4.7381846e-14	0.1
1.105034e-09	0.9999670260000001	0.1	1.105034e-09	1.9966693695e-11	0.1	1.105034e-09	1.2692200110000001e-08	0.1	1.105034e-09	1.01518251e-13	0.1
1.830072e-09	0.999945196	0.1	1.830072e-09	3.3227688846000006e-11	0.1	1.830072e-09	2.101933982e-08	0.1	1.830072e-09	1.68163045e-13	0.1
2.990134e-09	0.999910638	0.1	2.990134e-09	5.4711917022e-11	0.1	2.990134e-09	3.4341953410000004e-08	0.1	2.990134e-09	2.7485553e-13	0.1
4.632863e-09	0.999861592	0.1	4.632863e-09	8.570219939e-11	0.1	4.632863e-09	5.320616688e-08	0.1	4.632863e-09	4.2607062999999997e-13	0.1
7.0462e-09	0.999789668	0.1	7.0462e-09	1.3245331387000002e-10	0.1	7.0462e-09	8.09165839e-08	0.1	7.0462e-09	6.4850644e-13	0.1
9.8569e-09	0.999705802	0.1	9.8569e-09	1.8877117501000002e-10	0.1	9.8569e-09	1.1318537430000001e-07	0.1	9.8569e-09	9.0800672e-13	0.1
1.276694e-08	0.999618887	0.1	1.276694e-08	2.4924390953000007e-10	0.1	1.276694e-08	1.4659020999999999e-07	0.1	1.276694e-08	1.17719111e-12	0.1
1.567698e-08	0.999532156	0.1	1.567698e-08	3.1196690678e-10	0.1	1.567698e-08	1.799906805e-07	0.1	1.567698e-08	1.4469102199999998e-12	0.1
1.90898e-08	0.9994305019999999	0.1	1.90898e-08	3.8845938419000005e-10	0.1	1.90898e-08	2.1915664189999999e-07	0.1	1.90898e-08	1.76392861e-12	0.1
2.262832e-08	0.999325072	0.1	2.262832e-08	4.711910097700001e-10	0.1	2.262832e-08	2.5975918e-07	0.1	2.262832e-08	2.0934383000000002e-12	0.1
2.694717e-08	0.999196536	0.1	2.694717e-08	5.770110085100001e-10	0.1	2.694717e-08	3.09307517e-07	0.1	2.694717e-08	2.4967711e-12	0.1
3.182603e-08	0.9990514890000001	0.1	3.182603e-08	7.031423428899999e-10	0.1	3.182603e-08	3.652704851e-07	0.1	3.182603e-08	2.9539769e-12	0.1
3.735103e-08	0.998887462	0.1	3.735103e-08	8.546892855100001e-10	0.1	3.735103e-08	4.2863214700000005e-07	0.1	3.735103e-08	3.4738183e-12	0.1
4.396718e-08	0.998691221	0.1	4.396718e-08	1.0487722744700001e-09	0.1	4.396718e-08	5.044900835999999e-07	0.1	4.396718e-08	4.0993476000000005e-12	0.1
5.237036e-08	0.9984428010000002	0.1	5.237036e-08	1.3158973954900001e-09	0.1	5.237036e-08	6.008111779999999e-07	0.1	5.237036e-08	4.8987797000000005e-12	0.1
6.275113e-08	0.99813671	0.1	6.275113e-08	1.6792802609799999e-09	0.1	6.275113e-08	7.19761885e-07	0.1	6.275113e-08	5.8943814999999994e-12	0.1
7.542817e-08	0.997764952	0.1	7.542817e-08	2.1759116251300004e-09	0.1	7.542817e-08	8.64971059e-07	0.1	7.542817e-08	7.122961500000001e-12	0.1
9.37185e-08	0.9972327280000001	0.1	9.37185e-08	3.0019121287300005e-09	0.1	9.37185e-08	1.074382406e-06	0.1	9.37185e-08	8.922028400000001e-12	0.1
1.145444e-07	0.99663407	0.1	1.145444e-07	4.1122189016100005e-09	0.1	1.145444e-07	1.31270421e-06	0.1	1.145444e-07	1.1011746e-11	0.1
1.38055e-07	0.9959691169999999	0.1	1.38055e-07	5.6014980199e-09	0.1	1.38055e-07	1.581617882e-06	0.1	1.38055e-07	1.34283697e-11	0.1
1.655422e-07	0.9952088590000001	0.1	1.655422e-07	7.6875592857e-09	0.1	1.655422e-07	1.895881827e-06	0.1	1.655422e-07	1.63381805e-11	0.1
1.990811e-07	0.994309989	0.1	1.990811e-07	1.0782162964699999e-08	0.1	1.990811e-07	2.279194625e-06	0.1	1.990811e-07	2.0023446900000002e-11	0.1
2.376187e-07	0.99332132	0.1	2.376187e-07	1.5153152770500002e-08	0.1	2.376187e-07	2.719534328e-06	0.1	2.376187e-07	2.4458149999999997e-11	0.1
2.81385e-07	0.992262066	0.1	2.81385e-07	2.1273895591899998e-08	0.1	2.81385e-07	3.2195978289999997e-06	0.1	2.81385e-07	2.9777800999999997e-11	0.1
3.251513e-07	0.9912754220000001	0.1	3.251513e-07	2.8733177090200003e-08	0.1	3.251513e-07	3.719738695e-06	0.1	3.251513e-07	3.5423044e-11	0.1
3.707539e-07	0.990327622	0.1	3.707539e-07	3.80432109557e-08	0.1	3.707539e-07	4.241021076e-06	0.1	3.707539e-07	4.1675236e-11	0.1
4.237019e-07	0.989331719	0.1	4.237019e-07	5.096648925110001e-08	0.1	4.237019e-07	4.846520284e-06	0.1	4.237019e-07	4.9435915e-11	0.1
4.880385e-07	0.988269766	0.1	4.880385e-07	6.99464106464e-08	0.1	4.880385e-07	5.582607284e-06	0.1	4.880385e-07	5.962873900000001e-11	0.1
5.552221e-07	0.987324614	0.1	5.552221e-07	9.38699580389e-08	0.1	5.552221e-07	6.35155275e-06	0.1	5.552221e-07	7.120711199999999e-11	0.1
6.224058e-07	0.9865322480000001	0.1	6.224058e-07	1.22249832508e-07	0.1	6.224058e-07	7.120538109999999e-06	0.1	6.224058e-07	8.377764699999999e-11	0.1
6.895895e-07	0.985874998	0.1	6.895895e-07	1.5532478079400002e-07	0.1	6.895895e-07	7.88922886e-06	0.1	6.895895e-07	9.737318700000001e-11	0.1
7.567732e-07	0.9853346470000001	0.1	7.567732e-07	1.93306595639e-07	0.1	7.567732e-07	8.65724184e-06	0.1	7.567732e-07	1.12024071e-10	0.1
8.239569e-07	0.9848936090000001	0.1	8.239569e-07	2.36382305282e-07	0.1	8.239569e-07	9.42417588e-06	0.1	8.239569e-07	1.27760023e-10	0.1
8.911405e-07	0.984535892	0.1	8.911405e-07	2.84716388069e-07	0.1	8.911405e-07	1.0189624029999998e-05	0.1	8.911405e-07	1.4461138e-10	0.1
9.657877e-07	0.9842184090000001	0.1	9.657877e-07	3.44760604643e-07	0.1	9.657877e-07	1.103788272e-05	0.1	9.657877e-07	1.64681081e-10	0.1
1.023016e-06	0.98402205	0.1	1.023016e-06	3.9541568125100004e-07	0.1	1.023016e-06	1.1686304889999999e-05	0.1	1.023016e-06	1.8105458999999998e-10	0.1
1.075932e-06	0.983870392	0.1	1.075932e-06	4.458870073679999e-07	0.1	1.075932e-06	1.228418973e-05	0.1	1.075932e-06	1.9697668e-10	0.1
1.133775e-06	0.9837322050000001	0.1	1.133775e-06	5.05106409566e-07	0.1	1.133775e-06	1.293570224e-05	0.1	1.133775e-06	2.15262228e-10	0.1
1.215638e-06	0.983577103	0.1	1.215638e-06	5.96240447075e-07	0.1	1.215638e-06	1.3853745250000001e-05	0.1	1.215638e-06	2.427576e-10	0.1
1.321411e-06	0.9834299900000001	0.1	1.321411e-06	7.268701264270001e-07	0.1	1.321411e-06	1.503214158e-05	0.1	1.321411e-06	2.8118698000000003e-10	0.1
1.433161e-06	0.983321789	0.1	1.433161e-06	8.808465519800001e-07	0.1	1.433161e-06	1.626655019e-05	0.1	1.433161e-06	3.2549329e-10	0.1
1.544911e-06	0.983247008	0.1	1.544911e-06	1.05136810503e-06	0.1	1.544911e-06	1.748899192e-05	0.1	1.544911e-06	3.7377429e-10	0.1
1.656661e-06	0.9831952639999999	0.1	1.656661e-06	1.23850984489e-06	0.1	1.656661e-06	1.8698493270000004e-05	0.1	1.656661e-06	4.2619751e-10	0.1
1.768411e-06	0.983158973	0.1	1.768411e-06	1.4422861248300002e-06	0.1	1.768411e-06	1.989412836e-05	0.1	1.768411e-06	4.8292544e-10	0.1
1.880162e-06	0.983133373	0.1	1.880162e-06	1.6626602092199996e-06	0.1	1.880162e-06	2.1075092790000002e-05	0.1	1.880162e-06	5.4411372e-10	0.1
1.991912e-06	0.983114828	0.1	1.991912e-06	1.8995517766699999e-06	0.1	1.991912e-06	2.2240632530000004e-05	0.1	1.991912e-06	6.0991028e-10	0.1
2.108291e-06	0.9831009119999999	0.1	2.108291e-06	2.16368775659e-06	0.1	2.108291e-06	2.343730849e-05	0.1	2.108291e-06	6.834811699999999e-10	0.1
2.243189e-06	0.98308898	0.1	2.243189e-06	2.49188768424e-06	0.1	2.243189e-06	2.480159659e-05	0.1	2.243189e-06	7.753945e-10	0.1
2.378086e-06	0.983080043	0.1	2.378086e-06	2.84344481059e-06	0.1	2.378086e-06	2.6140455699999996e-05	0.1	2.378086e-06	8.746332e-10	0.1
2.529653e-06	0.9830723880000001	0.1	2.529653e-06	3.26587078485e-06	0.1	2.529653e-06	2.761332733e-05	0.1	2.529653e-06	9.9510963e-10	0.1
2.692333e-06	0.983065654	0.1	2.692333e-06	3.7509463239e-06	0.1	2.692333e-06	2.915598357e-05	0.1	2.692333e-06	1.1352480400000001e-09	0.1
2.874739e-06	0.98305933	0.1	2.874739e-06	4.3329432348e-06	0.1	2.874739e-06	3.083725164e-05	0.1	2.874739e-06	1.30601825e-09	0.1
3.070296e-06	0.9830533370000001	0.1	3.070296e-06	5.000435615399999e-06	0.1	3.070296e-06	3.258143382e-05	0.1	3.070296e-06	1.50544009e-09	0.1
3.297665e-06	0.9830470109999999	0.1	3.297665e-06	5.8313290661000005e-06	0.1	3.297665e-06	3.453192647e-05	0.1	3.297665e-06	1.7589336500000002e-09	0.1
3.543128e-06	0.9830404840000001	0.1	3.543128e-06	6.792025570600001e-06	0.1	3.543128e-06	3.654281855e-05	0.1	3.543128e-06	2.0590582e-09	0.1
3.829153e-06	0.9830332740000001	0.1	3.829153e-06	7.991183098200002e-06	0.1	3.829153e-06	3.876091718e-05	0.1	3.829153e-06	2.44373535e-09	0.1
4.172376e-06	0.98302517	0.1	4.172376e-06	9.537403932100001e-06	0.1	4.172376e-06	4.1245342760000005e-05	0.1	4.172376e-06	2.95514432e-09	0.1
4.571773e-06	0.9830161820000001	0.1	4.571773e-06	1.14746079982e-05	0.1	4.571773e-06	4.389690002e-05	0.1	4.571773e-06	3.6183037e-09	0.1
5.033982e-06	0.983006431	0.1	5.033982e-06	1.3887577733100002e-05	0.1	5.033982e-06	4.66548379e-05	0.1	5.033982e-06	4.4757407e-09	0.1
5.675291e-06	0.982993788	0.1	5.675291e-06	1.7510579174e-05	0.1	5.675291e-06	4.99635487e-05	0.1	5.675291e-06	5.820635099999999e-09	0.1
6.50781e-06	0.982979147	0.1	6.50781e-06	2.2632195968000006e-05	0.1	6.50781e-06	5.3453953000000005e-05	0.1	6.50781e-06	7.8224347e-09	0.1
7.519738e-06	0.9829635	0.1	7.519738e-06	2.9394732167e-05	0.1	7.519738e-06	5.666952e-05	0.1	7.519738e-06	1.06166706e-08	0.1
8.739407e-06	0.9829466500000001	0.1	8.739407e-06	3.818061690200001e-05	0.1	8.739407e-06	5.93873641e-05	0.1	8.739407e-06	1.4461187900000002e-08	0.1
1.007086e-05	0.982930572	0.1	1.007086e-05	4.8392017897e-05	0.1	1.007086e-05	6.132585189999999e-05	0.1	1.007086e-05	1.91871123e-08	0.1
1.156999e-05	0.982914043	0.1	1.156999e-05	6.0475597177999995e-05	0.1	1.156999e-05	6.26663406e-05	0.1	1.156999e-05	2.50867948e-08	0.1
1.388685e-05	0.982890624	0.1	1.388685e-05	8.001037079e-05	0.1	1.388685e-05	6.37359261e-05	0.1	1.388685e-05	3.5218528499999996e-08	0.1
1.62037e-05	0.9828682400000001	0.1	1.62037e-05	0.00010023204563	0.1	1.62037e-05	6.419820419999999e-05	0.1	1.62037e-05	4.6335976999999995e-08	0.1
1.852055e-05	0.982846598	0.1	1.852055e-05	0.00012087778624999998	0.1	1.852055e-05	6.439445579999999e-05	0.1	1.852055e-05	5.8197168e-08	0.1
2.08374e-05	0.9828251880000001	0.1	2.08374e-05	0.00014178515593000002	0.1	2.08374e-05	6.4475216e-05	0.1	2.08374e-05	7.0602201e-08	0.1
2.345889e-05	0.982800896	0.1	2.345889e-05	0.00016563244903000003	0.1	2.345889e-05	6.4508087e-05	0.1	2.345889e-05	8.5097682e-08	0.1
2.639909e-05	0.9827739420000001	0.1	2.639909e-05	0.00019251869624999998	0.1	2.639909e-05	6.45158447e-05	0.1	2.639909e-05	1.01737904e-07	0.1
2.980173e-05	0.9827426599999999	0.1	2.980173e-05	0.00022373248022	0.1	2.980173e-05	6.451142380000001e-05	0.1	2.980173e-05	1.21297479e-07	0.1
3.38091e-05	0.982705735	0.1	3.38091e-05	0.0002605593406	0.1	3.38091e-05	6.45006647e-05	0.1	3.38091e-05	1.44547859e-07	0.1
3.835139e-05	0.98266414	0.1	3.835139e-05	0.0003023375898	0.1	3.835139e-05	6.44866125e-05	0.1	3.835139e-05	1.7100873999999998e-07	0.1
4.346925e-05	0.982617102	0.1	4.346925e-05	0.00034942419139999994	0.1	4.346925e-05	6.44702977e-05	0.1	4.346925e-05	2.00827122e-07	0.1
4.991139e-05	0.982557983	0.1	4.991139e-05	0.00040869669029999995	0.1	4.991139e-05	6.44496653e-05	0.1	4.991139e-05	2.38258962e-07	0.1
5.759565e-05	0.982487446	0.1	5.759565e-05	0.00047938922880000004	0.1	5.759565e-05	6.44251454e-05	0.1	5.759565e-05	2.8268160400000004e-07	0.1
6.682813e-05	0.9824027989999999	0.1	6.682813e-05	0.0005643086005	0.1	6.682813e-05	6.43958662e-05	0.1	6.682813e-05	3.3568644700000004e-07	0.1
7.894123e-05	0.982291771	0.1	7.894123e-05	0.0006756946139000001	0.1	7.894123e-05	6.43577892e-05	0.1	7.894123e-05	4.04613495e-07	0.1
9.805493e-05	0.982116733	0.1	9.805493e-05	0.000851386728	0.1	9.805493e-05	6.42984192e-05	0.1	9.805493e-05	5.1202418e-07	0.1
0.00012618	0.9818591879999999	0.1	0.00012618	0.0011097606690000001	0.1	0.00012618	6.421252560000001e-05	0.1	0.00012618	6.673517699999999e-07	0.1
0.000159146	0.981557798	0.1	0.000159146	0.0014123774650000001	0.1	0.000159146	6.41137861e-05	0.1	0.000159146	8.4582481e-07	0.1
0.0001994035	0.981190099	0.1	0.0001994035	0.001781595335	0.1	0.0001994035	6.39956072e-05	0.1	0.0001994035	1.05935842e-06	0.1
0.000239661	0.9808229419999999	0.1	0.000239661	0.0021504466439999995	0.1	0.000239661	6.38796328e-05	0.1	0.000239661	1.26887475e-06	0.1
