Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
5.602013e-06	0.988457	0.1	5.602013e-06	6.7501e-07	0.1	5.602013e-06	1.421868e-05	0.1	5.602013e-06	0.005396677	0.1	5.602013e-06	7.8674459e-06	0.1	5.602013e-06	7.63909e-07	0.1	5.602013e-06	0.0001855483	0.1
6.508608e-06	0.9865964	0.1	6.508608e-06	7.831763e-07	0.1	6.508608e-06	1.650783e-05	0.1	6.508608e-06	0.006289676	0.1	6.508608e-06	9.1281977e-06	0.1	6.508608e-06	8.863173e-07	0.1	6.508608e-06	0.0002152736	0.1
7.415204e-06	0.9847382	0.1	7.415204e-06	8.910363e-07	0.1	7.415204e-06	1.87906e-05	0.1	7.415204e-06	0.007183037	0.1	7.415204e-06	1.0385395e-05	0.1	7.415204e-06	1.008379e-06	0.1	7.415204e-06	0.0002449148	0.1
8.358119e-06	0.9828089	0.1	8.358119e-06	1.002894e-06	0.1	8.358119e-06	2.115807e-05	0.1	8.358119e-06	0.008111718	0.1	8.358119e-06	1.16892043e-05	0.1	8.358119e-06	1.134964e-06	0.1	8.358119e-06	0.0002756545	0.1
9.446314e-06	0.9805875	0.1	9.446314e-06	1.131577e-06	0.1	9.446314e-06	2.388173e-05	0.1	9.446314e-06	0.009182073	0.1	9.446314e-06	1.31891426e-05	0.1	9.446314e-06	1.280591e-06	0.1	9.446314e-06	0.0003110181	0.1
1.053451e-05	0.9783721	0.1	1.053451e-05	1.259824e-06	0.1	1.053451e-05	2.659622e-05	0.1	1.053451e-05	0.01025027	0.1	1.053451e-05	1.46840137e-05	0.1	1.053451e-05	1.425724e-06	0.1	1.053451e-05	0.0003462619	0.1
1.166906e-05	0.9760692	0.1	1.166906e-05	1.393072e-06	0.1	1.166906e-05	2.941661e-05	0.1	1.166906e-05	0.01136118	0.1	1.166906e-05	1.62371809e-05	0.1	1.166906e-05	1.576517e-06	0.1	1.166906e-05	0.00038288	0.1
1.2989e-05	0.9733993	0.1	1.2989e-05	1.547506e-06	0.1	1.2989e-05	3.268544e-05	0.1	1.2989e-05	0.01264961	0.1	1.2989e-05	1.80373006e-05	0.1	1.2989e-05	1.751284e-06	0.1	1.2989e-05	0.0004253201	0.1
1.430895e-05	0.9707397	0.1	1.430895e-05	1.701309e-06	0.1	1.430895e-05	3.594095e-05	0.1	1.430895e-05	0.01393339	0.1	1.430895e-05	1.9830070600000003e-05	0.1	1.430895e-05	1.925338e-06	0.1	1.430895e-05	0.0004675868	0.1
1.58002e-05	0.9677476	0.1	1.58002e-05	1.874317e-06	0.1	1.58002e-05	3.960301e-05	0.1	1.58002e-05	0.01537793	0.1	1.58002e-05	2.1846700299999997e-05	0.1	1.58002e-05	2.121126e-06	0.1	1.58002e-05	0.0005151315	0.1
1.740564e-05	0.9645413	0.1	1.740564e-05	2.059687e-06	0.1	1.740564e-05	4.352671e-05	0.1	1.740564e-05	0.016926	0.1	1.740564e-05	2.40074272e-05	0.1	1.740564e-05	2.330903e-06	0.1	1.740564e-05	0.0005660731	0.1
1.921149e-05	0.9609535	0.1	1.921149e-05	2.267103e-06	0.1	1.921149e-05	4.791709e-05	0.1	1.921149e-05	0.01865841	0.1	1.921149e-05	2.6425128600000002e-05	0.1	1.921149e-05	2.565629e-06	0.1	1.921149e-05	0.0006230734	0.1
