Batch	m_SP	13	W3	W1	W2	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
1.011308e-08	0.989863	0.1	1.011308e-08	1.003694e-108	0.1	1.011308e-08	0.0002143118	0.1	1.011308e-08	1.003694e-108	0.1	1.011308e-08	2.270094e-05	0.1	1.011308e-08	0.0003298921	0.1	1.011308e-08	1.253288e-06	0.1	1.011308e-08	0.001730084	0.1	1.011308e-08	1.697216e-05	0.1	1.011308e-08	1.792572e-06	0.1	1.011308e-08	0.00303449	0.1	1.011308e-08	4.517247e-07	0.1	1.011308e-08	1.462779e-10	0.1
1.088636e-08	0.9894281	0.1	1.088636e-08	1.080045e-108	0.1	1.088636e-08	0.0002149265	0.1	1.088636e-08	1.080045e-108	0.1	1.088636e-08	2.453534e-05	0.1	1.088636e-08	0.0003410275	0.1	1.088636e-08	1.362216e-06	0.1	1.088636e-08	0.001876665	0.1	1.088636e-08	1.832221e-05	0.1	1.088636e-08	1.945382e-06	0.1	1.088636e-08	0.003096932	0.1	1.088636e-08	4.905578e-07	0.1	1.088636e-08	1.599488e-10	0.1
1.178833e-08	0.9889496	0.1	1.178833e-08	1.169059e-108	0.1	1.178833e-08	0.0002153951	0.1	1.178833e-08	1.169059e-108	0.1	1.178833e-08	2.667291e-05	0.1	1.178833e-08	0.0003526177	0.1	1.178833e-08	1.490997e-06	0.1	1.178833e-08	0.002049039	0.1	1.178833e-08	1.989837e-05	0.1	1.178833e-08	2.125104e-06	0.1	1.178833e-08	0.003154746	0.1	1.178833e-08	5.363265e-07	0.1	1.178833e-08	1.760975e-10	0.1
1.272248e-08	0.9884803	0.1	1.272248e-08	1.261198e-108	0.1	1.272248e-08	0.0002156888	0.1	1.272248e-08	1.261198e-108	0.1	1.272248e-08	2.888367e-05	0.1	1.272248e-08	0.0003632093	0.1	1.272248e-08	1.626235e-06	0.1	1.272248e-08	0.002228956	0.1	1.272248e-08	2.153067e-05	0.1	1.272248e-08	2.312663e-06	0.1	1.272248e-08	0.003200948	0.1	1.272248e-08	5.842099e-07	0.1	1.272248e-08	1.929987e-10	0.1
1.388796e-08	0.9879233	0.1	1.388796e-08	1.376084e-108	0.1	1.388796e-08	0.00021588	0.1	1.388796e-08	1.376084e-108	0.1	1.388796e-08	3.163697e-05	0.1	1.388796e-08	0.0003746623	0.1	1.388796e-08	1.797505e-06	0.1	1.388796e-08	0.002455138	0.1	1.388796e-08	2.356453e-05	0.1	1.388796e-08	2.54834e-06	0.1	1.388796e-08	0.00324359	0.1	1.388796e-08	6.445634e-07	0.1	1.388796e-08	2.142643e-10	0.1
1.526734e-08	0.9872937	0.1	1.526734e-08	1.511955e-108	0.1	1.526734e-08	0.0002159554	0.1	1.526734e-08	1.511955e-108	0.1	1.526734e-08	3.488816e-05	0.1	1.526734e-08	0.0003860542	0.1	1.526734e-08	2.003713e-06	0.1	1.526734e-08	0.002724894	0.1	1.526734e-08	2.59642e-05	0.1	1.526734e-08	2.829153e-06	0.1	1.526734e-08	0.003278318	0.1	1.526734e-08	7.167695e-07	0.1	1.526734e-08	2.395949e-10	0.1
1.678934e-08	0.9866244	0.1	1.678934e-08	1.661746e-108	0.1	1.678934e-08	0.0002159344	0.1	1.678934e-08	1.661746e-108	0.1	1.678934e-08	3.846628e-05	0.1	1.678934e-08	0.0003963544	0.1	1.678934e-08	2.235502e-06	0.1	1.678934e-08	0.003024639	0.1	1.678934e-08	2.859789e-05	0.1	1.678934e-08	3.140729e-06	0.1	1.678934e-08	0.00330303	0.1	1.678934e-08	7.972943e-07	0.1	1.678934e-08	2.67643e-10	0.1
1.831133e-08	0.9859724	0.1	1.831133e-08	1.811403e-108	0.1	1.831133e-08	0.0002158565	0.1	1.831133e-08	1.811403e-108	0.1	1.831133e-08	4.203545e-05	0.1	1.831133e-08	0.0004047013	0.1	1.831133e-08	2.471667e-06	0.1	1.831133e-08	0.003326131	0.1	1.831133e-08	3.121219e-05	0.1	1.831133e-08	3.453513e-06	0.1	1.831133e-08	0.003318342	0.1	1.831133e-08	8.786041e-07	0.1	1.831133e-08	2.957077e-10	0.1
1.983333e-08	0.9853315	0.1	1.983333e-08	1.960924e-108	0.1	1.983333e-08	0.00021575	0.1	1.983333e-08	1.960924e-108	0.1	1.983333e-08	4.559671e-05	0.1	1.983333e-08	0.0004114566	0.1	1.983333e-08	2.712158e-06	0.1	1.983333e-08	0.003628989	0.1	1.983333e-08	3.380299e-05	0.1	1.983333e-08	3.766969e-06	0.1	1.983333e-08	0.003327592	0.1	1.983333e-08	9.60607e-07	0.1	1.983333e-08	3.237254e-10	0.1
2.135532e-08	0.9846977	0.1	2.135532e-08	2.110307e-108	0.1	2.135532e-08	0.0002156288	0.1	2.135532e-08	2.110307e-108	0.1	2.135532e-08	4.915128e-05	0.1	2.135532e-08	0.0004169148	0.1	2.135532e-08	2.956957e-06	0.1	2.135532e-08	0.003932904	0.1	2.135532e-08	3.636667e-05	0.1	2.135532e-08	4.08063e-06	0.1	2.135532e-08	0.003332946	0.1	2.135532e-08	1.043226e-06	0.1	2.135532e-08	3.516502e-10	0.1
2.287732e-08	0.9840684	0.1	2.287732e-08	2.259553e-108	0.1	2.287732e-08	0.0002155003	0.1	2.287732e-08	2.259553e-108	0.1	2.287732e-08	5.270045e-05	0.1	2.287732e-08	0.0004213162	0.1	2.287732e-08	3.20607e-06	0.1	2.287732e-08	0.004237627	0.1	2.287732e-08	3.889999e-05	0.1	2.287732e-08	4.394082e-06	0.1	2.287732e-08	0.003335801	0.1	2.287732e-08	1.126394e-06	0.1	2.287732e-08	3.794482e-10	0.1
2.439931e-08	0.9834419	0.1	2.439931e-08	2.40866e-108	0.1	2.439931e-08	0.0002153681	0.1	2.439931e-08	2.40866e-108	0.1	2.439931e-08	5.624554e-05	0.1	2.439931e-08	0.0004248565	0.1	2.439931e-08	3.459512e-06	0.1	2.439931e-08	0.004542958	0.1	2.439931e-08	4.140007e-05	0.1	2.439931e-08	4.706944e-06	0.1	2.439931e-08	0.003337058	0.1	2.439931e-08	1.210052e-06	0.1	2.439931e-08	4.070937e-10	0.1
