Batch	m_SP	2	P2_L	W4_L	
2.394487e-10	9.760061842768199e-06	0.1	2.394487e-10	2.429221e-08	0.1
5.138112e-10	9.4931873350276e-06	0.1	5.138112e-10	5.149798e-08	0.1
1.175964e-09	8.8818463655312e-06	0.1	1.175964e-09	1.144928e-07	0.1
2.174799e-09	8.0404941256595e-06	0.1	2.174799e-09	2.028078e-07	0.1
2.793659e-09	7.5635853538531e-06	0.1	2.793659e-09	2.537545e-07	0.1
3.678955e-09	6.934629660816001e-06	0.1	3.678955e-09	3.219916e-07	0.1
4.978928e-09	6.1126307949668e-06	0.1	4.978928e-09	4.130963e-07	0.1
6.510947e-09	5.2778453842902e-06	0.1	6.510947e-09	5.080464e-07	0.1
8.307352e-09	4.453278891994e-06	0.1	8.307352e-09	6.044805e-07	0.1
1.050034e-08	3.6299561597855996e-06	0.1	1.050034e-08	7.036763e-07	0.1
1.269332e-08	2.96712884937237e-06	0.1	1.269332e-08	7.85869e-07	0.1
1.48863e-08	2.43105361849008e-06	0.1	1.48863e-08	8.540122e-07	0.1
1.707929e-08	1.99576011219552e-06	0.1	1.707929e-08	9.105276e-07	0.1
1.927227e-08	1.64109132521982e-06	0.1	1.927227e-08	9.574073e-07	0.1
2.164789e-08	1.3296505665762e-06	0.1	2.164789e-08	9.992172e-07	0.1
2.429746e-08	1.05305252963691e-06	0.1	2.429746e-08	1.036868e-06	0.1
2.694703e-08	8.3502200223613e-07	0.1	2.694703e-08	1.066892e-06	0.1
2.982229e-08	6.4987033813034e-07	0.1	2.982229e-08	1.092617e-06	0.1
3.303607e-08	4.9154148898218e-07	0.1	3.303607e-08	1.114762e-06	0.1
3.624985e-08	3.7206206313730804e-07	0.1	3.624985e-08	1.131536e-06	0.1
3.987031e-08	2.7204163659238504e-07	0.1	3.987031e-08	1.145583e-06	0.1
4.376189e-08	1.9439946001642799e-07	0.1	4.376189e-08	1.156443e-06	0.1
4.765346e-08	1.38972041387939e-07	0.1	4.765346e-08	1.16412e-06	0.1
