Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
1.731512e-13	9.8132718663e-06	0.1	1.731512e-13	2.34483e-08	0.1	1.731512e-13	7.198078e-08	0.1	1.731512e-13	2.181237e-10	0.1	1.731512e-13	1.345098e-08	0.1	1.731512e-13	7.716126e-08	0.1	1.731512e-13	1.799523e-10	0.1
4.164799e-13	9.5568754745828e-06	0.1	4.164799e-13	5.566244e-08	0.1	4.164799e-13	1.708704e-07	0.1	4.164799e-13	5.177896e-10	0.1	4.164799e-13	3.193047e-08	0.1	4.164799e-13	1.8316809999999998e-07	0.1	4.164799e-13	4.271778e-10	0.1
9.314612e-13	9.0361158306784e-06	0.1	9.314612e-13	1.210921e-07	0.1	9.314612e-13	3.717229e-07	0.1	9.314612e-13	1.126435e-09	0.1	9.314612e-13	6.946404e-08	0.1	9.314612e-13	3.9847684000000003e-07	0.1	9.314612e-13	9.293158e-10	0.1
1.866001e-12	8.1624871092512e-06	0.1	1.866001e-12	2.308581e-07	0.1	1.866001e-12	7.086742e-07	0.1	1.866001e-12	2.147506e-09	0.1	1.866001e-12	1.324316e-07	0.1	1.866001e-12	7.596818e-07	0.1	1.866001e-12	1.771718e-09	0.1
3.201057e-12	7.0589181746742e-06	0.1	3.201057e-12	3.695171e-07	0.1	3.201057e-12	1.134314e-06	0.1	3.201057e-12	3.43734e-09	0.1	3.201057e-12	2.119751e-07	0.1	3.201057e-12	1.2159626e-06	0.1	3.201057e-12	2.835874e-09	0.1
4.093028e-12	6.4060554544732e-06	0.1	4.093028e-12	4.51548e-07	0.1	4.093028e-12	1.386121e-06	0.1	4.093028e-12	4.200403e-09	0.1	4.093028e-12	2.590341e-07	0.1	4.093028e-12	1.4858981e-06	0.1	4.093028e-12	3.465439e-09	0.1
5.153947e-12	5.7076867855359e-06	0.1	5.153947e-12	5.392977e-07	0.1	5.153947e-12	1.655479e-06	0.1	5.153947e-12	5.016658e-09	0.1	5.153947e-12	3.093747e-07	0.1	5.153947e-12	1.7746511e-06	0.1	5.153947e-12	4.138902e-09	0.1
6.468288e-12	4.9471525807229996e-06	0.1	6.468288e-12	6.348606e-07	0.1	6.468288e-12	1.948816e-06	0.1	6.468288e-12	5.905586e-09	0.1	6.468288e-12	3.64199e-07	0.1	6.468288e-12	2.0891131e-06	0.1	6.468288e-12	4.872339e-09	0.1
8.824706e-12	3.8283451220544e-06	0.1	8.824706e-12	7.754454e-07	0.1	8.824706e-12	2.380342e-06	0.1	8.824706e-12	7.213294e-09	0.1	8.824706e-12	4.448563e-07	0.1	8.824706e-12	2.5517213000000003e-06	0.1	8.824706e-12	5.951342e-09	0.1
1.118112e-11	2.9625642263828003e-06	0.1	1.118112e-11	8.842404e-07	0.1	1.118112e-11	2.714279e-06	0.1	1.118112e-11	8.225282e-09	0.1	1.118112e-11	5.0728e-07	0.1	1.118112e-11	2.9097193000000004e-06	0.1	1.118112e-11	6.786382e-09	0.1
1.353754e-11	2.2925846349735e-06	0.1	1.353754e-11	9.684345e-07	0.1	1.353754e-11	2.972697e-06	0.1	1.353754e-11	9.008426e-09	0.1	1.353754e-11	5.555935e-07	0.1	1.353754e-11	3.1867624e-06	0.1	1.353754e-11	7.432625e-09	0.1
1.589396e-11	1.774124419918e-06	0.1	1.589396e-11	1.033591e-06	0.1	1.589396e-11	3.172675e-06	0.1	1.589396e-11	9.614478e-09	0.1	1.589396e-11	5.929879e-07	0.1	1.589396e-11	3.4011588e-06	0.1	1.589396e-11	7.93276e-09	0.1
1.825038e-11	1.3729159366956002e-06	0.1	1.825038e-11	1.084015e-06	0.1	1.825038e-11	3.327429e-06	0.1	1.825038e-11	1.008349e-08	0.1	1.825038e-11	6.219323e-07	0.1	1.825038e-11	3.5670755e-06	0.1	1.825038e-11	8.319825e-09	0.1
2.06068e-11	1.0624414630428e-06	0.1	2.06068e-11	1.123037e-06	0.1	2.06068e-11	3.447187e-06	0.1	2.06068e-11	1.044645e-08	0.1	2.06068e-11	6.443376e-07	0.1	2.06068e-11	3.6954751e-06	0.1	2.06068e-11	8.619385e-09	0.1
2.296322e-11	8.2218099814974e-07	0.1	2.296322e-11	1.153237e-06	0.1	2.296322e-11	3.539863e-06	0.1	2.296322e-11	1.072734e-08	0.1	2.296322e-11	6.616825e-07	0.1	2.296322e-11	3.7948415999999998e-06	0.1	2.296322e-11	8.851226e-09	0.1
2.570125e-11	6.1038093638042e-07	0.1	2.570125e-11	1.179861e-06	0.1	2.570125e-11	3.621563e-06	0.1	2.570125e-11	1.097497e-08	0.1	2.570125e-11	6.769808e-07	0.1	2.570125e-11	3.8824427e-06	0.1	2.570125e-11	9.055629e-09	0.1
2.853468e-11	4.4846556319629e-07	0.1	2.853468e-11	1.200216e-06	0.1	2.853468e-11	3.684021e-06	0.1	2.853468e-11	1.116429e-08	0.1	2.853468e-11	6.886848e-07	0.1	2.853468e-11	3.949415400000001e-06	0.1	2.853468e-11	9.211915e-09	0.1
3.136811e-11	3.2950337886313e-07	0.1	3.136811e-11	1.215173e-06	0.1	3.136811e-11	3.729911e-06	0.1	3.136811e-11	1.13034e-08	0.1	3.136811e-11	6.972927e-07	0.1	3.136811e-11	3.9986249e-06	0.1	3.136811e-11	9.326761e-09	0.1
3.420154e-11	2.420991189862e-07	0.1	3.420154e-11	1.226163e-06	0.1	3.420154e-11	3.763629e-06	0.1	3.420154e-11	1.140563e-08	0.1	3.420154e-11	7.036258e-07	0.1	3.420154e-11	4.0347834e-06	0.1	3.420154e-11	9.411158e-09	0.1
