Batch	m_SP	2	N1a_L	N7a_L	
3.64839e-13	0.987705262	0.1	3.64839e-13	0.0012390127	0.1
5.129486e-13	0.982761803	0.1	5.129486e-13	0.0017809415	0.1
6.955115e-13	0.97670585	0.1	6.955115e-13	0.0024718441	0.1
8.188306e-13	0.972638383	0.1	8.188306e-13	0.0029502466000000003	0.1
1.016141e-12	0.966169437	0.1	1.016141e-12	0.0037312618	0.1
1.262779e-12	0.9581500039999999	0.1	1.262779e-12	0.0047280143	0.1
1.509418e-12	0.9502042709999999	0.1	1.509418e-12	0.0057405063999999995	0.1
1.756056e-12	0.9423311749999999	0.1	1.756056e-12	0.0067629105	0.1
2.002694e-12	0.93453031	0.1	2.002694e-12	0.007790784	0.1
2.249332e-12	0.9268010160000001	0.1	2.249332e-12	0.008820734	0.1
2.49597e-12	0.919142378	0.1	2.49597e-12	0.009850183	0.1
2.742609e-12	0.9115539400000001	0.1	2.742609e-12	0.010877166	0.1
2.989247e-12	0.9040349270000001	0.1	2.989247e-12	0.011900195	0.1
3.255687e-12	0.895989612	0.1	3.255687e-12	0.012999625	0.1
3.551831e-12	0.887140395	0.1	3.551831e-12	0.014213388	0.1
3.847975e-12	0.8783883610000001	0.1	3.847975e-12	0.015417482	0.1
4.144119e-12	0.869732319	0.1	4.144119e-12	0.016611167	0.1
4.489043e-12	0.85976978	0.1	4.489043e-12	0.017987714000000002	0.1
4.846163e-12	0.8495888699999999	0.1	4.846163e-12	0.019396805	0.1
5.203284e-12	0.839542196	0.1	5.203284e-12	0.020789178	0.1
5.574713e-12	0.8292332378	0.1	5.574713e-12	0.022219423000000002	0.1
6.003382e-12	0.8175109818999999	0.1	6.003382e-12	0.023847339000000002	0.1
6.432051e-12	0.8059735202	0.1	6.432051e-12	0.025450961	0.1
6.86072e-12	0.7946177043999999	0.1	6.86072e-12	0.027030474	0.1
7.289388e-12	0.7834408142000001	0.1	7.289388e-12	0.028586143	0.1
7.752795e-12	0.7715555243	0.1	7.752795e-12	0.030241394	0.1
8.268309e-12	0.7585705398	0.1	8.268309e-12	0.032050927	0.1
8.783823e-12	0.7458300267	0.1	8.783823e-12	0.033827494	0.1
9.299338e-12	0.7333290409000001	0.1	9.299338e-12	0.03557170900000001	0.1
9.814852e-12	0.7210626051	0.1	9.814852e-12	0.037284181	0.1
1.041464e-11	0.7070799627000001	0.1	1.041464e-11	0.039237466	0.1
1.103549e-11	0.6929259648	0.1	1.103549e-11	0.041216021	0.1
1.165634e-11	0.6790895744000001	0.1	1.165634e-11	0.043151527	0.1
1.22772e-11	0.6655629205000001	0.1	1.22772e-11	0.045045017	0.1
1.302669e-11	0.6496353936	0.1	1.302669e-11	0.047276329	0.1
1.377618e-11	0.6341352393	0.1	1.377618e-11	0.049449667	0.1
1.452567e-11	0.6190499040999999	0.1	1.452567e-11	0.051566737	0.1
1.54025e-11	0.6019116317	0.1	1.54025e-11	0.053974269	0.1
1.631115e-11	0.5847122310999999	0.1	1.631115e-11	0.056393109999999996	0.1
1.725667e-11	0.5673996364	0.1	1.725667e-11	0.058830758999999996	0.1
1.834963e-11	0.5481016964	0.1	1.834963e-11	0.061551669	0.1
1.94426e-11	0.5295386496	0.1	1.94426e-11	0.064172878	0.1
