Batch	m_SP	7	W1_L	R	W3	P1	P2_L	P3	P4											
4.240974e-05	0.98914602	0.1	4.240974e-05	0.0002842043	0.1	4.240974e-05	5.230122e-06	0.1	4.240974e-05	0.002578714	0.1	4.240974e-05	0.00226594536	0.1	4.240974e-05	0.0002875479	0.1	4.240974e-05	1.026063e-08	0.1
5.13778e-05	0.98704656	0.1	5.13778e-05	0.0003390854	0.1	5.13778e-05	6.240835e-06	0.1	5.13778e-05	0.003080215	0.1	5.13778e-05	0.0027035095400000002	0.1	5.13778e-05	0.0003430746	0.1	5.13778e-05	1.224202e-08	0.1
6.651714e-05	0.9836477399999999	0.1	6.651714e-05	0.00042793	0.1	6.651714e-05	7.877037e-06	0.1	6.651714e-05	0.003892074	0.1	6.651714e-05	0.0034118631299999997	0.1	6.651714e-05	0.0004329645	0.1	6.651714e-05	1.544961e-08	0.1
8.319931e-05	0.9801039100000001	0.1	8.319931e-05	0.0005205685	0.1	8.319931e-05	9.583108e-06	0.1	8.319931e-05	0.004738601	0.1	8.319931e-05	0.004150464699999999	0.1	8.319931e-05	0.0005266929	0.1	8.319931e-05	1.879418e-08	0.1
9.988147e-05	0.97675877	0.1	9.988147e-05	0.0006080098	0.1	9.988147e-05	1.119347e-05	0.1	9.988147e-05	0.005537636	0.1	9.988147e-05	0.0048476301	0.1	9.988147e-05	0.0006151629	0.1	9.988147e-05	2.19511e-08	0.1
0.0001179179	0.97335226	0.1	0.0001179179	0.0006970569	0.1	0.0001179179	1.283339e-05	0.1	0.0001179179	0.006351345	0.1	0.0001179179	0.0055575977999999995	0.1	0.0001179179	0.0007052575	0.1	0.0001179179	2.516601e-08	0.1
0.0001376839	0.96985387	0.1	0.0001376839	0.0007885068	0.1	0.0001376839	1.451758e-05	0.1	0.0001376839	0.00718701	0.1	0.0001376839	0.0062867229000000005	0.1	0.0001376839	0.0007977834	0.1	0.0001376839	2.846766e-08	0.1
0.0001562431	0.96677783	0.1	0.0001562431	0.000868914	0.1	0.0001562431	1.599839e-05	0.1	0.0001562431	0.007921769	0.1	0.0001562431	0.0069278056	0.1	0.0001562431	0.0008791366	0.1	0.0001562431	3.137063e-08	0.1
0.0001792263	0.96322917	0.1	0.0001792263	0.0009616784	0.1	0.0001792263	1.770678e-05	0.1	0.0001792263	0.008769445	0.1	0.0001792263	0.0076674104	0.1	0.0001792263	0.0009729922	0.1	0.0001792263	3.471975e-08	0.1
0.0002081129	0.9591450800000001	0.1	0.0002081129	0.001068437	0.1	0.0002081129	1.967289e-05	0.1	0.0002081129	0.009744999	0.1	0.0002081129	0.008518589200000001	0.1	0.0002081129	0.001081007	0.1	0.0002081129	3.857408e-08	0.1
0.0002488151	0.95402839	0.1	0.0002488151	0.001202186	0.1	0.0002488151	2.213608e-05	0.1	0.0002488151	0.0109672	0.1	0.0002488151	0.0095849687	0.1	0.0002488151	0.00121633	0.1	0.0002488151	4.34029e-08	0.1
0.0002895174	0.94956818	0.1	0.0002895174	0.001318779	0.1	0.0002895174	2.42833e-05	0.1	0.0002895174	0.01203262	0.1	0.0002895174	0.0105145564	0.1	0.0002895174	0.001334294	0.1	0.0002895174	4.761229e-08	0.1
0.0003302197	0.94567767	0.1	0.0003302197	0.001420478	0.1	0.0003302197	2.615624e-05	0.1	0.0003302197	0.01296194	0.1	0.0003302197	0.0113254037	0.1	0.0003302197	0.00143719	0.1	0.0003302197	5.128398e-08	0.1
0.000370922	0.9422822399999999	0.1	0.000370922	0.001509234	0.1	0.000370922	2.779081e-05	0.1	0.000370922	0.01377299	0.1	0.000370922	0.0120330459	0.1	0.000370922	0.00152699	0.1	0.000370922	5.448837e-08	0.1
0.0004116242	0.9393175500000001	0.1	0.0004116242	0.001586731	0.1	0.0004116242	2.921802e-05	0.1	0.0004116242	0.01448115	0.1	0.0004116242	0.0126509234	0.1	0.0004116242	0.001605398	0.1	0.0004116242	5.728626e-08	0.1
0.0004523265	0.936727969	0.1	0.0004523265	0.001654424	0.1	0.0004523265	3.046469e-05	0.1	0.0004523265	0.01509973	0.1	0.0004523265	0.0131906395	0.1	0.0004523265	0.001673888	0.1	0.0004523265	5.973021e-08	0.1
0.0004930288	0.934465175	0.1	0.0004930288	0.001713575	0.1	0.0004930288	3.155404e-05	0.1	0.0004930288	0.01564025	0.1	0.0004930288	0.0136622468	0.1	0.0004930288	0.001733735	0.1	0.0004930288	6.186577e-08	0.1
0.0005337311	0.9324872729999999	0.1	0.0005337311	0.001765278	0.1	0.0005337311	3.250623e-05	0.1	0.0005337311	0.01611271	0.1	0.0005337311	0.0140744733	0.1	0.0005337311	0.001786046	0.1	0.0005337311	6.373243e-08	0.1
0.0005744333	0.9307579319999999	0.1	0.0005744333	0.001810484	0.1	0.0005744333	3.333875e-05	0.1	0.0005744333	0.01652579	0.1	0.0005744333	0.0144348866	0.1	0.0005744333	0.001831784	0.1	0.0005744333	6.536449e-08	0.1
0.0006184298	0.9291317330000001	0.1	0.0006184298	0.001852991	0.1	0.0006184298	3.412159e-05	0.1	0.0006184298	0.01691423	0.1	0.0006184298	0.0147737982	0.1	0.0006184298	0.001874791	0.1	0.0006184298	6.689916e-08	0.1
0.0006673676	0.927578982	0.1	0.0006673676	0.001893582	0.1	0.0006673676	3.486913e-05	0.1	0.0006673676	0.01728515	0.1	0.0006673676	0.015097430700000001	0.1	0.0006673676	0.00191586	0.1	0.0006673676	6.836463e-08	0.1
0.0007163054	0.926256633	0.1	0.0007163054	0.001928149	0.1	0.0007163054	3.550572e-05	0.1	0.0007163054	0.01760101	0.1	0.0007163054	0.0153730286	0.1	0.0007163054	0.001950833	0.1	0.0007163054	6.96126e-08	0.1
0.0007652433	0.9251302749999999	0.1	0.0007652433	0.001957591	0.1	0.0007652433	3.604794e-05	0.1	0.0007652433	0.01787006	0.1	0.0007652433	0.0156077696	0.1	0.0007652433	0.001980622	0.1	0.0007652433	7.067557e-08	0.1
0.0008141811	0.924170665	0.1	0.0008141811	0.001982674	0.1	0.0008141811	3.650988e-05	0.1	0.0008141811	0.01809926	0.1	0.0008141811	0.0158077527	0.1	0.0008141811	0.002006	0.1	0.0008141811	7.158115e-08	0.1
0.0008631189	0.92335307	0.1	0.0008631189	0.002004046	0.1	0.0008631189	3.690348e-05	0.1	0.0008631189	0.01829456	0.1	0.0008631189	0.0159781532	0.1	0.0008631189	0.002027623	0.1	0.0008631189	7.235275e-08	0.1
0.0009120567	0.922656354	0.1	0.0009120567	0.002022259	0.1	0.0009120567	3.72389e-05	0.1	0.0009120567	0.01846099	0.1	0.0009120567	0.0161233657	0.1	0.0009120567	0.00204605	0.1	0.0009120567	7.30103e-08	0.1
0.0009609945	0.9220625249999999	0.1	0.0009609945	0.002037782	0.1	0.0009609945	3.752476e-05	0.1	0.0009609945	0.01860283	0.1	0.0009609945	0.0162471281	0.1	0.0009609945	0.002061756	0.1	0.0009609945	7.357072e-08	0.1
0.001009932	0.9215564319999999	0.1	0.001009932	0.002051012	0.1	0.001009932	3.776843e-05	0.1	0.001009932	0.01872374	0.1	0.001009932	0.016352613199999998	0.1	0.001009932	0.002075142	0.1	0.001009932	7.404839e-08	0.1
0.001062859	0.921092787	0.1	0.001062859	0.002063133	0.1	0.001062859	3.799165e-05	0.1	0.001062859	0.01883449	0.1	0.001062859	0.0164492471	0.1	0.001062859	0.002087405	0.1	0.001062859	7.448599e-08	0.1
0.001121769	0.920662526	0.1	0.001121769	0.002074379	0.1	0.001121769	3.819875e-05	0.1	0.001121769	0.01893726	0.1	0.001121769	0.0165389089	0.1	0.001121769	0.002098783	0.1	0.001121769	7.489199e-08	0.1
0.001180679	0.9203074887999999	0.1	0.001180679	0.00208366	0.1	0.001180679	3.836967e-05	0.1	0.001180679	0.01902207	0.1	0.001180679	0.016612911499999997	0.1	0.001180679	0.002108173	0.1	0.001180679	7.522707e-08	0.1
0.001239589	0.9200144177999999	0.1	0.001239589	0.00209132	0.1	0.001239589	3.851074e-05	0.1	0.001239589	0.01909206	0.1	0.001239589	0.0166739766	0.1	0.001239589	0.002115923	0.1	0.001239589	7.550362e-08	0.1
0.001298499	0.9197725903	0.1	0.001298499	0.002097642	0.1	0.001298499	3.862718e-05	0.1	0.001298499	0.01914984	0.1	0.001298499	0.0167243932	0.1	0.001298499	0.00212232	0.1	0.001298499	7.573189e-08	0.1
0.001357409	0.9195728842	0.1	0.001357409	0.002102861	0.1	0.001357409	3.87233e-05	0.1	0.001357409	0.01919753	0.1	0.001357409	0.0167659999	0.1	0.001357409	0.002127601	0.1	0.001357409	7.592031e-08	0.1
0.001416319	0.9194080836	0.1	0.001416319	0.002107169	0.1	0.001416319	3.880264e-05	0.1	0.001416319	0.0192369	0.1	0.001416319	0.016800347	0.1	0.001416319	0.00213196	0.1	0.001416319	7.607585e-08	0.1
0.001487288	0.9192472893	0.1	0.001487288	0.002111373	0.1	0.001487288	3.888006e-05	0.1	0.001487288	0.01927531	0.1	0.001487288	0.016833872399999998	0.1	0.001487288	0.002136213	0.1	0.001487288	7.622763e-08	0.1
