Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
1.023254	9.8748062634494e-06	0.1	1.023254	1.177212e-08	0.1	1.023254	5.30365e-08	0.1	1.023254	6.028565e-08	0.1
2.833547	9.6573165286152e-06	0.1	2.833547	3.223923e-08	0.1	2.833547	1.452462e-07	0.1	2.833547	1.650988e-07	0.1
5.828154	9.308008334065801e-06	0.1	5.828154	6.51113e-08	0.1	5.828154	2.933435e-07	0.1	5.828154	3.334384e-07	0.1
10.81917	8.7536798330753e-06	0.1	10.81917	1.172772e-07	0.1	10.81917	5.283646e-07	0.1	10.81917	6.005826e-07	0.1
20.58655	7.762564848103999e-06	0.1	20.58655	2.105475e-07	0.1	20.58655	9.485719e-07	0.1	20.58655	1.078225e-06	0.1
33.48994	6.6231532355559995e-06	0.1	33.48994	3.177737e-07	0.1	33.48994	1.431654e-06	0.1	33.48994	1.627336e-06	0.1
48.484	5.5074993431643e-06	0.1	48.484	4.227643e-07	0.1	48.484	1.904664e-06	0.1	48.484	2.164998e-06	0.1
66.59668	4.4073974472935995e-06	0.1	66.59668	5.262917e-07	0.1	66.59668	2.371083e-06	0.1	66.59668	2.695167e-06	0.1
89.38731	3.329790722496e-06	0.1	89.38731	6.277023e-07	0.1	89.38731	2.827964e-06	0.1	89.38731	3.214496e-06	0.1
112.1779	2.5156587362232e-06	0.1	112.1779	7.043181e-07	0.1	112.1779	3.173138e-06	0.1	112.1779	3.60685e-06	0.1
134.9686	1.9005831193432e-06	0.1	134.9686	7.622013e-07	0.1	134.9686	3.433918e-06	0.1	134.9686	3.903273e-06	0.1
157.7592	1.4358924406596e-06	0.1	157.7592	8.059322e-07	0.1	157.7592	3.630937e-06	0.1	157.7592	4.127221e-06	0.1
180.5498	1.0848183644322e-06	0.1	180.5498	8.389709e-07	0.1	180.5498	3.779785e-06	0.1	180.5498	4.296414e-06	0.1
203.3404	8.1958210137307e-07	0.1	203.3404	8.639317e-07	0.1	203.3404	3.89224e-06	0.1	203.3404	4.42424e-06	0.1
226.1311	6.191955446705e-07	0.1	226.1311	8.827897e-07	0.1	226.1311	3.9772e-06	0.1	226.1311	4.520812e-06	0.1
248.9217	4.6780319869866004e-07	0.1	248.9217	8.970369e-07	0.1	248.9217	4.041387e-06	0.1	248.9217	4.593773e-06	0.1
274.468	3.4164541111134e-07	0.1	274.468	9.089093e-07	0.1	274.468	4.094876e-06	0.1	274.468	4.654572e-06	0.1
301.8515	2.4393421395056e-07	0.1	301.8515	9.181047e-07	0.1	301.8515	4.136303e-06	0.1	301.8515	4.701662e-06	0.1
329.2349	1.7416860815109e-07	0.1	329.2349	9.246702e-07	0.1	329.2349	4.165882e-06	0.1	329.2349	4.735285e-06	0.1
357.7304	1.2266658155779e-07	0.1	357.7304	9.295169e-07	0.1	357.7304	4.187718e-06	0.1	357.7304	4.760105e-06	0.1
