Batch	m_SP	2	P2_L	W4_L	
1.237627e-13	9.814852599022e-06	0.1	1.237627e-13	1.8415246e-07	0.1
2.953332e-13	9.564107224029799e-06	0.1	2.953332e-13	4.3382541e-07	0.1
6.560102e-13	9.057682222732401e-06	0.1	6.560102e-13	9.381043e-07	0.1
1.309662e-12	8.207247381769401e-06	0.1	1.309662e-12	1.7849935e-06	0.1
2.283797e-12	7.0857199227672e-06	0.1	2.283797e-12	2.9019608e-06	0.1
3.419319e-12	5.9703372608666006e-06	0.1	3.419319e-12	4.0129519e-06	0.1
4.61655e-12	4.983928719432e-06	0.1	4.61655e-12	4.995603e-06	0.1
6.060614e-12	4.0084460494756e-06	0.1	6.060614e-12	5.9674983e-06	0.1
7.504679e-12	3.2238950608092003e-06	0.1	7.504679e-12	6.749265400000001e-06	0.1
8.948743e-12	2.59290318789906e-06	0.1	8.948743e-12	7.3780933e-06	0.1
1.039281e-11	2.08541292790726e-06	0.1	1.039281e-11	7.8838939e-06	0.1
1.207345e-11	1.61845676621728e-06	0.1	1.207345e-11	8.3493417e-06	0.1
1.381324e-11	1.2449059413832e-06	0.1	1.381324e-11	8.721722e-06	0.1
1.555303e-11	9.575740491359799e-07	0.1	1.555303e-11	9.0081787e-06	0.1
1.729282e-11	7.365608334887e-07	0.1	1.729282e-11	9.228534200000001e-06	0.1
1.917541e-11	5.544872250337e-07	0.1	1.917541e-11	9.410078099999998e-06	0.1
2.127218e-11	4.0415178080272e-07	0.1	2.127218e-11	9.5599858e-06	0.1
2.336896e-11	2.9457623835740004e-07	0.1	2.336896e-11	9.6692561e-06	0.1
2.546574e-11	2.1470958992231598e-07	0.1	2.546574e-11	9.7489038e-06	0.1
2.790055e-11	1.4871772658598e-07	0.1	2.790055e-11	9.814717599999999e-06	0.1
3.041988e-11	1.01704256074196e-07	0.1	3.041988e-11	9.861606e-06	0.1
