# T[K]         W1         Pr2         Pr3         Pr1         sum_k_Pr_i
3.00e+02	2.93e-16	6.77e-26	7.83e-35	2.92e-16	2.93e-16
4.00e+02	2.10e-10	8.37e-18	3.18e-23	2.10e-10	2.10e-10
5.00e+02	1.12e-06	1.57e-12	4.54e-16	1.12e-06	1.12e-06
6.00e+02	4.45e-04	6.23e-09	2.94e-11	4.45e-04	4.45e-04
7.00e+02	3.94e-02	3.08e-06	8.99e-08	3.94e-02	3.94e-02
8.00e+02	1.29e+00	4.04e-04	4.02e-05	1.29e+00	1.29e+00
9.00e+02	2.12e+01	2.11e-02	4.90e-03	2.12e+01	2.12e+01
1.00e+03	2.11e+02	5.58e-01	2.34e-01	2.12e+02	2.12e+02
1.10e+03	1.44e+03	8.61e+00	5.57e+00	1.45e+03	1.45e+03
1.20e+03	7.30e+03	8.68e+01	7.77e+01	7.46e+03	7.46e+03
1.30e+03	2.92e+04	6.19e+02	7.15e+02	3.06e+04	3.06e+04
1.40e+03	9.61e+04	3.33e+03	4.71e+03	1.04e+05	1.04e+05
1.50e+03	2.68e+05	1.42e+04	2.38e+04	3.06e+05	3.06e+05
1.60e+03	6.48e+05	4.98e+04	9.68e+04	7.95e+05	7.95e+05
1.70e+03	1.39e+06	1.49e+05	3.28e+05	1.87e+06	1.87e+06
1.80e+03	2.68e+06	3.88e+05	9.64e+05	4.03e+06	4.03e+06
1.90e+03	4.69e+06	9.03e+05	2.49e+06	8.08e+06	8.08e+06
2.00e+03	7.60e+06	1.91e+06	5.81e+06	1.53e+07	1.53e+07
2.10e+03	1.15e+07	3.73e+06	1.24e+07	2.76e+07	2.76e+07
2.20e+03	1.63e+07	6.75e+06	2.45e+07	4.76e+07	4.76e+07
2.30e+03	2.22e+07	1.16e+07	4.55e+07	7.93e+07	7.93e+07
2.40e+03	2.86e+07	1.88e+07	7.97e+07	1.27e+08	1.27e+08
2.50e+03	3.56e+07	2.92e+07	1.33e+08	1.98e+08	1.98e+08
