Batch	m_SP	5	C5H5	T1a_L	T4a_L	N1a_L	N7a_L							
7.900617e-10	0.9897478	0.1	7.900617e-10	0.01017241	0.1	7.900617e-10	2.490160305e-07	0.1	7.900617e-10	3.8011432e-05	0.1	7.900617e-10	4.6445299e-08	0.1
1.27461e-09	0.9835635	0.1	1.27461e-09	0.016308657	0.1	1.27461e-09	4.220085560999999e-07	0.1	1.27461e-09	6.0940840999999996e-05	0.1	1.27461e-09	7.489916700000001e-08	0.1
1.966821e-09	0.9748615	0.1	1.966821e-09	0.024942891000000002	0.1	1.966821e-09	6.957522818e-07	0.1	1.966821e-09	9.3204502e-05	0.1	1.966821e-09	1.1551470999999999e-07	0.1
2.909088e-09	0.9632606	0.1	2.909088e-09	0.036453578	0.1	2.909088e-09	1.1182931649999998e-06	0.1	2.909088e-09	0.000136216606	0.1	2.909088e-09	1.7075405e-07	0.1
4.002653e-09	0.9501385	0.1	4.002653e-09	0.049473766	0.1	4.002653e-09	1.679797504e-06	0.1	4.002653e-09	0.00018486923599999997	0.1	4.002653e-09	2.3481377000000001e-07	0.1
5.197084e-09	0.9362085	0.1	5.197084e-09	0.06329552100000001	0.1	5.197084e-09	2.378484714e-06	0.1	5.197084e-09	0.00023651704	0.1	5.197084e-09	3.0474227999999997e-07	0.1
6.391516e-09	0.922681	0.1	6.391516e-09	0.076717877	0.1	6.391516e-09	3.163769321e-06	0.1	6.391516e-09	0.000286672437	0.1	6.391516e-09	3.7464342999999997e-07	0.1
7.733623e-09	0.9079401	0.1	7.733623e-09	0.09134437499999999	0.1	7.733623e-09	4.14574954e-06	0.1	7.733623e-09	0.00034132722000000004	0.1	7.733623e-09	4.5316187e-07	0.1
9.17418e-09	0.892633	0.1	9.17418e-09	0.10653255	0.1	9.17418e-09	5.311958595e-06	0.1	9.17418e-09	0.00039808092	0.1	9.17418e-09	5.3740865e-07	0.1
1.061474e-08	0.8778336	0.1	1.061474e-08	0.12121713000000002	0.1	1.061474e-08	6.588402058999999e-06	0.1	1.061474e-08	0.00045295279999999996	0.1	1.061474e-08	6.2161072e-07	0.1
1.205529e-08	0.8635169	0.1	1.205529e-08	0.13542275	0.1	1.205529e-08	7.968805390000001e-06	0.1	1.205529e-08	0.00050603478	0.1	1.205529e-08	7.0574723e-07	0.1
1.373809e-08	0.8473731	0.1	1.373809e-08	0.15144127	0.1	1.373809e-08	9.70445643e-06	0.1	1.373809e-08	0.00056589126	0.1	1.373809e-08	8.039117400000001e-07	0.1
1.548144e-08	0.8312728	0.1	1.548144e-08	0.16741665	0.1	1.548144e-08	1.1632182408999999e-05	0.1	1.548144e-08	0.00062558642	0.1	1.548144e-08	9.0542059e-07	0.1
1.722479e-08	0.815773	0.1	1.722479e-08	0.18279629	0.1	1.722479e-08	1.3680832193000001e-05	0.1	1.722479e-08	0.00068305546	0.1	1.722479e-08	1.00667576e-06	0.1
1.896814e-08	0.8008406	0.1	1.896814e-08	0.19761288999999999	0.1	1.896814e-08	1.5839603196e-05	0.1	1.896814e-08	0.00073842071	0.1	1.896814e-08	1.10761132e-06	0.1
2.100561e-08	0.7840672	0.1	2.100561e-08	0.21425625999999998	0.1	2.100561e-08	1.8488228284e-05	0.1	2.100561e-08	0.00080061193	0.1	2.100561e-08	1.2250808399999999e-06	0.1
2.311662e-08	0.7674138	0.1	2.311662e-08	0.23078051	0.1	2.311662e-08	2.1359222500000002e-05	0.1	2.311662e-08	0.0008623581699999999	0.1	2.311662e-08	1.34611879e-06	0.1
2.522763e-08	0.7514532	0.1	2.522763e-08	0.24661746	0.1	2.522763e-08	2.4342870629999997e-05	0.1	2.522763e-08	0.0009215360200000001	0.1	2.522763e-08	1.4663592800000002e-06	0.1
2.733863e-08	0.736143	0.1	2.733863e-08	0.26180907999999997	0.1	2.733863e-08	2.742369275e-05	0.1	2.733863e-08	0.00097830265	0.1	2.733863e-08	1.5856931e-06	0.1
2.979567e-08	0.7190905	0.1	2.979567e-08	0.2787294	0.1	2.979567e-08	3.111284533e-05	0.1	2.979567e-08	0.0010415288100000001	0.1	2.979567e-08	1.7233100999999999e-06	0.1
3.233922e-08	0.7022505	0.1	3.233922e-08	0.29543901	0.1	3.233922e-08	3.502788601e-05	0.1	3.233922e-08	0.0011039678300000001	0.1	3.233922e-08	1.8641729e-06	0.1
3.488276e-08	0.6861811	0.1	3.488276e-08	0.31138391	0.1	3.488276e-08	3.901985085e-05	0.1	3.488276e-08	0.0011635493199999999	0.1	3.488276e-08	2.0032611e-06	0.1
3.742631e-08	0.6708307	0.1	3.742631e-08	0.32661544	0.1	3.742631e-08	4.306980286e-05	0.1	3.742631e-08	0.0012204650700000002	0.1	3.742631e-08	2.1404410000000004e-06	0.1
4.038281e-08	0.6538293	0.1	4.038281e-08	0.34348515	0.1	4.038281e-08	4.782772139e-05	0.1	4.038281e-08	0.00128350242	0.1	4.038281e-08	2.2973450999999997e-06	0.1
4.344255e-08	0.6371185	0.1	4.344255e-08	0.36006658999999996	0.1	4.344255e-08	5.278491115e-05	0.1	4.344255e-08	0.0013454624699999998	0.1	4.344255e-08	2.456685e-06	0.1
4.650229e-08	0.6212407	0.1	4.650229e-08	0.37582157999999993	0.1	4.650229e-08	5.775315791e-05	0.1	4.650229e-08	0.00140433432	0.1	4.650229e-08	2.6127911e-06	0.1
