Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
2.614752e-13	1.0	0.1	2.614752e-13	0.0	0.1	2.614752e-13	0.0	0.1	2.614752e-13	0.0	0.1
2.616728e-11	1.0	0.1	2.616728e-11	0.0	0.1	2.616728e-11	0.0	0.1	2.616728e-11	0.0	0.1
9.533508e-11	1.0	0.1	9.533508e-11	0.0	0.1	9.533508e-11	0.0	0.1	9.533508e-11	0.0	0.1
2.110094e-10	1.0	0.1	2.110094e-10	0.0	0.1	2.110094e-10	0.0	0.1	2.110094e-10	0.0	0.1
4.333517e-10	1.0	0.1	4.333517e-10	0.0	0.1	4.333517e-10	0.0	0.1	4.333517e-10	0.0	0.1
6.556939e-10	1.0	0.1	6.556939e-10	0.0	0.1	6.556939e-10	0.0	0.1	6.556939e-10	0.0	0.1
1.008222e-09	1.0	0.1	1.008222e-09	0.0	0.1	1.008222e-09	0.0	0.1	1.008222e-09	0.0	0.1
1.623269e-09	1.0	0.1	1.623269e-09	0.0	0.1	1.623269e-09	0.0	0.1	1.623269e-09	0.0	0.1
2.501907e-09	1.0	0.1	2.501907e-09	0.0	0.1	2.501907e-09	0.0	0.1	2.501907e-09	0.0	0.1
3.688391e-09	1.0	0.1	3.688391e-09	0.0	0.1	3.688391e-09	0.0	0.1	3.688391e-09	0.0	0.1
5.100256e-09	1.0	0.1	5.100256e-09	0.0	0.1	5.100256e-09	0.0	0.1	5.100256e-09	0.0	0.1
6.662373e-09	1.0	0.1	6.662373e-09	0.0	0.1	6.662373e-09	0.0	0.1	6.662373e-09	0.0	0.1
8.224491e-09	1.0	0.1	8.224491e-09	0.0	0.1	8.224491e-09	0.0	0.1	8.224491e-09	0.0	0.1
9.786609e-09	1.0	0.1	9.786609e-09	0.0	0.1	9.786609e-09	0.0	0.1	9.786609e-09	0.0	0.1
1.134873e-08	1.0	0.1	1.134873e-08	0.0	0.1	1.134873e-08	0.0	0.1	1.134873e-08	0.0	0.1
1.291084e-08	1.0	0.1	1.291084e-08	0.0	0.1	1.291084e-08	0.0	0.1	1.291084e-08	0.0	0.1
1.447296e-08	1.0	0.1	1.447296e-08	0.0	0.1	1.447296e-08	0.0	0.1	1.447296e-08	0.0	0.1
1.603508e-08	1.0	0.1	1.603508e-08	0.0	0.1	1.603508e-08	0.0	0.1	1.603508e-08	0.0	0.1
1.75972e-08	1.0	0.1	1.75972e-08	0.0	0.1	1.75972e-08	0.0	0.1	1.75972e-08	0.0	0.1
1.915932e-08	1.0	0.1	1.915932e-08	0.0	0.1	1.915932e-08	0.0	0.1	1.915932e-08	0.0	0.1
2.072143e-08	1.0	0.1	2.072143e-08	0.0	0.1	2.072143e-08	0.0	0.1	2.072143e-08	0.0	0.1
2.228355e-08	1.0	0.1	2.228355e-08	0.0	0.1	2.228355e-08	0.0	0.1	2.228355e-08	0.0	0.1
2.384567e-08	1.0	0.1	2.384567e-08	0.0	0.1	2.384567e-08	0.0	0.1	2.384567e-08	0.0	0.1
2.540779e-08	1.0	0.1	2.540779e-08	0.0	0.1	2.540779e-08	0.0	0.1	2.540779e-08	0.0	0.1
2.696991e-08	1.0	0.1	2.696991e-08	0.0	0.1	2.696991e-08	0.0	0.1	2.696991e-08	0.0	0.1
2.853202e-08	1.0	0.1	2.853202e-08	0.0	0.1	2.853202e-08	0.0	0.1	2.853202e-08	0.0	0.1
3.009414e-08	0.99999995	0.1	3.009414e-08	0.0	0.1	3.009414e-08	0.0	0.1	3.009414e-08	0.0	0.1
3.165626e-08	0.99999999	0.1	3.165626e-08	0.0	0.1	3.165626e-08	0.0	0.1	3.165626e-08	0.0	0.1
3.321838e-08	1.00000002	0.1	3.321838e-08	0.0	0.1	3.321838e-08	0.0	0.1	3.321838e-08	0.0	0.1
3.478049e-08	1.0000000199999999	0.1	3.478049e-08	0.0	0.1	3.478049e-08	0.0	0.1	3.478049e-08	0.0	0.1
3.634261e-08	1.00000004	0.1	3.634261e-08	0.0	0.1	3.634261e-08	0.0	0.1	3.634261e-08	0.0	0.1
3.790473e-08	0.9999999900000001	0.1	3.790473e-08	0.0	0.1	3.790473e-08	0.0	0.1	3.790473e-08	0.0	0.1
3.946685e-08	1.00000005	0.1	3.946685e-08	0.0	0.1	3.946685e-08	0.0	0.1	3.946685e-08	0.0	0.1
4.102897e-08	1.00000005	0.1	4.102897e-08	0.0	0.1	4.102897e-08	0.0	0.1	4.102897e-08	0.0	0.1
4.277897e-08	0.9999999599999999	0.1	4.277897e-08	0.0	0.1	4.277897e-08	0.0	0.1	4.277897e-08	0.0	0.1
