Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
5.864168e-13	9.830447040210868e-06	0.1	5.864168e-13	1.215071e-11	0.1	5.864168e-13	1.14000481e-07	0.1	5.864168e-13	1.186752e-13	0.1	5.864168e-13	9.355598e-11	0.1	5.864168e-13	1.285475e-11	0.1	5.864168e-13	1.559655e-17	0.1
1.897208e-12	9.57956895278416e-06	0.1	1.897208e-12	3.880841e-11	0.1	1.897208e-12	3.6410354e-07	0.1	1.897208e-12	3.788763e-13	0.1	1.897208e-12	2.980363e-10	0.1	1.897208e-12	4.105709e-11	0.1	1.897208e-12	4.9814e-17	0.1
5.33612e-12	8.951416353269649e-06	0.1	5.33612e-12	1.055604e-10	0.1	5.33612e-12	9.9034036e-07	0.1	5.33612e-12	1.029434e-12	0.1	5.33612e-12	8.053298e-10	0.1	5.33612e-12	1.11677e-10	0.1	5.33612e-12	1.354948e-16	0.1
1.109333e-11	7.990698561934157e-06	0.1	1.109333e-11	2.076705e-10	0.1	1.109333e-11	1.9482006e-06	0.1	1.109333e-11	2.021753e-12	0.1	1.109333e-11	1.567872e-09	0.1	1.109333e-11	2.197038e-10	0.1	1.109333e-11	2.665568e-16	0.1
1.85708e-11	6.895258231630545e-06	0.1	1.85708e-11	3.241263e-10	0.1	1.85708e-11	3.0404937e-06	0.1	1.85708e-11	3.149109e-12	0.1	1.85708e-11	2.41677e-09	0.1	1.85708e-11	3.429076e-10	0.1	1.85708e-11	4.160269e-16	0.1
2.362751e-11	6.240944632730283e-06	0.1	2.362751e-11	3.937003e-10	0.1	2.362751e-11	3.6929853e-06	0.1	2.362751e-11	3.820286e-12	0.1	2.362751e-11	2.912822e-09	0.1	2.362751e-11	4.165133e-10	0.1	2.362751e-11	5.05322e-16	0.1
2.956516e-11	5.551495783035426e-06	0.1	2.956516e-11	4.670225e-10	0.1	2.956516e-11	4.3805671e-06	0.1	2.956516e-11	4.52563e-12	0.1	2.956516e-11	3.426146e-09	0.1	2.956516e-11	4.940843e-10	0.1	2.956516e-11	5.994253e-16	0.1
3.682423e-11	4.811271263796502e-06	0.1	3.682423e-11	5.457591e-10	0.1	3.682423e-11	5.1188465000000006e-06	0.1	3.682423e-11	5.280671e-12	0.1	3.682423e-11	3.96603e-09	0.1	3.682423e-11	5.773836e-10	0.1	3.682423e-11	7.00475e-16	0.1
4.973349e-11	3.73031453621712e-06	0.1	4.973349e-11	6.607679e-10	0.1	4.973349e-11	6.1970828e-06	0.1	4.973349e-11	6.378779e-12	0.1	4.973349e-11	4.73201e-09	0.1	4.973349e-11	6.990571e-10	0.1	4.973349e-11	8.480704e-16	0.1
6.264275e-11	2.8923045087528802e-06	0.1	6.264275e-11	7.499544e-10	0.1	6.264275e-11	7.0330939e-06	0.1	6.264275e-11	7.226086e-12	0.1	6.264275e-11	5.305832e-09	0.1	6.264275e-11	7.934121e-10	0.1	6.264275e-11	9.625221e-16	0.1
