Batch	m_SP	2	P2_L	W4_L	
2.305206e-11	9.7248115273593e-06	0.1	2.305206e-11	1.321837e-07	0.1
4.89927e-11	9.424709674509701e-06	0.1	4.89927e-11	2.770324e-07	0.1
1.104238e-10	8.751629712714e-06	0.1	1.104238e-10	6.042168e-07	0.1
2.074746e-10	7.787762453554e-06	0.1	2.074746e-10	1.078575e-06	0.1
2.680207e-10	7.242559730191799e-06	0.1	2.680207e-10	1.350087e-06	0.1
3.536414e-10	6.537825779912801e-06	0.1	3.536414e-10	1.704668e-06	0.1
4.783731e-10	5.634972027888e-06	0.1	4.783731e-10	2.165264e-06	0.1
6.249997e-10	4.7351079312064e-06	0.1	6.249997e-10	2.631968e-06	0.1
7.98081e-10	3.8593390050643995e-06	0.1	7.98081e-10	3.09419e-06	0.1
1.010844e-09	3.0047642878512e-06	0.1	1.010844e-09	3.553671e-06	0.1
1.223608e-09	2.3417669671830005e-06	0.1	1.223608e-09	3.916562e-06	0.1
1.436371e-09	1.82654032730556e-06	0.1	1.436371e-09	4.202902e-06	0.1
1.649134e-09	1.4255949848992e-06	0.1	1.649134e-09	4.428646e-06	0.1
1.861898e-09	1.11322847054727e-06	0.1	1.861898e-09	4.606474e-06	0.1
2.083425e-09	8.6085318075937e-07	0.1	2.083425e-09	4.751529e-06	0.1
2.340006e-09	6.394042981544399e-07	0.1	2.340006e-09	4.87993e-06	0.1
2.596587e-09	4.7505946075805e-07	0.1	2.596587e-09	4.97597e-06	0.1
2.853168e-09	3.530203507895e-07	0.1	2.853168e-09	5.047744e-06	0.1
3.152784e-09	2.4961825923976e-07	0.1	3.152784e-09	5.108892e-06	0.1
3.463158e-09	1.7432690145272596e-07	0.1	3.463158e-09	5.153629e-06	0.1
3.773532e-09	1.21740895100306e-07	0.1	3.773532e-09	5.184991e-06	0.1
