Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
3.450856e-08	0.9895633	0.1	3.450856e-08	0.0002772685	0.1	3.450856e-08	0.002343706	0.1	3.450856e-08	0.002129048	0.1	3.450856e-08	0.000606943	0.1
4.382444e-08	0.986768	0.1	4.382444e-08	0.0003312109	0.1	4.382444e-08	0.002982161	0.1	4.382444e-08	0.002698897	0.1	4.382444e-08	0.0007693522	0.1
5.677964e-08	0.9828971	0.1	5.677964e-08	0.000394985	0.1	5.677964e-08	0.003872068	0.1	5.677964e-08	0.003487815	0.1	5.677964e-08	0.0009940963	0.1
7.427889e-08	0.9776997	0.1	7.427889e-08	0.0004638714	0.1	7.427889e-08	0.005075884	0.1	7.427889e-08	0.004546836	0.1	7.427889e-08	0.001295514	0.1
9.177814e-08	0.972539	0.1	9.177814e-08	0.0005169078	0.1	9.177814e-08	0.006279513	0.1	9.177814e-08	0.005598213	0.1	9.177814e-08	0.001594328	0.1
1.092774e-07	0.9674156	0.1	1.092774e-07	0.0005575605	0.1	1.092774e-07	0.007481052	0.1	1.092774e-07	0.006641937	0.1	1.092774e-07	0.001890416	0.1
1.267766e-07	0.96233	0.1	1.267766e-07	0.0005885393	0.1	1.267766e-07	0.008679049	0.1	1.267766e-07	0.007678028	0.1	1.267766e-07	0.00218367	0.1
1.442759e-07	0.9572822	0.1	1.442759e-07	0.0006119624	0.1	1.442759e-07	0.009872404	0.1	1.442759e-07	0.008706526	0.1	1.442759e-07	0.002473993	0.1
1.617751e-07	0.9522724	0.1	1.617751e-07	0.0006294856	0.1	1.617751e-07	0.01106029	0.1	1.617751e-07	0.009727491	0.1	1.617751e-07	0.002761298	0.1
1.813766e-07	0.9467057	0.1	1.813766e-07	0.0006436956	0.1	1.813766e-07	0.01238363	0.1	1.813766e-07	0.01086225	0.1	1.813766e-07	0.003079436	0.1
2.023796e-07	0.9407935	0.1	2.023796e-07	0.0006540878	0.1	2.023796e-07	0.01379243	0.1	2.023796e-07	0.01206789	0.1	2.023796e-07	0.003415893	0.1
2.233826e-07	0.9349353	0.1	2.233826e-07	0.0006607426	0.1	2.233826e-07	0.01519125	0.1	2.233826e-07	0.01326307	0.1	2.233826e-07	0.003747658	0.1
2.443856e-07	0.9291307	0.1	2.443856e-07	0.0006646267	0.1	2.443856e-07	0.01657977	0.1	2.443856e-07	0.01444794	0.1	2.443856e-07	0.004074627	0.1
2.687677e-07	0.9224587	0.1	2.687677e-07	0.0006666003	0.1	2.687677e-07	0.01817853	0.1	2.687677e-07	0.01581074	0.1	2.687677e-07	0.004448063	0.1
2.939947e-07	0.91563	0.1	2.939947e-07	0.0006665953	0.1	2.939947e-07	0.01981769	0.1	2.939947e-07	0.01720666	0.1	2.939947e-07	0.00482736	0.1
3.192216e-07	0.9088759	0.1	3.192216e-07	0.0006651404	0.1	3.192216e-07	0.02144162	0.1	3.192216e-07	0.01858853	0.1	3.192216e-07	0.005199327	0.1
3.474974e-07	0.901393	0.1	3.474974e-07	0.0006623366	0.1	3.474974e-07	0.02324387	0.1	3.474974e-07	0.02012105	0.1	3.474974e-07	0.00560739	0.1
3.778057e-07	0.8934734	0.1	3.778057e-07	0.0006584235	0.1	3.778057e-07	0.02515489	0.1	3.778057e-07	0.02174499	0.1	3.778057e-07	0.006034231	0.1
4.081141e-07	0.8856565	0.1	4.081141e-07	0.0006539162	0.1	4.081141e-07	0.0270448	0.1	4.081141e-07	0.02334998	0.1	4.081141e-07	0.006450001	0.1
4.434806e-07	0.8766627	0.1	4.434806e-07	0.0006482098	0.1	4.434806e-07	0.02922405	0.1	4.434806e-07	0.02519951	0.1	4.434806e-07	0.006920998	0.1
4.801117e-07	0.8674893	0.1	4.801117e-07	0.0006420234	0.1	4.801117e-07	0.03145235	0.1	4.801117e-07	0.02708938	0.1	4.801117e-07	0.007392599	0.1
5.211393e-07	0.8573828	0.1	5.211393e-07	0.0006349472	0.1	5.211393e-07	0.03391425	0.1	5.211393e-07	0.02917586	0.1	5.211393e-07	0.007901043	0.1
