Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
2.139315e-12	9.747603044039999e-06	0.1	2.139315e-12	9.063912e-09	0.1	2.139315e-12	1.624043e-07	0.1	2.139315e-12	1.617965e-10	0.1	2.139315e-12	4.954878e-08	0.1	2.139315e-12	1.281566e-08	0.1	2.139315e-12	1.399485e-11	0.1
4.651357e-12	9.476041527736801e-06	0.1	4.651357e-12	1.943252e-08	0.1	4.651357e-12	3.481822e-07	0.1	4.651357e-12	3.468745e-10	0.1	4.651357e-12	1.062234e-07	0.1	4.651357e-12	2.747607e-08	0.1	4.651357e-12	3.000392e-11	0.1
9.552072e-12	8.9678558456526e-06	0.1	9.552072e-12	3.883705e-08	0.1	9.552072e-12	6.958495e-07	0.1	9.552072e-12	6.932189e-10	0.1	9.552072e-12	2.122697e-07	0.1	9.552072e-12	5.491264e-08	0.1	9.552072e-12	5.996365e-11	0.1
1.826445e-11	8.1308071281508e-06	0.1	1.826445e-11	7.080231e-08	0.1	1.826445e-11	1.268535e-06	0.1	1.826445e-11	1.263687e-09	0.1	1.826445e-11	3.869058e-07	0.1	1.826445e-11	1.001093e-07	0.1	1.826445e-11	1.093144e-10	0.1
3.033285e-11	7.0988940498513e-06	0.1	3.033285e-11	1.102153e-07	0.1	3.033285e-11	1.974598e-06	0.1	3.033285e-11	1.966946e-09	0.1	3.033285e-11	6.021319e-07	0.1	3.033285e-11	1.558369e-07	0.1	3.033285e-11	1.701596e-10	0.1
4.711293e-11	5.878185555511e-06	0.1	4.711293e-11	1.568488e-07	0.1	4.711293e-11	2.809928e-06	0.1	4.711293e-11	2.798853e-09	0.1	4.711293e-11	8.566346e-07	0.1	4.711293e-11	2.217743e-07	0.1	4.711293e-11	2.421455e-10	0.1
6.389301e-11	4.8674828071768e-06	0.1	6.389301e-11	1.954686e-07	0.1	6.389301e-11	3.501634e-06	0.1	6.389301e-11	3.487631e-09	0.1	6.389301e-11	1.067264e-06	0.1	6.389301e-11	2.763811e-07	0.1	6.389301e-11	3.017554e-10	0.1
8.923945e-11	3.6605777958852496e-06	0.1	8.923945e-11	2.415972e-07	0.1	8.923945e-11	4.327724e-06	0.1	8.923945e-11	4.310104e-09	0.1	8.923945e-11	1.318659e-06	0.1	8.923945e-11	3.416057e-07	0.1	8.923945e-11	3.729477e-10	0.1
1.145859e-10	2.75302928265326e-06	0.1	1.145859e-10	2.762942e-07	0.1	1.145859e-10	4.949004e-06	0.1	1.145859e-10	4.928572e-09	0.1	1.145859e-10	1.507601e-06	0.1	1.145859e-10	3.906667e-07	0.1	1.145859e-10	4.264908e-10	0.1
1.399323e-10	2.07055225391256e-06	0.1	1.399323e-10	3.02393e-07	0.1	1.399323e-10	5.416268e-06	0.1	1.399323e-10	5.393666e-09	0.1	1.399323e-10	1.649621e-06	0.1	1.399323e-10	4.275703e-07	0.1	1.399323e-10	4.667613e-10	0.1
1.652788e-10	1.5573058827793701e-06	0.1	1.652788e-10	3.220246e-07	0.1	1.652788e-10	5.767707e-06	0.1	1.652788e-10	5.743446e-09	0.1	1.652788e-10	1.756383e-06	0.1	1.652788e-10	4.553296e-07	0.1	1.652788e-10	4.970502e-10	0.1
1.906252e-10	1.17131339626532e-06	0.1	1.906252e-10	3.367918e-07	0.1	1.906252e-10	6.032038e-06	0.1	1.906252e-10	6.006519e-09	0.1	1.906252e-10	1.836649e-06	0.1	1.906252e-10	4.762106e-07	0.1	1.906252e-10	5.19832e-10	0.1
2.159717e-10	8.810130410762801e-07	0.1	2.159717e-10	3.479e-07	0.1	2.159717e-10	6.230857e-06	0.1	2.159717e-10	6.204393e-09	0.1	2.159717e-10	1.897001e-06	0.1	2.159717e-10	4.919179e-07	0.1	2.159717e-10	5.369678e-10	0.1
2.413181e-10	6.6267462202638e-07	0.1	2.413181e-10	3.56256e-07	0.1	2.413181e-10	6.380403e-06	0.1	2.413181e-10	6.353237e-09	0.1	2.413181e-10	1.942384e-06	0.1	2.413181e-10	5.037335e-07	0.1	2.413181e-10	5.498571e-10	0.1
2.666645e-10	4.9845548419482e-07	0.1	2.666645e-10	3.625417e-07	0.1	2.666645e-10	6.492889e-06	0.1	2.666645e-10	6.465211e-09	0.1	2.666645e-10	1.976514e-06	0.1	2.666645e-10	5.126218e-07	0.1	2.666645e-10	5.595524e-10	0.1
2.950606e-10	3.6231043406447997e-07	0.1	2.950606e-10	3.677535e-07	0.1	2.950606e-10	6.586152e-06	0.1	2.950606e-10	6.55807e-09	0.1	2.950606e-10	2.004809e-06	0.1	2.950606e-10	5.199915e-07	0.1	2.950606e-10	5.675909e-10	0.1
3.254896e-10	2.57409653894592e-07	0.1	3.254896e-10	3.717697e-07	0.1	3.254896e-10	6.658016e-06	0.1	3.254896e-10	6.629651e-09	0.1	3.254896e-10	2.026613e-06	0.1	3.254896e-10	5.256707e-07	0.1	3.254896e-10	5.737851e-10	0.1
3.559187e-10	1.82884313299616e-07	0.1	3.559187e-10	3.746234e-07	0.1	3.559187e-10	6.709074e-06	0.1	3.559187e-10	6.68054e-09	0.1	3.559187e-10	2.042108e-06	0.1	3.559187e-10	5.297059e-07	0.1	3.559187e-10	5.781861e-10	0.1
3.876064e-10	1.2811345019443201e-07	0.1	3.876064e-10	3.767208e-07	0.1	3.876064e-10	6.7466e-06	0.1	3.876064e-10	6.717976e-09	0.1	3.876064e-10	2.053502e-06	0.1	3.876064e-10	5.326719e-07	0.1	3.876064e-10	5.814207e-10	0.1
